subscription_id,customer_id,plan_id,start_date,end_date,billing_cycle,monthly_charge_inr,subscription_status
S0001656,C0001656,PL014,15-08-2015,17-08-2020,Monthly,1199.0,Terminated
S0001657,C0001657,PL011,16-12-2021,,Annual,583.0,Active
S0001658,C0001658,PL006,13-12-2017,,Annual,300.0,Active
S0001659,C0001659,PL006,11-02-2020,,Annual,300.0,Active
S0001660,C0001660,PL002,24-04-2018,,Monthly,299.0,Active
S0001661,C0001661,PL002,14-03-2021,19-10-2024,Monthly,299.0,Terminated
S0001662,C0001662,PL002,17-02-2020,,Monthly,299.0,Active
S0001663,C0001663,PL017,04-10-2016,,Monthly,1499.0,Active
S0001664,C0001664,PL006,20-10-2014,,Annual,300.0,Active
S0001665,C0001665,PL017,01-01-2014,01-06-2014,Monthly,1499.0,Terminated
S0001666,C0001666,PL004,07-04-2024,11-04-2024,Monthly,449.0,Terminated
S0001667,C0001667,PL002,08-02-2018,,Monthly,299.0,Active
S0001668,C0001668,PL017,01-01-2014,,Monthly,1499.0,Active
S0001669,C0001669,PL002,01-11-2024,,Monthly,299.0,Active
S0001670,C0001670,PL020,11-07-2016,,Monthly,599.0,Active
S0001671,C0001671,PL001,19-04-2023,,Monthly,199.0,Active
S0001672,C0001672,PL003,08-03-2015,,Monthly,399.0,Active
S0001673,C0001673,PL014,11-04-2018,21-06-2018,Monthly,1199.0,Terminated
S0001674,C0001674,PL002,20-12-2019,,Monthly,299.0,Active
S0001675,C0001675,PL017,21-03-2021,,Monthly,1499.0,Active
S0001676,C0001676,PL019,08-09-2025,06-02-2026,Monthly,349.0,Terminated
S0001677,C0001677,PL004,16-08-2019,,Monthly,449.0,Active
S0001678,C0001678,PL004,05-11-2016,,Monthly,449.0,Active
S0001679,C0001679,PL003,29-07-2024,,Monthly,399.0,Active
S0001680,C0001680,PL002,17-05-2025,,Monthly,299.0,Active
S0001681,C0001681,PL003,12-07-2014,03-11-2023,Monthly,399.0,Terminated
S0001682,C0001682,PL002,24-03-2019,,Monthly,299.0,Active
S0001683,C0001683,PL005,16-12-2023,,Annual,250.0,Active
S0001684,C0001684,PL009,25-03-2023,,Monthly,999.0,Active
S0001685,C0001685,PL014,04-09-2020,,Monthly,1199.0,Active
S0001686,C0001686,PL004,27-06-2014,,Monthly,449.0,Active
S0001687,C0001687,PL005,22-09-2025,05-02-2026,Annual,250.0,Terminated
S0001688,C0001688,PL006,01-01-2014,,Annual,300.0,Active
S0001689,C0001689,PL014,10-01-2026,,Monthly,1199.0,Active
S0001690,C0001690,PL004,16-06-2024,,Monthly,449.0,Active
S0001691,C0001691,PL022,01-01-2014,02-05-2016,Annual,8333.0,Terminated
S0001692,C0001692,PL024,10-03-2021,,Monthly,499.0,Active
S0001693,C0001693,PL022,01-01-2014,,Annual,8333.0,Active
S0001694,C0001694,PL021,01-01-2014,,Annual,4166.0,Active
S0001695,C0001695,PL005,22-05-2021,,Annual,250.0,Active
S0001696,C0001696,PL015,04-08-2014,,Monthly,699.0,Active
S0001697,C0001697,PL010,28-04-2024,,Monthly,1299.0,Active
S0001698,C0001698,PL023,02-03-2016,,Monthly,99.0,Active
S0001699,C0001699,PL016,17-09-2025,,Monthly,999.0,Active
S0001700,C0001700,PL008,24-05-2020,,Monthly,699.0,Active
S0001701,C0001701,PL011,01-01-2014,,Annual,583.0,Active
S0001702,C0001702,PL022,01-01-2014,,Annual,8333.0,Active
S0001703,C0001703,PL004,02-05-2022,,Monthly,449.0,Active
S0001704,C0001704,PL018,21-02-2025,,Annual,1000.0,Active
S0001705,C0001705,PL006,01-01-2014,,Annual,300.0,Active
S0001706,C0001706,PL011,22-08-2023,,Annual,583.0,Active
S0001707,C0001707,PL022,12-06-2025,,Annual,8333.0,Active
S0001708,C0001708,PL003,05-02-2016,,Monthly,399.0,Active
S0001709,C0001709,PL020,27-11-2024,,Monthly,599.0,Active
S0001710,C0001710,PL002,11-02-2024,07-04-2024,Monthly,299.0,Terminated
S0001711,C0001711,PL016,15-03-2023,,Monthly,999.0,Active
S0001712,C0001712,PL003,10-10-2021,,Monthly,399.0,Active
S0001713,C0001713,PL023,13-03-2017,,Monthly,99.0,Active
S0001714,C0001714,PL008,26-03-2025,,Monthly,699.0,Active
S0001715,C0001715,PL010,16-11-2014,23-06-2025,Monthly,1299.0,Terminated
S0001716,C0001716,PL002,11-10-2021,,Monthly,299.0,Active
S0001717,C0001717,PL025,11-04-2020,,Monthly,799.0,Active
S0001718,C0001718,PL007,17-09-2020,,Monthly,499.0,Active
S0001719,C0001719,PL002,17-11-2018,07-10-2020,Monthly,299.0,Terminated
S0001720,C0001720,PL005,01-01-2014,,Annual,250.0,Active
S0001721,C0001721,PL013,07-02-2017,26-03-2019,Monthly,899.0,Terminated
S0001722,C0001722,PL011,01-11-2021,,Annual,583.0,Active
S0001723,C0001723,PL002,08-02-2020,01-11-2022,Monthly,299.0,Terminated
S0001724,C0001724,PL002,28-04-2025,,Monthly,299.0,Active
S0001725,C0001725,PL018,19-03-2014,,Annual,1000.0,Active
S0001726,C0001726,PL003,07-12-2020,13-02-2023,Monthly,399.0,Terminated
S0001727,C0001727,PL020,12-11-2019,02-03-2020,Monthly,599.0,Terminated
S0001728,C0001728,PL022,01-01-2014,28-01-2021,Annual,8333.0,Terminated
S0001729,C0001729,PL002,04-08-2015,,Monthly,299.0,Active
S0001730,C0001730,PL009,09-08-2018,,Monthly,999.0,Active
S0001731,C0001731,PL022,01-01-2014,,Annual,8333.0,Active
S0001732,C0001732,PL006,03-01-2017,,Annual,300.0,Active
S0001733,C0001733,PL008,22-07-2014,,Monthly,699.0,Active
S0001734,C0001734,PL001,28-10-2021,11-03-2026,Monthly,199.0,Terminated
S0001735,C0001735,PL015,01-01-2014,,Monthly,699.0,Active
S0001736,C0001736,PL015,11-07-2020,,Monthly,699.0,Active
S0001737,C0001737,PL003,10-11-2015,19-12-2021,Monthly,399.0,Terminated
S0001738,C0001738,PL003,21-05-2017,,Monthly,399.0,Active
S0001739,C0001739,PL003,28-10-2016,,Monthly,399.0,Active
S0001740,C0001740,PL004,17-06-2016,,Monthly,449.0,Active
S0001741,C0001741,PL004,08-06-2019,15-11-2021,Monthly,449.0,Terminated
S0001742,C0001742,PL004,15-06-2024,,Monthly,449.0,Active
S0001743,C0001743,PL001,06-04-2016,30-01-2023,Monthly,199.0,Terminated
S0001744,C0001744,PL003,11-05-2022,,Monthly,399.0,Active
S0001745,C0001745,PL014,23-06-2015,23-07-2019,Monthly,1199.0,Terminated
S0001746,C0001746,,23-04-2023,,Monthly,349.0,Active
S0001747,C0001747,PL014,07-03-2022,05-04-2022,Monthly,1199.0,Terminated
S0001748,C0001748,PL016,17-04-2024,04-11-2025,Monthly,999.0,Terminated
S0001749,C0001749,PL009,02-12-2019,07-07-2024,Monthly,999.0,Terminated
S0001750,C0001750,PL010,12-12-2022,26-04-2024,Monthly,1299.0,Terminated
S0001751,C0001751,PL011,01-01-2014,,Annual,583.0,Active
S0001752,C0001752,PL006,01-01-2014,,Annual,300.0,Active
S0001753,C0001753,PL001,30-07-2025,04-11-2025,Monthly,199.0,Terminated
S0001754,C0001754,PL018,21-09-2024,,Annual,1000.0,Active
S0001755,C0001755,PL010,28-02-2022,,Monthly,1299.0,Active
S0001756,C0001756,PL009,31-10-2018,,Monthly,999.0,Active
S0001757,C0001757,PL005,16-10-2015,,Annual,250.0,Active
S0001758,C0001758,PL005,01-01-2014,,Annual,250.0,Active
S0001759,C0001759,PL008,06-01-2018,,Monthly,699.0,Active
S0001760,C0001760,PL017,13-12-2018,25-09-2021,Monthly,1499.0,Terminated
S0001761,C0001761,PL005,10-10-2019,,Annual,250.0,Active
S0001762,C0001762,PL007,08-08-2019,,Monthly,499.0,Active
S0001763,C0001763,PL005,14-11-2022,,Annual,250.0,Active
S0001764,C0001764,PL022,04-08-2021,,Annual,8333.0,Active
S0001765,C0001765,PL003,07-01-2020,21-12-2024,Monthly,399.0,Terminated
S0001766,C0001766,PL001,18-12-2017,,Monthly,199.0,Active
S0001767,C0001767,PL014,15-02-2017,,Monthly,1199.0,Active
S0001768,C0001768,PL010,23-12-2018,,Monthly,1299.0,Active
S0001769,C0001769,PL002,22-05-2014,,Monthly,299.0,Active
S0001770,C0001770,PL004,02-01-2021,,Monthly,449.0,Active
S0001771,C0001771,PL003,02-11-2020,,Monthly,399.0,Active
S0001772,C0001772,PL012,09-11-2022,,Monthly,599.0,Active
S0001773,C0001773,PL001,04-11-2014,,Monthly,199.0,Active
S0001774,C0001774,PL012,26-11-2016,,Monthly,599.0,Active
S0001775,C0001775,PL016,25-07-2017,25-09-2023,Monthly,999.0,Terminated
S0001776,C0001776,PL023,31-08-2020,,Monthly,99.0,Active
S0001777,C0001777,PL009,07-10-2018,,Monthly,999.0,Active
S0001778,C0001778,PL006,29-08-2025,,Annual,300.0,Active
S0001779,C0001779,PL004,16-10-2017,,Monthly,449.0,Active
S0001780,C0001780,PL001,18-07-2020,18-04-2023,Monthly,199.0,Terminated
S0001781,C0001781,PL003,17-02-2023,,Monthly,399.0,Active
S0001782,C0001782,PL016,26-07-2023,12-01-2025,Monthly,999.0,Terminated
S0001783,C0001783,PL010,22-02-2020,,Monthly,1299.0,Active
S0001784,C0001784,PL005,01-01-2014,,Annual,250.0,Active
S0001785,C0001785,PL006,06-05-2024,25-05-2024,Annual,300.0,Terminated
S0001786,C0001786,PL008,05-12-2014,,Monthly,699.0,Active
S0001787,C0001787,PL008,27-02-2020,,Monthly,699.0,Active
S0001788,C0001788,PL020,06-11-2017,,Monthly,599.0,Active
S0001789,C0001789,PL020,02-01-2023,,Monthly,599.0,Active
S0001790,C0001790,PL005,01-01-2014,28-02-2025,Annual,250.0,Terminated
S0001791,C0001791,PL008,12-04-2021,,Monthly,699.0,Active
S0001792,C0001792,PL024,05-10-2021,18-02-2026,Monthly,499.0,Terminated
S0001793,C0001793,PL004,13-03-2021,,Monthly,449.0,Active
S0001794,C0001794,PL005,01-01-2014,,Annual,250.0,Active
S0001795,C0001795,PL007,10-02-2025,,Monthly,499.0,Active
S0001796,C0001796,PL004,27-08-2024,,Monthly,449.0,Active
S0001797,C0001797,PL008,27-08-2022,,Monthly,699.0,Active
S0001798,C0001798,PL004,10-11-2016,,Monthly,449.0,Active
S0001799,C0001799,PL007,22-10-2023,,Monthly,499.0,Active
S0001800,C0001800,PL009,17-09-2024,06-06-2025,Monthly,999.0,Terminated
S0001801,C0001801,PL004,21-11-2024,10-01-2026,Monthly,449.0,Terminated
S0001802,C0001802,PL014,19-05-2015,,Monthly,1199.0,Active
S0001803,C0001803,PL005,15-05-2023,,Annual,250.0,Active
S0001804,C0001804,PL004,17-02-2021,,Monthly,449.0,Active
S0001805,C0001805,PL008,13-12-2025,,Monthly,699.0,Active
S0001806,C0001806,PL011,26-12-2018,,Annual,583.0,Active
S0001807,C0001807,PL012,25-02-2020,,Monthly,599.0,Active
S0001808,C0001808,PL003,29-10-2014,23-02-2017,Monthly,399.0,Terminated
S0001809,C0001809,PL001,28-11-2023,,Monthly,199.0,Active
S0001810,C0001810,PL019,26-02-2025,,Monthly,349.0,Active
S0001811,C0001811,PL011,01-01-2014,,Annual,583.0,Active
S0001812,C0001812,PL001,23-08-2016,,Monthly,199.0,Active
S0001813,C0001813,PL005,21-09-2014,,Annual,250.0,Active
S0001814,C0001814,PL007,28-05-2025,,Monthly,499.0,Active
S0001815,C0001815,PL005,01-01-2014,,Annual,250.0,Active
S0001816,C0001816,PL020,07-09-2023,19-07-2024,Monthly,599.0,Terminated
S0001817,C0001817,PL014,26-07-2019,,Monthly,1199.0,Active
S0001818,C0001818,PL002,12-06-2021,,Monthly,299.0,Active
S0001819,C0001819,PL008,25-06-2023,13-12-2025,Monthly,699.0,Terminated
S0001820,C0001820,PL013,14-11-2014,17-08-2023,Monthly,899.0,Terminated
S0001821,C0001821,PL009,19-03-2020,22-06-2021,Monthly,999.0,Terminated
S0001822,C0001822,PL014,28-12-2023,28-07-2024,Monthly,1199.0,Terminated
S0001823,C0001823,PL008,14-11-2023,,Monthly,699.0,Active
S0001824,C0001824,PL007,22-01-2017,09-02-2018,Monthly,499.0,Terminated
S0001825,C0001825,PL017,02-06-2020,,Monthly,1499.0,Active
S0001826,C0001826,PL017,14-02-2014,,Monthly,1499.0,Active
S0001827,C0001827,PL017,01-01-2014,,Monthly,1499.0,Active
S0001828,C0001828,PL005,08-01-2015,,Annual,250.0,Active
S0001829,C0001829,PL021,01-01-2014,,Annual,4166.0,Active
S0001830,C0001830,PL002,28-04-2017,,Monthly,299.0,Active
S0001831,C0001831,PL020,22-10-2018,18-05-2023,Monthly,599.0,Terminated
S0001832,C0001832,PL022,01-01-2014,,Annual,8333.0,Active
S0001833,C0001833,PL001,09-01-2016,,Monthly,199.0,Active
S0001834,C0001834,PL001,06-02-2018,,Monthly,199.0,Active
S0001835,C0001835,PL007,18-10-2021,,Monthly,499.0,Active
S0001836,C0001836,PL005,16-01-2015,,Annual,250.0,Active
S0001837,C0001837,PL005,01-01-2014,,Annual,250.0,Active
S0001838,C0001838,PL022,01-01-2014,,Annual,8333.0,Active
S0001839,C0001839,PL002,27-12-2016,,Monthly,299.0,Active
S0001840,C0001840,PL004,21-08-2018,,Monthly,449.0,Active
S0001841,C0001841,PL001,14-10-2018,,Monthly,199.0,Active
S0001842,C0001842,PL006,17-01-2018,,Annual,300.0,Active
S0001843,C0001843,PL018,01-01-2014,,Annual,1000.0,Active
S0001844,C0001844,PL008,07-09-2018,,Monthly,699.0,Active
S0001845,C0001845,PL014,03-08-2019,,Monthly,1199.0,Active
S0001846,C0001846,PL009,26-07-2020,,Monthly,999.0,Active
S0001847,C0001847,PL005,27-03-2019,,Annual,250.0,Active
S0001848,C0001848,PL003,21-08-2024,,Monthly,399.0,Active
S0001849,C0001849,PL009,28-10-2017,,Monthly,999.0,Active
S0001850,C0001850,PL013,18-12-2017,,Monthly,899.0,Active
S0001851,C0001851,PL022,22-11-2023,,Annual,8333.0,Active
S0001852,C0001852,PL025,29-02-2020,,Monthly,799.0,Active
S0001853,C0001853,PL021,03-12-2021,,Annual,4166.0,Active
S0001854,C0001854,PL009,10-09-2014,12-11-2017,Monthly,999.0,Terminated
S0001855,C0001855,PL009,28-01-2015,,Monthly,999.0,Active
S0001856,C0001856,PL005,01-01-2014,,Annual,250.0,Active
S0001857,C0001857,PL004,19-06-2025,11-11-2025,Monthly,449.0,Terminated
S0001858,C0001858,PL008,22-12-2018,,Monthly,699.0,Active
S0001859,C0001859,PL005,01-01-2014,,Annual,250.0,Active
S0001860,C0001860,PL012,12-09-2025,23-03-2026,Monthly,599.0,Terminated
S0001861,C0001861,PL003,11-02-2017,,Monthly,399.0,Active
S0001862,C0001862,PL005,21-10-2014,,Annual,250.0,Active
S0001863,C0001863,PL014,11-09-2021,,Monthly,1199.0,Active
S0001864,C0001864,PL004,06-10-2016,,Monthly,449.0,Active
S0001865,C0001865,PL006,01-01-2014,13-05-2018,Annual,300.0,Terminated
S0001866,C0001866,PL001,01-02-2016,,Monthly,199.0,Active
S0001867,C0001867,PL017,19-11-2016,,Monthly,1499.0,Active
S0001868,C0001868,PL007,03-03-2018,18-01-2025,Monthly,499.0,Terminated
S0001869,C0001869,PL004,01-02-2023,,Monthly,449.0,Active
S0001870,C0001870,PL003,13-01-2022,,Monthly,399.0,Active
S0001871,C0001871,PL004,21-08-2024,,Monthly,449.0,Active
S0001872,C0001872,PL016,15-07-2015,,Monthly,999.0,Active
S0001873,C0001873,PL010,24-04-2015,,Monthly,1299.0,Active
S0001874,C0001874,PL002,28-02-2015,,Monthly,299.0,Active
S0001875,C0001875,PL018,01-02-2017,,Annual,1000.0,Active
S0001876,C0001876,PL001,08-09-2023,,Monthly,199.0,Active
S0001877,C0001877,PL013,21-06-2019,,Monthly,899.0,Active
S0001878,C0001878,PL003,10-03-2017,,Monthly,399.0,Active
S0001879,C0001879,PL008,06-07-2014,,Monthly,699.0,Active
S0001880,C0001880,PL002,08-10-2014,,Monthly,299.0,Active
S0001881,C0001881,PL017,21-12-2014,,Monthly,1499.0,Active
S0001882,C0001882,PL015,01-01-2014,08-07-2020,Monthly,699.0,Terminated
S0001883,C0001883,PL019,26-01-2025,,Monthly,349.0,Active
S0001884,C0001884,PL017,01-01-2014,,Monthly,1499.0,Active
S0001885,C0001885,PL018,01-01-2014,,Annual,1000.0,Active
S0001886,C0001886,PL006,02-02-2021,,Annual,300.0,Active
S0001887,C0001887,PL011,03-10-2019,,Annual,583.0,Active
S0001888,C0001888,PL001,12-06-2020,13-01-2024,Monthly,199.0,Terminated
S0001889,C0001889,PL022,13-08-2022,,Annual,8333.0,Active
S0001890,C0001890,PL010,23-10-2024,,Monthly,1299.0,Active
S0001891,C0001891,PL004,10-09-2022,,Monthly,449.0,Active
S0001892,C0001892,PL002,22-04-2021,,Monthly,299.0,Active
S0001893,C0001893,PL015,22-04-2024,07-01-2026,Monthly,699.0,Terminated
S0001894,C0001894,PL001,22-07-2015,10-03-2022,Monthly,199.0,Terminated
S0001895,C0001895,PL017,01-01-2014,,Monthly,1499.0,Active
S0001896,C0001896,PL013,30-03-2024,,Monthly,899.0,Active
S0001897,C0001897,PL014,18-12-2016,,Monthly,1199.0,Active
S0001898,C0001898,PL003,31-12-2021,,Monthly,399.0,Active
S0001899,C0001899,PL005,06-07-2017,,Annual,250.0,Active
S0001900,C0001900,PL007,23-04-2017,,Monthly,499.0,Active
S0001901,C0001901,PL017,01-01-2014,31-07-2023,Monthly,1499.0,Terminated
S0001902,C0001902,PL015,01-01-2014,,Monthly,699.0,Active
S0001903,C0001903,PL008,18-08-2021,,Monthly,699.0,Active
S0001904,C0001904,PL004,12-12-2021,26-08-2022,Monthly,449.0,Terminated
S0001905,C0001905,PL005,26-05-2023,,Annual,250.0,Active
S0001906,C0001906,PL001,15-02-2015,,Monthly,199.0,Active
S0001907,C0001907,PL016,16-09-2020,,Monthly,999.0,Active
S0001908,C0001908,PL008,25-10-2019,08-01-2023,Monthly,699.0,Terminated
S0001909,C0001909,PL002,04-06-2018,12-09-2018,Monthly,299.0,Terminated
S0001910,C0001910,PL021,03-12-2018,,Annual,4166.0,Active
S0001911,C0001911,PL009,26-12-2019,,Monthly,999.0,Active
S0001912,C0001912,PL015,01-01-2014,,Monthly,699.0,Active
S0001913,C0001913,PL005,28-04-2016,31-08-2018,Annual,250.0,Terminated
S0001914,C0001914,PL021,22-04-2020,,Annual,4166.0,Active
S0001915,C0001915,PL007,04-12-2021,02-05-2024,Monthly,499.0,Terminated
S0001916,C0001916,PL007,10-09-2021,03-08-2022,Monthly,499.0,Terminated
S0001917,C0001917,PL012,20-12-2017,,Monthly,599.0,Active
S0001918,C0001918,PL022,01-01-2014,,Annual,8333.0,Active
S0001919,C0001919,PL010,24-11-2019,,Monthly,1299.0,Active
S0001920,C0001920,PL016,03-03-2014,,Monthly,999.0,Active
S0001921,C0001921,PL014,27-04-2016,,Monthly,1199.0,Active
S0001922,C0001922,PL005,14-01-2022,,Annual,250.0,Active
S0001923,C0001923,PL019,20-07-2018,,Monthly,349.0,Active
S0001924,C0001924,PL019,27-04-2016,,Monthly,349.0,Active
S0001925,C0001925,PL005,30-10-2019,,Annual,250.0,Active
S0001926,C0001926,PL017,01-01-2014,,Monthly,1499.0,Active
S0001927,C0001927,PL001,10-05-2021,,Monthly,199.0,Active
S0001928,C0001928,PL008,17-05-2022,28-09-2025,Monthly,699.0,Terminated
S0001929,C0001929,PL020,16-02-2022,,Monthly,599.0,Active
S0001930,C0001930,PL006,28-05-2018,,Annual,300.0,Active
S0001931,C0001931,PL008,03-05-2019,,Monthly,699.0,Active
S0001932,C0001932,PL002,05-09-2024,,Monthly,299.0,Active
S0001933,C0001933,PL002,30-07-2019,,Monthly,299.0,Active
S0001934,C0001934,PL018,01-01-2014,,Annual,1000.0,Active
S0001935,C0001935,PL019,27-08-2019,,Monthly,349.0,Active
S0001936,C0001936,PL019,01-04-2015,,Monthly,349.0,UNKNOWN_STATE
S0001937,C0001937,PL004,29-03-2019,,Monthly,449.0,Active
S0001938,C0001938,PL004,18-07-2025,11-02-2026,Monthly,449.0,Terminated
S0001939,C0001939,PL009,05-09-2019,,Monthly,999.0,Active
S0001940,C0001940,PL005,28-02-2014,,Annual,250.0,Active
S0001941,C0001941,PL014,20-08-2020,,Monthly,1199.0,Active
S0001942,C0001942,PL009,02-09-2017,,Monthly,999.0,Active
S0001943,C0001943,PL010,07-08-2018,,Monthly,1299.0,Active
S0001944,C0001944,PL005,06-02-2014,,Annual,250.0,Active
S0001945,C0001945,PL011,27-11-2014,,Annual,583.0,Active
S0001946,C0001946,PL007,28-02-2018,30-09-2020,Monthly,499.0,Terminated
S0001947,C0001947,PL002,02-02-2019,,Monthly,299.0,Active
S0001948,C0001948,PL009,05-10-2021,,Monthly,999.0,Active
S0001949,C0001949,PL014,26-01-2023,,Monthly,1199.0,Active
S0001950,C0001950,PL021,01-01-2014,,Annual,4166.0,Active
S0001951,C0001951,PL003,12-03-2021,,Monthly,399.0,UNKNOWN_STATE
S0001952,C0001952,PL001,17-01-2019,20-01-2020,Monthly,199.0,Terminated
S0001953,C0001953,PL005,03-11-2017,,Annual,250.0,Active
S0001954,C0001954,PL011,27-08-2022,,Annual,583.0,Active
S0001955,C0001955,PL009,12-12-2025,22-01-2026,Monthly,999.0,Terminated
S0001956,C0001956,PL002,25-09-2017,,Monthly,299.0,Active
S0001957,C0001957,PL006,18-07-2023,18-02-2026,Annual,300.0,Terminated
S0001958,C0001958,PL009,29-03-2023,,Monthly,999.0,Active
S0001959,C0001959,PL009,01-11-2014,,Monthly,999.0,Active
S0001960,C0001960,PL015,04-08-2021,01-01-2026,Monthly,699.0,Terminated
S0001961,C0001961,PL007,13-08-2017,,Monthly,499.0,Active
S0001962,C0001962,PL008,19-07-2014,,Monthly,699.0,Active
S0001963,C0001963,PL003,19-04-2018,,Monthly,399.0,Active
S0001964,C0001964,PL009,08-09-2025,,Monthly,999.0,Active
S0001965,C0001965,PL017,01-01-2014,,Monthly,1499.0,Active
S0001966,C0001966,PL016,02-02-2025,,Monthly,999.0,Active
S0001967,C0001967,PL020,13-05-2018,,Monthly,599.0,Active
S0001968,C0001968,PL014,12-01-2015,,Monthly,1199.0,Active
S0001969,C0001969,PL003,06-09-2015,,Monthly,399.0,Active
S0001970,C0001970,PL016,19-09-2020,,Monthly,999.0,Active
S0001971,C0001971,PL005,01-01-2014,,Annual,250.0,Active
S0001972,C0001972,PL007,03-10-2024,,Monthly,499.0,Active
S0001973,C0001973,PL013,04-03-2017,,Monthly,899.0,Active
S0001974,C0001974,PL010,19-03-2023,,Monthly,1299.0,Active
S0001975,C0001975,PL004,27-10-2024,02-08-2025,Monthly,449.0,Terminated
S0001976,C0001976,PL019,11-11-2022,,Monthly,349.0,Active
S0001977,C0001977,PL021,01-01-2014,,Annual,4166.0,Active
S0001978,C0001978,PL003,24-05-2016,,Monthly,399.0,Active
S0001979,C0001979,PL001,19-12-2018,,Monthly,199.0,Active
S0001980,C0001980,PL018,01-01-2014,,Annual,1000.0,Active
S0001981,C0001981,PL025,14-08-2025,,Monthly,799.0,Active
S0001982,C0001982,PL006,08-10-2025,,Annual,300.0,Active
S0001983,C0001983,PL010,31-07-2025,,Monthly,1299.0,Active
S0001984,C0001984,PL011,26-02-2016,19-11-2021,Annual,583.0,Terminated
S0001985,C0001985,PL019,24-03-2020,19-01-2025,Monthly,349.0,Terminated
S0001986,C0001986,PL008,14-11-2016,,Monthly,699.0,Active
S0001987,C0001987,PL010,03-03-2020,11-01-2022,Monthly,1299.0,Terminated
S0001988,C0001988,PL005,13-08-2015,,Annual,250.0,Active
S0001989,C0001989,PL003,08-05-2018,,Monthly,399.0,Active
S0001990,C0001990,PL025,08-05-2018,,Monthly,799.0,Active
S0001991,C0001991,PL004,15-02-2025,01-05-2025,Monthly,449.0,Terminated
S0001992,C0001992,PL007,08-02-2024,12-10-2024,Monthly,499.0,Terminated
S0001993,C0001993,PL017,01-01-2014,,Monthly,1499.0,Active
S0001994,C0001994,PL003,30-09-2022,,Monthly,399.0,Active
S0001995,C0001995,PL017,19-11-2022,23-11-2024,Monthly,1499.0,Terminated
S0001996,C0001996,PL005,04-01-2020,18-04-2023,Annual,250.0,Terminated
S0001997,C0001997,PL003,24-05-2022,,Monthly,399.0,Active
S0001998,C0001998,PL016,10-02-2014,10-09-2019,Monthly,999.0,Terminated
S0001999,C0001999,PL003,01-10-2018,,Monthly,399.0,Active
S0002000,C0002000,PL005,13-10-2017,,Annual,250.0,Active
S0002001,C0002001,PL006,01-11-2017,,Annual,300.0,Active
S0002002,C0002002,PL002,10-10-2021,,Monthly,299.0,Active
S0002003,C0002003,PL004,30-12-2019,,Monthly,449.0,UNKNOWN_STATE
S0002004,C0002004,PL011,01-01-2014,,Annual,583.0,Active
S0002005,C0002005,PL010,28-06-2020,,Monthly,1299.0,Active
S0002006,C0002006,PL003,23-08-2025,,Monthly,399.0,Active
S0002007,C0002007,PL001,06-07-2016,,Monthly,199.0,Active
S0002008,C0002008,PL004,22-01-2015,,Monthly,449.0,Active
S0002009,C0002009,PL005,01-01-2014,,Annual,250.0,Active
S0002010,C0002010,PL017,01-01-2014,,Monthly,1499.0,Active
S0002011,C0002011,PL011,01-01-2014,,Annual,583.0,Active
S0002012,C0002012,PL005,23-04-2021,11-07-2022,Annual,250.0,Terminated
S0002013,C0002013,PL003,21-06-2018,,Monthly,399.0,Active
S0002014,C0002014,PL008,06-05-2022,,Monthly,699.0,Active
S0002015,C0002015,PL004,25-02-2021,,Monthly,449.0,Active
