invoice_id,customer_id,billing_date,billing_period_month,base_amount_inr,gst_amount_inr,total_amount_inr,due_date,payment_status
INV00037228,C0006239,01-11-2025,11-2025,500.2,90.04,590.24,16-11-2025,Unpaid
INV00037229,C0006239,02-10-2025,10-2025,496.87,89.44,586.31,17-10-2025,Paid
INV00037230,C0006239,02-09-2025,09-2025,491.26,88.43,579.69,17-09-2025,Paid
INV00037231,C0006239,03-08-2025,08-2025,469.29,84.47,553.76,18-08-2025,Paid
INV00037232,C0006239,04-07-2025,07-2025,497.38,89.53,586.91,19-07-2025,Unpaid
INV00037233,C0006239,04-06-2025,06-2025,470.5,84.69,555.19,19-06-2025,Unpaid
INV00037234,C0006239,05-05-2025,05-2025,521.35,93.84,615.19,20-05-2025,Overdue
INV00037235,C0006240,24-08-2024,08-2024,819.88,147.58,967.46,08-09-2024,Unpaid
INV00037236,C0006240,25-07-2024,07-2024,825.2,148.54,973.74,09-08-2024,Unpaid
INV00037237,C0006240,25-06-2024,06-2024,806.28,145.13,951.41,10-07-2024,Paid
INV00037238,C0006240,26-05-2024,05-2024,817.9,147.22,965.12,10-06-2024,Paid
INV00037239,C0006240,26-04-2024,04-2024,872.01,156.96,1028.97,11-05-2024,Unpaid
INV00037240,C0006241,25-10-2024,10-2024,1611.83,290.13,1901.96,09-11-2024,Paid
INV00037241,C0006241,25-09-2024,09-2024,1409.59,253.73,1663.32,10-10-2024,Overdue
INV00037242,C0006241,26-08-2024,08-2024,1401.05,252.19,1653.24,10-09-2024,Paid
INV00037243,C0006241,27-07-2024,07-2024,1510.63,271.91,1782.54,11-08-2024,Unpaid
INV00037244,C0006241,27-06-2024,06-2024,1564.94,281.69,1846.63,12-07-2024,Paid
INV00037245,C0006241,28-05-2024,05-2024,1558.33,280.5,1838.83,12-06-2024,Paid
INV00037246,C0006241,28-04-2024,04-2024,1486.54,267.58,1754.12,13-05-2024,Overdue
INV00037247,C0006241,29-03-2024,03-2024,1439.63,259.13,1698.76,13-04-2024,Overdue
INV00037248,C0006241,28-02-2024,02-2024,1622.18,291.99,1914.17,14-03-2024,Paid
INV00037249,C0006241,29-01-2024,01-2024,1445.99,260.28,1706.27,13-02-2024,Paid
INV00037250,C0006241,30-12-2023,12-2023,1613.54,290.44,1903.98,14-01-2024,Overdue
INV00037251,C0006241,30-11-2023,11-2023,1406.79,253.22,1660.01,15-12-2023,Overdue
INV00037252,C0006242,31-03-2026,03-2026,509.6,91.73,601.33,15-04-2026,Overdue
INV00037253,C0006242,01-03-2026,03-2026,503.35,90.6,593.95,16-03-2026,Overdue
INV00037254,C0006242,30-01-2026,01-2026,508.31,91.5,599.81,14-02-2026,Paid
INV00037255,C0006242,31-12-2025,12-2025,473.67,85.26,558.93,15-01-2026,Overdue
INV00037256,C0006242,01-12-2025,12-2025,514.58,92.62,607.2,16-12-2025,Paid
INV00037257,C0006242,01-11-2025,11-2025,462.64,83.28,545.92,16-11-2025,Overdue
INV00037258,C0006242,02-10-2025,10-2025,506.14,91.11,597.25,17-10-2025,Unpaid
INV00037259,C0006242,02-09-2025,09-2025,542.76,97.7,640.46,17-09-2025,Overdue
INV00037260,C0006242,03-08-2025,08-2025,467.06,84.07,551.13,18-08-2025,Paid
INV00037261,C0006242,04-07-2025,07-2025,530.16,95.43,625.59,19-07-2025,Overdue
INV00037262,C0006242,04-06-2025,06-2025,484.31,87.18,571.49,19-06-2025,Paid
INV00037263,C0006242,05-05-2025,05-2025,492.0,88.56,580.56,20-05-2025,Paid
INV00037264,C0006245,04-08-2025,08-2025,97.53,17.56,115.09,19-08-2025,Paid
INV00037265,C0006245,05-07-2025,07-2025,100.85,18.15,119.0,20-07-2025,Overdue
INV00037266,C0006245,05-06-2025,06-2025,91.58,16.48,108.06,20-06-2025,Paid
INV00037267,C0006245,06-05-2025,05-2025,91.64,16.5,108.14,21-05-2025,Paid
INV00037268,C0006245,06-04-2025,04-2025,105.76,19.04,124.8,21-04-2025,Paid
INV00037269,C0006245,07-03-2025,03-2025,112.94,20.33,133.27,22-03-2025,Overdue
INV00037270,C0006245,05-02-2025,02-2025,97.12,17.48,114.6,20-02-2025,Paid
INV00037271,C0006245,06-01-2025,01-2025,98.46,17.72,116.18,21-01-2025,Unpaid
INV00037272,C0006245,07-12-2024,12-2024,97.34,17.52,114.86,22-12-2024,Unpaid
INV00037273,C0006245,07-11-2024,11-2024,100.85,18.15,119.0,22-11-2024,Paid
INV00037274,C0006245,08-10-2024,10-2024,93.63,16.85,110.48,23-10-2024,Paid
INV00037275,C0006245,08-09-2024,09-2024,101.22,18.22,119.44,23-09-2024,Overdue
INV00037276,C0006246,31-03-2026,03-2026,544.66,98.04,642.7,15-04-2026,Paid
INV00037277,C0006246,01-03-2026,03-2026,636.32,114.54,750.86,16-03-2026,Unpaid
INV00037278,C0006246,30-01-2026,01-2026,615.16,110.73,725.89,14-02-2026,Unpaid
INV00037279,C0006246,31-12-2025,12-2025,624.23,112.36,736.59,15-01-2026,Unpaid
INV00037280,C0006246,01-12-2025,12-2025,586.51,105.57,692.08,16-12-2025,Overdue
INV00037281,C0006246,01-11-2025,11-2025,593.94,106.91,700.85,16-11-2025,Unpaid
INV00037282,C0006246,02-10-2025,10-2025,593.52,106.83,-700.35,17-10-2025,Paid
INV00037283,C0006246,02-09-2025,09-2025,602.06,108.37,710.43,17-09-2025,Paid
INV00037284,C0006246,03-08-2025,08-2025,517.16,93.09,610.25,18-08-2025,Paid
INV00037285,C0006246,04-07-2025,07-2025,582.88,104.92,687.8,19-07-2025,Overdue
INV00037286,C0006246,04-06-2025,06-2025,634.67,114.24,748.91,19-06-2025,Paid
INV00037287,C0006246,05-05-2025,05-2025,604.69,108.84,713.53,20-05-2025,Paid
INV00037288,C0006247,31-03-2026,03-2026,1296.16,233.31,1529.47,15-04-2026,Paid
INV00037289,C0006247,01-03-2026,03-2026,1254.62,225.83,1480.45,16-03-2026,Paid
INV00037290,C0006247,30-01-2026,01-2026,1375.19,247.53,1622.72,14-02-2026,Overdue
INV00037291,C0006247,31-12-2025,12-2025,1266.34,227.94,1494.28,15-01-2026,Paid
INV00037292,C0006247,01-12-2025,12-2025,1214.55,218.62,1433.17,16-12-2025,Paid
INV00037293,C0006247,01-11-2025,11-2025,1384.6,249.23,1633.83,16-11-2025,Overdue
INV00037294,C0006247,02-10-2025,10-2025,1343.06,241.75,1584.81,17-10-2025,Paid
INV00037295,C0006247,02-09-2025,09-2025,1266.24,227.92,1494.16,17-09-2025,Unpaid
INV00037296,C0006247,03-08-2025,08-2025,1341.33,241.44,1582.77,18-08-2025,Paid
INV00037297,C0006247,04-07-2025,07-2025,1275.44,229.58,1505.02,19-07-2025,Paid
INV00037298,C0006247,04-06-2025,06-2025,1310.19,235.83,1546.02,19-06-2025,Paid
INV00037299,C0006247,05-05-2025,05-2025,1399.81,251.97,1651.78,20-05-2025,Paid
INV00037300,C0006248,31-03-2026,03-2026,1061.5,191.07,1252.57,15-04-2026,Paid
INV00037301,C0006248,01-03-2026,03-2026,1027.62,184.97,1212.59,16-03-2026,Overdue
INV00037302,C0006248,30-01-2026,01-2026,942.39,169.63,1112.02,14-02-2026,Overdue
INV00037303,C0006248,31-12-2025,12-2025,929.29,167.27,1096.56,15-01-2026,Overdue
INV00037304,C0006248,01-12-2025,12-2025,974.02,175.32,1149.34,16-12-2025,Paid
INV00037305,C0006248,01-11-2025,11-2025,1035.11,186.32,1221.43,16-11-2025,Paid
INV00037306,C0006248,02-10-2025,10-2025,1021.71,183.91,1205.62,17-10-2025,Paid
INV00037307,C0006248,02-09-2025,09-2025,959.77,172.76,1132.53,17-09-2025,Paid
INV00037308,C0006248,03-08-2025,08-2025,935.68,168.42,1104.1,18-08-2025,Paid
INV00037309,C0006248,04-07-2025,07-2025,1071.17,192.81,1263.98,19-07-2025,Paid
INV00037310,C0006248,04-06-2025,06-2025,1084.96,195.29,1280.25,19-06-2025,Paid
INV00037311,C0006248,05-05-2025,05-2025,938.32,168.9,1107.22,20-05-2025,Paid
INV00037312,C0006249,31-03-2026,03-2026,8420.64,1515.72,9936.36,15-04-2026,Unpaid
INV00037313,C0006249,01-03-2026,03-2026,8335.48,1500.39,9835.87,16-03-2026,Paid
INV00037314,C0006249,30-01-2026,01-2026,8479.76,1526.36,10006.12,14-02-2026,Paid
INV00037315,C0006249,31-12-2025,12-2025,7808.9,1405.6,9214.5,15-01-2026,Paid
INV00037316,C0006249,01-12-2025,12-2025,7846.77,1412.42,9259.19,16-12-2025,Unpaid
INV00037317,C0006249,01-11-2025,11-2025,7831.28,1409.63,9240.91,16-11-2025,Paid
INV00037318,C0006249,02-10-2025,10-2025,8387.57,1509.76,9897.33,17-10-2025,Paid
INV00037319,C0006249,02-09-2025,09-2025,8301.1,1494.2,9795.3,17-09-2025,Overdue
INV00037320,C0006249,03-08-2025,08-2025,8221.54,1479.88,9701.42,18-08-2025,Unpaid
INV00037321,C0006249,04-07-2025,07-2025,7837.13,1410.68,9247.81,19-07-2025,Paid
INV00037322,C0006249,04-06-2025,06-2025,8699.61,1565.93,10265.54,19-06-2025,Paid
INV00037323,C0006249,05-05-2025,05-2025,9100.97,1638.17,10739.14,20-05-2025,Unpaid
INV00037324,C0006251,31-03-2026,03-2026,654.8,117.86,772.66,15-04-2026,Overdue
INV00037325,C0006251,01-03-2026,03-2026,694.69,125.04,819.73,16-03-2026,Paid
INV00037326,C0006251,30-01-2026,01-2026,705.83,127.05,832.88,14-02-2026,Paid
INV00037327,C0006251,31-12-2025,12-2025,728.48,131.13,859.61,15-01-2026,Paid
INV00037328,C0006251,01-12-2025,12-2025,696.64,125.4,822.04,16-12-2025,Overdue
INV00037329,C0006251,01-11-2025,11-2025,707.15,127.29,834.44,16-11-2025,Paid
INV00037330,C0006251,02-10-2025,10-2025,688.39,123.91,812.3,17-10-2025,Paid
INV00037331,C0006251,02-09-2025,09-2025,605.99,109.08,715.07,17-09-2025,Unpaid
INV00037332,C0006251,03-08-2025,08-2025,679.82,122.37,802.19,18-08-2025,Unpaid
INV00037333,C0006251,04-07-2025,07-2025,674.2,121.36,795.56,19-07-2025,Unpaid
INV00037334,C0006251,04-06-2025,06-2025,755.91,136.06,891.97,19-06-2025,Overdue
INV00037335,C0006251,05-05-2025,05-2025,682.62,122.87,805.49,20-05-2025,Paid
INV00037336,C0006252,17-12-2021,12-2021,316.93,57.05,373.98,01-01-2022,Overdue
INV00037337,C0006252,17-11-2021,11-2021,336.02,60.48,396.5,02-12-2021,Overdue
INV00037338,C0006252,18-10-2021,10-2021,358.62,64.55,423.17,02-11-2021,Paid
INV00037339,C0006252,18-09-2021,09-2021,379.79,68.36,448.15,03-10-2021,Overdue
INV00037340,C0006252,19-08-2021,08-2021,297.52,53.55,351.07,03-09-2021,Paid
INV00037341,C0006252,20-07-2021,07-2021,344.37,61.99,406.36,04-08-2021,Paid
INV00037342,C0006252,20-06-2021,06-2021,320.96,57.77,378.73,05-07-2021,Unpaid
INV00037343,C0006252,21-05-2021,05-2021,360.24,64.84,425.08,05-06-2021,Paid
INV00037344,C0006252,21-04-2021,04-2021,349.1,62.84,411.94,06-05-2021,Overdue
INV00037345,C0006252,22-03-2021,03-2021,315.83,56.85,372.68,06-04-2021,Paid
INV00037346,C0006252,20-02-2021,02-2021,365.94,65.87,431.81,07-03-2021,Paid
INV00037347,C0006252,21-01-2021,01-2021,337.13,60.68,397.81,05-02-2021,Paid
INV00037348,C0006253,31-03-2026,03-2026,889.67,160.14,1049.81,15-04-2026,Paid
INV00037349,C0006253,01-03-2026,03-2026,860.72,154.93,1015.65,16-03-2026,Paid
INV00037350,C0006253,30-01-2026,01-2026,814.72,146.65,961.37,14-02-2026,Paid
INV00037351,C0006253,31-12-2025,12-2025,903.57,162.64,1066.21,15-01-2026,Paid
INV00037352,C0006253,01-12-2025,12-2025,970.87,174.76,1145.63,16-12-2025,Paid
INV00037353,C0006253,01-11-2025,11-2025,830.47,149.48,979.95,16-11-2025,Overdue
INV00037354,C0006253,02-10-2025,10-2025,842.07,151.57,993.64,17-10-2025,Overdue
INV00037355,C0006253,02-09-2025,09-2025,855.34,153.96,1009.3,17-09-2025,Paid
INV00037356,C0006253,03-08-2025,08-2025,984.24,177.16,1161.4,18-08-2025,Paid
INV00037357,C0006253,04-07-2025,07-2025,945.95,170.27,1116.22,19-07-2025,Paid
INV00037358,C0006253,04-06-2025,06-2025,850.97,153.17,1004.14,19-06-2025,Overdue
INV00037359,C0006253,05-05-2025,05-2025,812.2,146.2,958.4,20-05-2025,Paid
INV00037360,C0006255,31-03-2026,03-2026,740.88,133.36,874.24,15-04-2026,Overdue
INV00037361,C0006255,01-03-2026,03-2026,667.65,120.18,787.83,16-03-2026,Overdue
INV00037362,C0006255,30-01-2026,01-2026,766.61,137.99,904.6,14-02-2026,Overdue
INV00037363,C0006255,31-12-2025,12-2025,714.97,128.69,843.66,15-01-2026,Unpaid
INV00037364,C0006255,01-12-2025,12-2025,704.2,126.76,830.96,16-12-2025,Paid
INV00037365,C0006255,01-11-2025,11-2025,710.44,127.88,838.32,16-11-2025,Overdue
INV00037366,C0006255,02-10-2025,10-2025,627.73,112.99,740.72,17-10-2025,Paid
INV00037367,C0006255,02-09-2025,09-2025,635.0,114.3,749.3,17-09-2025,Paid
INV00037368,C0006255,03-08-2025,08-2025,649.95,116.99,766.94,18-08-2025,Paid
INV00037369,C0006255,04-07-2025,07-2025,726.6,130.79,857.39,19-07-2025,Overdue
INV00037370,C0006255,04-06-2025,06-2025,784.5,141.21,925.71,19-06-2025,Paid
INV00037371,C0006255,05-05-2025,05-2025,720.58,129.7,850.28,20-05-2025,Overdue
INV00037372,C0006256,31-03-2026,03-2026,4262.41,767.23,5029.64,15-04-2026,Overdue
INV00037373,C0006256,01-03-2026,03-2026,4200.04,756.01,4956.05,16-03-2026,Unpaid
INV00037374,C0006256,30-01-2026,01-2026,4083.56,735.04,4818.6,14-02-2026,Unpaid
INV00037375,C0006256,31-12-2025,12-2025,3827.8,689.0,4516.8,15-01-2026,Overdue
INV00037376,C0006256,01-12-2025,12-2025,4019.55,723.52,4743.07,16-12-2025,Paid
INV00037377,C0006256,01-11-2025,11-2025,4390.54,790.3,5180.84,16-11-2025,Paid
INV00037378,C0006256,02-10-2025,10-2025,4652.74,837.49,5490.23,17-10-2025,Paid
INV00037379,C0006256,02-09-2025,09-2025,4361.5,785.07,5146.57,17-09-2025,Overdue
INV00037380,C0006256,03-08-2025,08-2025,4202.42,756.44,4958.86,18-08-2025,Paid
INV00037381,C0006256,04-07-2025,07-2025,4195.81,755.25,4951.06,19-07-2025,Unpaid
INV00037382,C0006256,04-06-2025,06-2025,4083.03,734.95,4817.98,19-06-2025,Overdue
INV00037383,C0006256,05-05-2025,05-2025,4340.98,781.38,5122.36,20-05-2025,Unpaid
INV00037384,C0006259,31-03-2026,03-2026,1566.46,281.96,1848.42,15-04-2026,Overdue
INV00037385,C0006259,01-03-2026,03-2026,1552.64,279.48,1832.12,16-03-2026,Paid
INV00037386,C0006259,30-01-2026,01-2026,1490.08,268.21,1758.29,14-02-2026,Overdue
INV00037387,C0006259,31-12-2025,12-2025,1602.21,288.4,1890.61,15-01-2026,Paid
INV00037388,C0006259,01-12-2025,12-2025,1558.88,280.6,1839.48,16-12-2025,Paid
INV00037389,C0006259,01-11-2025,11-2025,1354.03,243.73,1597.76,16-11-2025,Overdue
INV00037390,C0006259,02-10-2025,10-2025,1547.57,278.56,1826.13,17-10-2025,Paid
INV00037391,C0006259,02-09-2025,09-2025,1505.04,270.91,1775.95,17-09-2025,Paid
INV00037392,C0006259,03-08-2025,08-2025,1339.6,241.13,1580.73,18-08-2025,Paid
INV00037393,C0006259,04-07-2025,07-2025,1366.14,245.91,1612.05,19-07-2025,Paid
INV00037394,C0006259,04-06-2025,06-2025,1429.53,257.32,1686.85,19-06-2025,Overdue
INV00037395,C0006259,05-05-2025,05-2025,1463.87,263.5,1727.37,20-05-2025,Paid
INV00037396,C0006261,31-03-2026,03-2026,667.53,120.16,787.69,15-04-2026,Paid
INV00037397,C0006261,01-03-2026,03-2026,702.1,126.38,828.48,16-03-2026,Paid
INV00037398,C0006261,30-01-2026,01-2026,686.09,123.5,809.59,14-02-2026,Paid
INV00037399,C0006261,31-12-2025,12-2025,753.38,135.61,888.99,15-01-2026,Paid
INV00037400,C0006261,01-12-2025,12-2025,725.84,130.65,856.49,16-12-2025,Overdue
INV00037401,C0006261,01-11-2025,11-2025,720.05,129.61,849.66,16-11-2025,Unpaid
INV00037402,C0006261,02-10-2025,10-2025,703.71,126.67,830.38,17-10-2025,Paid
INV00037403,C0006261,02-09-2025,09-2025,724.06,130.33,854.39,17-09-2025,Paid
INV00037404,C0006261,03-08-2025,08-2025,732.18,131.79,863.97,18-08-2025,Paid
INV00037405,C0006261,04-07-2025,07-2025,674.3,121.37,795.67,19-07-2025,Paid
INV00037406,C0006261,04-06-2025,06-2025,672.11,120.98,793.09,19-06-2025,Unpaid
INV00037407,C0006261,05-05-2025,05-2025,752.16,135.39,887.55,20-05-2025,Overdue
INV00037408,C0006264,31-03-2026,03-2026,1430.57,257.5,1688.07,15-04-2026,Overdue
INV00037409,C0006264,01-03-2026,03-2026,1479.32,266.28,1745.6,16-03-2026,Paid
INV00037410,C0006264,30-01-2026,01-2026,1441.88,259.54,1701.42,14-02-2026,Paid
INV00037411,C0006264,31-12-2025,12-2025,1599.61,287.93,1887.54,15-01-2026,Paid
INV00037412,C0006264,01-12-2025,12-2025,1469.73,264.55,1734.28,16-12-2025,Paid
INV00037413,C0006264,01-11-2025,11-2025,1508.14,271.47,1779.61,16-11-2025,Paid
INV00037414,C0006264,02-10-2025,10-2025,1320.57,237.7,1558.27,17-10-2025,Paid
INV00037415,C0006264,02-09-2025,09-2025,1649.96,296.99,1946.95,17-09-2025,Paid
INV00037416,C0006264,03-08-2025,08-2025,1462.99,263.34,1726.33,18-08-2025,Paid
INV00037417,C0006264,04-07-2025,07-2025,1444.06,259.93,1703.99,19-07-2025,Unpaid
INV00037418,C0006264,04-06-2025,06-2025,1414.56,254.62,1669.18,19-06-2025,Paid
INV00037419,C0006264,05-05-2025,05-2025,1582.62,284.87,1867.49,20-05-2025,Paid
INV00037420,C0006265,31-03-2026,03-2026,518.7,93.37,612.07,15-04-2026,Unpaid
INV00037421,C0006265,01-03-2026,03-2026,606.24,109.12,715.36,16-03-2026,Paid
INV00037422,C0006265,30-01-2026,01-2026,638.19,114.87,753.06,14-02-2026,Paid
INV00037423,C0006265,31-12-2025,12-2025,528.87,95.2,624.07,15-01-2026,Paid
INV00037424,C0006265,01-12-2025,12-2025,589.56,106.12,695.68,16-12-2025,Overdue
INV00037425,C0006265,01-11-2025,11-2025,577.56,103.96,681.52,16-11-2025,Overdue
INV00037426,C0006265,02-10-2025,10-2025,575.36,103.56,678.92,17-10-2025,Paid
INV00037427,C0006265,02-09-2025,09-2025,531.44,95.66,627.1,17-09-2025,Overdue
INV00037428,C0006265,03-08-2025,08-2025,564.9,101.68,666.58,18-08-2025,Overdue
INV00037429,C0006265,04-07-2025,07-2025,589.33,106.08,695.41,19-07-2025,Overdue
INV00037430,C0006265,04-06-2025,06-2025,582.5,104.85,687.35,19-06-2025,Unpaid
INV00037431,C0006265,05-05-2025,05-2025,553.25,99.58,652.83,20-05-2025,Unpaid
INV00037432,C0006270,31-03-2026,03-2026,910.62,163.91,1074.53,15-04-2026,Unpaid
INV00037433,C0006270,01-03-2026,03-2026,872.02,156.96,1028.98,16-03-2026,Unpaid
INV00037434,C0006270,30-01-2026,01-2026,919.7,165.55,1085.25,14-02-2026,Paid
INV00037435,C0006270,31-12-2025,12-2025,922.2,166.0,1088.2,15-01-2026,Paid
INV00037436,C0006270,01-12-2025,12-2025,851.85,153.33,1005.18,16-12-2025,Paid
INV00037437,C0006270,01-11-2025,11-2025,867.2,156.1,1023.3,16-11-2025,Paid
INV00037438,C0006270,02-10-2025,10-2025,910.16,163.83,1073.99,17-10-2025,Unpaid
INV00037439,C0006270,02-09-2025,09-2025,810.21,145.84,956.05,17-09-2025,Unpaid
INV00037440,C0006270,03-08-2025,08-2025,918.55,165.34,1083.89,18-08-2025,Paid
INV00037441,C0006270,04-07-2025,07-2025,839.48,151.11,990.59,19-07-2025,Paid
INV00037442,C0006270,04-06-2025,06-2025,949.46,170.9,1120.36,19-06-2025,Overdue
INV00037443,C0006270,05-05-2025,05-2025,902.54,162.46,1065.0,20-05-2025,Paid
INV00037444,C0006274,31-03-2026,03-2026,691.18,124.41,815.59,15-04-2026,Paid
INV00037445,C0006274,01-03-2026,03-2026,654.61,117.83,772.44,16-03-2026,Paid
INV00037446,C0006274,30-01-2026,01-2026,692.1,124.58,816.68,14-02-2026,Paid
INV00037447,C0006274,31-12-2025,12-2025,699.29,125.87,825.16,15-01-2026,Paid
INV00037448,C0006274,01-12-2025,12-2025,710.76,127.94,838.7,16-12-2025,Paid
INV00037449,C0006274,01-11-2025,11-2025,694.37,124.99,819.36,16-11-2025,Paid
INV00037450,C0006274,02-10-2025,10-2025,723.04,130.15,853.19,17-10-2025,Paid
INV00037451,C0006274,02-09-2025,09-2025,687.23,123.7,810.93,17-09-2025,Overdue
INV00037452,C0006274,03-08-2025,08-2025,694.94,125.09,820.03,18-08-2025,Paid
INV00037453,C0006274,04-07-2025,07-2025,633.14,113.97,747.11,19-07-2025,Paid
INV00037454,C0006274,04-06-2025,06-2025,664.93,119.69,784.62,19-06-2025,Paid
INV00037455,C0006274,05-05-2025,05-2025,675.48,121.59,797.07,20-05-2025,Overdue
INV00037456,C0006275,31-03-2026,03-2026,1233.0,221.94,1454.94,15-04-2026,Paid
INV00037457,C0006275,01-03-2026,03-2026,1382.16,248.79,1630.95,16-03-2026,Paid
INV00037458,C0006275,30-01-2026,01-2026,1102.74,198.49,1301.23,14-02-2026,Paid
INV00037459,C0006275,31-12-2025,12-2025,1416.86,255.03,1671.89,15-01-2026,Overdue
INV00037460,C0006275,01-12-2025,12-2025,1145.48,206.19,1351.67,16-12-2025,Paid
INV00037461,C0006275,01-11-2025,11-2025,1288.77,231.98,1520.75,16-11-2025,Paid
INV00037462,C0006275,02-10-2025,10-2025,1264.69,227.64,1492.33,17-10-2025,Paid
INV00037463,C0006275,02-09-2025,09-2025,1284.21,231.16,1515.37,17-09-2025,Overdue
INV00037464,C0006275,03-08-2025,08-2025,1360.12,244.82,1604.94,18-08-2025,Paid
INV00037465,C0006275,04-07-2025,07-2025,1229.14,221.25,1450.39,19-07-2025,Unpaid
INV00037466,C0006275,04-06-2025,06-2025,1300.88,234.16,1535.04,19-06-2025,Paid
INV00037467,C0006275,05-05-2025,05-2025,1368.84,246.39,1615.23,20-05-2025,Unpaid
INV00037468,C0006278,31-03-2026,03-2026,530.16,95.43,625.59,15-04-2026,Unpaid
INV00037469,C0006278,01-03-2026,03-2026,516.29,92.93,609.22,16-03-2026,Paid
INV00037470,C0006278,30-01-2026,01-2026,494.19,88.95,583.14,14-02-2026,Paid
INV00037471,C0006278,31-12-2025,12-2025,470.41,84.67,555.08,15-01-2026,Paid
INV00037472,C0006278,01-12-2025,12-2025,525.66,94.62,620.28,16-12-2025,Paid
INV00037473,C0006278,01-11-2025,11-2025,486.0,87.48,573.48,16-11-2025,Paid
INV00037474,C0006278,02-10-2025,10-2025,570.35,102.66,673.01,17-10-2025,Paid
INV00037475,C0006278,02-09-2025,09-2025,525.03,94.51,619.54,17-09-2025,Overdue
INV00037476,C0006278,03-08-2025,08-2025,521.67,93.9,615.57,18-08-2025,Unpaid
INV00037477,C0006278,04-07-2025,07-2025,513.76,92.48,606.24,19-07-2025,Overdue
INV00037478,C0006278,04-06-2025,06-2025,514.42,92.6,607.02,19-06-2025,Unpaid
INV00037479,C0006278,05-05-2025,05-2025,543.67,97.86,641.53,20-05-2025,Unpaid
INV00037480,C0006279,31-03-2026,03-2026,8527.18,1534.89,10062.07,15-04-2026,Paid
INV00037481,C0006279,01-03-2026,03-2026,8758.25,1576.48,10334.73,16-03-2026,Unpaid
INV00037482,C0006279,30-01-2026,01-2026,8743.28,1573.79,10317.07,14-02-2026,Paid
INV00037483,C0006279,31-12-2025,12-2025,9673.31,1741.2,11414.51,15-01-2026,Paid
INV00037484,C0006279,01-12-2025,12-2025,8867.3,1596.11,10463.41,16-12-2025,Paid
INV00037485,C0006279,01-11-2025,11-2025,8130.13,1463.42,9593.55,16-11-2025,Paid
INV00037486,C0006279,02-10-2025,10-2025,7563.82,1361.49,8925.31,17-10-2025,Unpaid
INV00037487,C0006279,02-09-2025,09-2025,8382.27,1508.81,9891.08,17-09-2025,Paid
INV00037488,C0006279,03-08-2025,08-2025,8283.54,1491.04,9774.58,18-08-2025,Paid
INV00037489,C0006279,04-07-2025,07-2025,8890.07,1600.21,10490.28,19-07-2025,Paid
INV00037490,C0006279,04-06-2025,06-2025,9112.63,1640.27,10752.9,19-06-2025,Paid
INV00037491,C0006279,05-05-2025,05-2025,7134.8,1284.26,8419.06,20-05-2025,Paid
INV00037492,C0006280,31-03-2026,03-2026,8402.9,1512.52,9915.42,15-04-2026,Unpaid
INV00037493,C0006280,01-03-2026,03-2026,8337.26,1500.71,9837.97,16-03-2026,Unpaid
INV00037494,C0006280,30-01-2026,01-2026,7832.15,1409.79,9241.94,14-02-2026,Unpaid
INV00037495,C0006280,31-12-2025,12-2025,8460.71,1522.93,9983.64,15-01-2026,Paid
INV00037496,C0006280,01-12-2025,12-2025,8449.8,1520.96,9970.76,16-12-2025,Overdue
INV00037497,C0006280,01-11-2025,11-2025,9606.34,1729.14,11335.48,16-11-2025,Unpaid
INV00037498,C0006280,02-10-2025,10-2025,7527.01,1354.86,8881.87,17-10-2025,Paid
INV00037499,C0006280,02-09-2025,09-2025,7624.28,1372.37,8996.65,17-09-2025,Paid
INV00037500,C0006280,03-08-2025,08-2025,8447.03,1520.47,9967.5,18-08-2025,Paid
INV00037501,C0006280,04-07-2025,07-2025,7735.88,1392.46,9128.34,19-07-2025,Paid
INV00037502,C0006280,04-06-2025,06-2025,7483.19,1346.97,-8830.16,19-06-2025,Paid
INV00037503,C0006280,05-05-2025,05-2025,7920.53,1425.7,9346.23,20-05-2025,Paid
INV00037504,C0006282,31-03-2026,03-2026,727.03,130.87,857.9,15-04-2026,Paid
INV00037505,C0006282,01-03-2026,03-2026,673.9,121.3,795.2,16-03-2026,Unpaid
INV00037506,C0006282,30-01-2026,01-2026,624.87,112.48,737.35,14-02-2026,Paid
INV00037507,C0006282,31-12-2025,12-2025,650.37,117.07,767.44,15-01-2026,Unpaid
INV00037508,C0006282,01-12-2025,12-2025,602.2,108.4,710.6,16-12-2025,Paid
