device_id,customer_id,brand,model,device_type,device_price_inr,purchase_date,imei
DEV0004224,C0004224,Lumen,L Mini,Smartphone,8499,19-03-2022,095449064677911
DEV0004225,C0004225,Zenith,Z Flip,Smartphone,54999,20-02-2014,295996916396776
DEV0004226,C0004226,Nexus,Aura Pro,Smartphone,32999,31-12-2024,680113804110759
DEV0004227,C0004227,Nexus,Aura Pro,Smartphone,32999,02-08-2024,267236130044933
DEV0004228,C0004228,Nexus,Aura Pro,Smartphone,32999,22-06-2024,469530017925651
DEV0004229,C0004229,NexaTel,IoT Hub,IoT Device,1999,02-01-2014,089820908646145
DEV0004230,C0004230,Lumen,L Max,Smartphone,41999,09-01-2014,264927960286989
DEV0004231,C0004231,Nexus,Aura 5G,Smartphone,18999,09-09-2022,343971941066000
DEV0004232,C0004232,Voltic,V20,Smartphone,12999,11-04-2023,678797287984019
DEV0004233,C0004233,Nexus,Aura Pro,Smartphone,32999,06-01-2014,025952729360861
DEV0004234,C0004234,Orbit,O7,Smartphone,15999,22-08-2016,581309608419372
DEV0004235,C0004235,NexaTel,Fiber Gateway,Router,3499,25-03-2024,715921170858433
DEV0004236,C0004236,Nexus,Aura 5G,Smartphone,18999,14-10-2015,292335132664664
DEV0004237,C0004237,Zenith,Z Lite,Smartphone,9999,14-07-2017,224128000765086
DEV0004238,C0004238,NexaTel,Smart Cam,IoT Device,2999,25-12-2016,667396670821724
DEV0004239,C0004239,Zenith,Z Flip,Smartphone,54999,12-08-2025,646367708651935
DEV0004240,C0004240,Voltic,V30 5G,Smartphone,21999,09-09-2024,025873676559362
DEV0004241,C0004241,Zenith,Z Flip,Smartphone,54999,16-04-2016,699490889243993
DEV0004242,C0004242,Voltic,V30 5G,Smartphone,21999,18-11-2021,596228794746807
DEV0004243,C0004243,NexaTel,Smart Sensor,IoT Device,899,23-01-2014,042223511649584
DEV0004244,C0004244,NexaTel,Smart Sensor,IoT Device,899,13-01-2024,543727226459536
DEV0004245,C0004245,Lumen,L Max,Smartphone,41999,29-02-2024,658756746281243
DEV0004246,C0004246,Orbit,O9 Pro,Smartphone,27999,20-04-2017,770866601945324
DEV0004247,C0004247,NexaTel,Fiber Gateway,Router,3499,18-09-2019,388290395207253
DEV0004248,C0004248,Nexus,Aura 5G,Smartphone,18999,06-10-2024,003480146857152
DEV0004249,C0004249,Nexus,Aura 5G,Smartphone,18999,30-09-2015,236403728239294
DEV0004250,C0004250,Orbit,O9 Pro,Smartphone,27999,28-09-2017,247277911102294
DEV0004251,C0004251,Nexus,Aura 5G,Smartphone,18999,07-01-2024,170742169194579
DEV0004252,C0004252,Orbit,O7,Smartphone,15999,30-01-2014,912848710321965
DEV0004253,C0004253,Zenith,Z Lite,Smartphone,9999,07-09-2021,206220674905376
DEV0004254,C0004254,NexaTel,Home Router AX,Router,2499,29-01-2014,121600109007669
DEV0004255,C0004255,Voltic,V20,Smartphone,12999,22-05-2016,923217876432841
DEV0004256,C0004256,Orbit,O7,Smartphone,15999,06-08-2020,728284664599694
DEV0004257,C0004257,Orbit,O7,Smartphone,15999,06-02-2020,927282269283860
DEV0004258,C0004258,Zenith,Z Lite,Smartphone,9999,10-01-2018,411715887838620
DEV0004259,C0004259,Nexus,Aura 5G,Smartphone,18999,29-01-2014,955890535651855
DEV0004260,C0004260,Zenith,Z Lite,Smartphone,9999,11-01-2018,282049210774822
DEV0004261,C0004261,NexaTel,Home Router AX,Router,2499,17-10-2019,789876501806677
DEV0004262,C0004262,Voltic,V20,Smartphone,12999,24-04-2015,537499048897492
DEV0004263,C0004263,Lumen,L Max,Smartphone,41999,07-11-2022,598054536556038
DEV0004264,C0004264,Orbit,O7,Smartphone,15999,24-11-2015,042916195158922
DEV0004265,C0004265,Nexus,Aura Pro,Smartphone,32999,23-01-2014,345623416207456
DEV0004266,C0004266,Zenith,Z Flip,Smartphone,54999,12-08-2025,619556763034868
DEV0004267,C0004267,Voltic,V30 5G,Smartphone,21999,08-05-2017,819557909961310
DEV0004268,C0004268,Lumen,L Max,Smartphone,41999,13-07-2020,084973495072366
DEV0004269,C0004269,Nexus,Aura 5G,Smartphone,18999,04-01-2014,686334162411807
DEV0004270,C0004270,Zenith,Z Flip,Smartphone,54999,30-12-2014,404216401289348
DEV0004271,C0004271,Zenith,Z Flip,Smartphone,54999,13-11-2020,610814000048481
DEV0004272,C0004272,NexaTel,Fiber Gateway,Router,3499,07-02-2020,002450182195669
DEV0004273,C0004273,Orbit,O9 Pro,Smartphone,27999,04-12-2018,000430023769402
DEV0004274,C0004274,NexaTel,Fiber Gateway,Router,3499,14-01-2014,001295290455587
DEV0004275,C0004275,NexaTel,Fiber Gateway,Router,3499,01-01-2014,495025192374007
DEV0004276,C0004276,Lumen,L Max,Smartphone,41999,11-01-2014,827533158301801
DEV0004277,C0004277,Zenith,Z Lite,Smartphone,9999,07-09-2017,395953491065411
DEV0004278,C0004278,Nexus,Aura Pro,Smartphone,32999,28-10-2024,638845006842889
DEV0004279,C0004279,Orbit,O7,Smartphone,15999,01-10-2019,175296150682907
DEV0004280,C0004280,Lumen,L Max,Smartphone,41999,02-10-2021,274443042362047
DEV0004281,C0004281,NexaTel,IoT Hub,IoT Device,1999,17-10-2018,922792768999962
DEV0004282,C0004282,Voltic,V30 5G,Smartphone,21999,25-08-2024,693209363793319
DEV0004283,C0004283,Orbit,O7,Smartphone,15999,01-05-2025,141093842688661
DEV0004284,C0004284,NexaTel,Smart Sensor,IoT Device,899,15-01-2014,866795317827412
DEV0004285,C0004285,Lumen,L Mini,Smartphone,8499,12-04-2016,984448142879321
DEV0004286,C0004286,Orbit,O9 Pro,Smartphone,27999,30-05-2024,925105725051341
DEV0004287,C0004287,Lumen,L Max,Smartphone,41999,19-04-2022,123934433204472
DEV0004288,C0004288,NexaTel,Fiber Gateway,Router,3499,04-04-2023,310325474178346
DEV0004289,C0004289,Zenith,Z Flip,Smartphone,54999,20-01-2014,565059207130091
DEV0004290,C0004290,Voltic,V30 5G,Smartphone,21999,03-03-2015,787108420418938
DEV0004291,C0004291,Orbit,O7,Smartphone,15999,15-11-2025,460474262182164
DEV0004292,C0004292,Lumen,L Max,Smartphone,41999,13-12-2019,048959083934339
DEV0004293,C0004293,Zenith,Z Flip,Smartphone,54999,08-01-2014,964565007821223
DEV0004294,C0004294,Lumen,L Mini,Smartphone,8499,04-06-2023,897132531556607
DEV0004295,C0004295,Voltic,V20,Smartphone,12999,13-08-2025,719406564558966
DEV0004296,C0004296,Orbit,O7,Smartphone,15999,22-07-2019,878008256526316
DEV0004297,C0004297,Voltic,V20,Smartphone,12999,25-02-2016,091901198565001
DEV0004298,C0004298,Lumen,L Mini,Smartphone,8499,28-12-2017,478831748248263
DEV0004299,C0004299,Orbit,O9 Pro,Smartphone,27999,01-09-2021,361280022019322
DEV0004300,C0004300,Orbit,O9 Pro,Smartphone,27999,19-06-2025,523255132890624
DEV0004301,C0004301,Orbit,O9 Pro,Smartphone,27999,15-04-2020,762490123952526
DEV0004302,C0004302,Orbit,O9 Pro,Smartphone,27999,22-04-2015,427307978323498
DEV0004303,C0004303,Nexus,Aura Pro,Smartphone,32999,05-03-2022,807838018553909
DEV0004304,C0004304,Orbit,O9 Pro,Smartphone,27999,14-04-2022,260778122201211
DEV0004305,C0004305,Nexus,Aura 5G,Smartphone,18999,23-06-2020,472554259141506
DEV0004306,C0004306,Voltic,V30 5G,Smartphone,21999,30-12-2020,957406998719436
DEV0004307,C0004307,NexaTel,Smart Sensor,IoT Device,899,05-05-2017,210906438069616
DEV0004308,C0004308,Nexus,Aura Pro,Smartphone,32999,10-09-2014,664384387750487
DEV0004309,C0004309,Nexus,Aura Pro,Smartphone,32999,07-01-2023,034825459164127
DEV0004310,C0004310,Nexus,Aura Pro,Smartphone,32999,22-04-2023,186511551759109
DEV0004311,C0004311,NexaTel,IoT Hub,IoT Device,1999,04-04-2019,642206764179447
DEV0004312,C0004312,Zenith,Z Flip,Smartphone,54999,23-06-2024,415446657292290
DEV0004313,C0004313,Zenith,Z Lite,Smartphone,9999,25-08-2016,931248175424723
DEV0004314,C0004314,NexaTel,Home Router AX,Router,2499,17-03-2025,345206177431692
DEV0004315,C0004315,Zenith,Z Flip,Smartphone,54999,10-01-2014,073976155502881
DEV0004316,C0004316,Voltic,V20,Smartphone,12999,26-09-2021,624394470250553
DEV0004317,C0004317,Nexus,Aura 5G,Smartphone,18999,25-04-2019,841863636234128
DEV0004318,C0004318,Orbit,O9 Pro,Smartphone,27999,22-04-2023,249524062933155
DEV0004319,C0004319,Lumen,L Max,Smartphone,41999,04-01-2014,909548001475197
DEV0004320,C0004320,Lumen,L Mini,Smartphone,8499,09-04-2019,324118316807929
DEV0004321,C0004321,Zenith,Z Flip,Smartphone,54999,26-02-2018,601291806378866
DEV0004322,C0004322,Voltic,V30 5G,Smartphone,21999,08-06-2019,183734682517274
DEV0004323,C0004323,Nexus,Aura 5G,Smartphone,18999,18-02-2015,435612402106203
DEV0004324,C0004324,Nexus,Aura 5G,Smartphone,18999,10-09-2014,593687624765872
DEV0004325,C0004325,Zenith,Z Flip,Smartphone,54999,25-03-2024,190209852792345
DEV0004326,C0004326,Lumen,L Max,Smartphone,41999,14-01-2018,127435528625632
DEV0004327,C0004327,Nexus,Aura 5G,Smartphone,18999,20-04-2023,775439763147819
DEV0004328,C0004328,Zenith,Z Flip,Smartphone,54999,11-08-2014,273874195029241
DEV0004329,C0004329,Lumen,L Max,Smartphone,41999,19-09-2018,171385909873200
DEV0004330,C0004330,Nexus,Aura Pro,Smartphone,32999,23-09-2023,644023814068875
DEV0004331,C0004331,Zenith,Z Lite,Smartphone,9999,13-10-2018,396295178023116
DEV0004332,C0004332,Lumen,L Max,Smartphone,41999,07-08-2015,391228189584524
DEV0004333,C0004333,Nexus,Aura 5G,Smartphone,18999,18-10-2018,236561991652458
DEV0004334,C0004334,Orbit,O7,Smartphone,15999,16-06-2014,308346544678571
DEV0004335,C0004335,Lumen,L Max,Smartphone,41999,12-01-2014,491968049654912
DEV0004336,C0004336,Nexus,Aura 5G,Smartphone,18999,07-05-2020,096016011997231
DEV0004337,C0004337,Lumen,L Max,Smartphone,41999,30-04-2022,043235599212846
DEV0004338,C0004338,Zenith,Z Flip,Smartphone,54999,12-12-2023,610761240703715
DEV0004339,C0004339,Lumen,L Max,Smartphone,41999,11-05-2017,944434679695098
DEV0004340,C0004340,Nexus,Aura 5G,Smartphone,18999,07-01-2017,197903392430990
DEV0004341,C0004341,NexaTel,Home Router AX,Router,2499,06-12-2016,246402165448745
DEV0004342,C0004342,NexaTel,Home Router AX,Router,2499,14-05-2019,231657102091863
DEV0004343,C0004343,Nexus,Aura Pro,Smartphone,32999,28-09-2018,787922571460397
DEV0004344,C0004344,Zenith,Z Lite,Smartphone,9999,08-04-2018,579419499354548
DEV0004345,C0004345,Lumen,L Mini,Smartphone,8499,24-01-2020,823901599225902
DEV0004346,C0004346,Zenith,Z Flip,Smartphone,54999,04-06-2024,520083108551831
DEV0004347,C0004347,Lumen,L Mini,Smartphone,8499,16-02-2016,028778147663864
DEV0004348,C0004348,Voltic,V20,Smartphone,12999,18-11-2025,635739218661193
DEV0004349,C0004349,Lumen,L Max,Smartphone,41999,09-11-2025,653573677152448
DEV0004350,C0004350,Nexus,Aura 5G,Smartphone,18999,07-01-2014,865368428419104
DEV0004351,C0004351,Orbit,O9 Pro,Smartphone,27999,22-11-2019,309696102201976
DEV0004352,C0004352,NexaTel,Smart Sensor,IoT Device,899,29-07-2022,654447263591710
DEV0004353,C0004353,Voltic,V30 5G,Smartphone,21999,11-12-2017,197346539646753
DEV0004354,C0004354,Voltic,V30 5G,Smartphone,21999,03-08-2020,182156112538401
DEV0004355,C0004355,Voltic,V30 5G,Smartphone,21999,12-01-2014,817463725761681
DEV0004356,C0004356,Nexus,Aura 5G,Smartphone,18999,05-03-2014,519615091201323
DEV0004357,C0004357,Orbit,O9 Pro,Smartphone,27999,28-01-2014,521764427257415
DEV0004358,C0004358,Zenith,Z Flip,Smartphone,54999,18-04-2025,220574215976494
DEV0004359,C0004359,Nexus,Aura 5G,Smartphone,18999,23-06-2021,771895108132848
DEV0004360,C0004360,Nexus,Aura Pro,Smartphone,32999,20-02-2023,656654779176495
DEV0004361,C0004361,Nexus,Aura Pro,Smartphone,32999,09-03-2015,584663178333072
DEV0004362,C0004362,Zenith,Z Lite,Smartphone,9999,10-03-2022,434160644122380
DEV0004363,C0004363,Lumen,L Mini,Smartphone,8499,17-03-2019,781566630055740
DEV0004364,C0004364,Voltic,V30 5G,Smartphone,21999,20-01-2014,351041895622810
DEV0004365,C0004365,Nexus,Aura 5G,Smartphone,18999,06-02-2021,695317932652174
DEV0004366,C0004366,Lumen,L Max,Smartphone,41999,26-12-2023,054545972501869
DEV0004367,C0004367,Nexus,Aura Pro,Smartphone,32999,08-04-2016,044262870537409
DEV0004368,C0004368,Lumen,L Mini,Smartphone,8499,28-11-2019,170530049142584
DEV0004369,C0004369,Zenith,Z Lite,Smartphone,9999,28-10-2021,293206796724661
DEV0004370,C0004370,Nexus,Aura Pro,Smartphone,32999,02-06-2024,674644136805711
DEV0004371,C0004371,Nexus,Aura 5G,Smartphone,18999,18-02-2021,726725742767994
DEV0004372,C0004372,Nexus,Aura 5G,Smartphone,18999,04-11-2018,334743238194965
DEV0004373,C0004373,Voltic,V30 5G,Smartphone,21999,28-01-2018,265839555397181
DEV0004374,C0004374,Nexus,Aura Pro,Smartphone,32999,21-01-2014,585530891531121
DEV0004375,C0004375,Zenith,Z Lite,Smartphone,9999,16-02-2016,302549421132258
DEV0004376,C0004376,Orbit,O7,Smartphone,15999,06-04-2023,089995072178343
DEV0004377,C0004377,NexaTel,Smart Cam,IoT Device,2999,03-01-2014,366920087651970
DEV0004378,C0004378,Zenith,Z Flip,Smartphone,54999,07-06-2020,943481221231739
DEV0004379,C0004379,Orbit,O9 Pro,Smartphone,27999,15-03-2020,945754654311327
DEV0004380,C0004380,Nexus,Aura Pro,Smartphone,32999,25-06-2017,670494446997765
DEV0004381,C0004381,Zenith,Z Flip,Smartphone,54999,12-08-2014,113424710401805
DEV0004382,C0004382,Lumen,L Max,Smartphone,41999,29-11-2015,949896704501634
DEV0004383,C0004383,Orbit,O9 Pro,Smartphone,27999,06-05-2015,497010000915747
DEV0004384,C0004384,Nexus,Aura 5G,Smartphone,18999,30-07-2020,984737484947230
DEV0004385,C0004385,Orbit,O7,Smartphone,15999,28-01-2023,314877704359716
DEV0004386,C0004386,Voltic,V20,Smartphone,12999,03-01-2014,155451296345900
DEV0004387,C0004387,Lumen,L Max,Smartphone,41999,12-12-2022,880240402883443
DEV0004388,C0004388,Nexus,Aura Pro,Smartphone,32999,04-12-2021,189255505241635
DEV0004389,C0004389,Orbit,O9 Pro,Smartphone,27999,25-10-2023,125427480204112
DEV0004390,C0004390,Orbit,O9 Pro,Smartphone,27999,11-01-2014,197371170066576
DEV0004391,C0004391,Zenith,Z Flip,Smartphone,54999,05-09-2019,995112309843116
DEV0004392,C0004392,Nexus,Aura Pro,Smartphone,32999,24-02-2026,350775504088153
DEV0004393,C0004393,Lumen,L Mini,Smartphone,8499,21-02-2014,179948987801868
DEV0004394,C0004394,Zenith,Z Flip,Smartphone,54999,13-12-2019,847801829996257
DEV0004395,C0004395,Orbit,O7,Smartphone,15999,12-12-2023,294999267277207
DEV0004396,C0004396,Zenith,Z Flip,Smartphone,54999,10-04-2018,889710458000267
DEV0004397,C0004397,Orbit,O7,Smartphone,15999,26-02-2021,864591101906686
DEV0004398,C0004398,Voltic,V20,Smartphone,12999,26-04-2023,975614517156627
DEV0004399,C0004399,Voltic,V30 5G,Smartphone,21999,12-07-2024,938236327768932
DEV0004400,C0004400,Voltic,V30 5G,Smartphone,21999,01-11-2018,283247513535213
DEV0004401,C0004401,Nexus,Aura Pro,Smartphone,32999,25-01-2025,151058902556216
DEV0004402,C0004402,Lumen,L Mini,Smartphone,8499,01-07-2020,339878947471491
DEV0004403,C0004403,Zenith,Z Flip,Smartphone,54999,07-03-2016,322856275751088
DEV0004404,C0004404,Lumen,L Mini,Smartphone,8499,11-04-2021,982099646477595
DEV0004405,C0004405,Lumen,L Max,Smartphone,41999,22-08-2022,086076624836326
DEV0004406,C0004406,Zenith,Z Flip,Smartphone,54999,08-01-2014,731449383765705
DEV0004407,C0004407,Voltic,V30 5G,Smartphone,21999,03-01-2014,600803242151143
DEV0004408,C0004408,Lumen,L Max,Smartphone,41999,03-01-2014,699432995933338
DEV0004409,C0004409,Zenith,Z Flip,Smartphone,54999,06-10-2017,729075106040233
DEV0004410,C0004410,NexaTel,Home Router AX,Router,2499,23-04-2016,159855675175645
DEV0004411,C0004411,NexaTel,Fiber Gateway,Router,3499,09-11-2025,236074118608985
DEV0004412,C0004412,Zenith,Z Lite,Smartphone,9999,19-03-2015,272140672735944
DEV0004413,C0004413,Voltic,V20,Smartphone,12999,25-09-2025,819525322679841
DEV0004414,C0004414,Voltic,V20,Smartphone,12999,24-12-2021,882752748659633
DEV0004415,C0004415,NexaTel,Fiber Gateway,Router,3499,21-01-2014,796948305015956
DEV0004416,C0004416,Lumen,L Mini,Smartphone,8499,28-01-2014,711604317831044
DEV0004417,C0004417,Orbit,O7,Smartphone,15999,25-06-2025,745355048107880
DEV0004418,C0004418,Voltic,V30 5G,Smartphone,21999,27-08-2018,516898437348995
DEV0004419,C0004419,Zenith,Z Lite,Smartphone,9999,16-12-2014,412228598456686
DEV0004420,C0004420,NexaTel,Smart Sensor,IoT Device,899,29-12-2015,981667120145715
DEV0004421,C0004421,Orbit,O9 Pro,Smartphone,27999,18-01-2018,683859173191657
DEV0004422,C0004422,Voltic,V20,Smartphone,12999,12-12-2025,077522676824296
DEV0004423,C0004423,Zenith,Z Flip,Smartphone,54999,04-11-2015,822804565116203
DEV0004424,C0004424,Lumen,L Max,Smartphone,41999,22-10-2022,607804385065516
DEV0004425,C0004425,NexaTel,Smart Sensor,IoT Device,899,25-01-2015,129244468060331
DEV0004426,C0004426,Zenith,Z Flip,Smartphone,54999,22-11-2020,343008779553467
DEV0004427,C0004427,Orbit,O7,Smartphone,15999,20-01-2014,530873320585073
DEV0004428,C0004428,Orbit,O9 Pro,Smartphone,27999,16-07-2024,890801181165350
DEV0004429,C0004429,Nexus,Aura 5G,Smartphone,18999,27-10-2024,488848732103687
DEV0004430,C0004430,Nexus,Aura Pro,Smartphone,32999,12-07-2021,174509284209001
DEV0004431,C0004431,Orbit,O7,Smartphone,15999,25-12-2018,093157990324967
DEV0004432,C0004432,Orbit,O7,Smartphone,15999,28-01-2014,756348712297682
DEV0004433,C0004433,Nexus,Aura 5G,Smartphone,18999,03-06-2025,362665120508009
DEV0004434,C0004434,Nexus,Aura 5G,Smartphone,18999,21-02-2021,050616700215816
DEV0004435,C0004435,NexaTel,Home Router AX,Router,2499,09-06-2014,505729355084504
DEV0004436,C0004436,Lumen,L Mini,Smartphone,8499,30-04-2017,783360026314289
DEV0004437,C0004437,Voltic,V20,Smartphone,12999,14-01-2014,178330389229482
DEV0004438,C0004438,Orbit,O9 Pro,Smartphone,27999,30-04-2015,082158679576724
DEV0004439,C0004439,Zenith,Z Flip,Smartphone,54999,31-10-2020,697770353462022
DEV0004440,C0004440,NexaTel,Fiber Gateway,Router,3499,11-03-2019,019177495691888
DEV0004441,C0004441,Zenith,Z Lite,Smartphone,9999,01-11-2018,440510005219186
DEV0004442,C0004442,Nexus,Aura Pro,Smartphone,32999,21-06-2023,975996767910472
DEV0004443,C0004443,Orbit,O9 Pro,Smartphone,27999,11-07-2015,482586280362399
DEV0004444,C0004444,Zenith,Z Flip,Smartphone,54999,15-12-2022,369894582244323
DEV0004445,C0004445,Nexus,Aura Pro,Smartphone,32999,10-01-2024,947503044030811
DEV0004446,C0004446,Voltic,V20,Smartphone,12999,07-02-2020,985402234416076
DEV0004447,C0004447,Voltic,V20,Smartphone,12999,05-09-2015,759413028022578
DEV0004448,C0004448,Lumen,L Max,Smartphone,41999,06-01-2014,082806344947995
DEV0004449,C0004449,Lumen,L Mini,Smartphone,8499,03-06-2018,753459842010727
DEV0004450,C0004450,Nexus,Aura 5G,Smartphone,18999,14-08-2014,035708319196290
DEV0004451,C0004451,Zenith,Z Lite,Smartphone,9999,14-03-2014,123696607247932
DEV0004452,C0004452,Lumen,L Mini,Smartphone,8499,22-01-2019,730797665010726
DEV0004453,C0004453,Orbit,O9 Pro,Smartphone,27999,14-12-2019,712192519722319
DEV0004454,C0004454,Lumen,L Mini,Smartphone,8499,21-02-2023,674674313903472
DEV0004455,C0004455,Orbit,O9 Pro,Smartphone,27999,08-12-2016,131838892411965
DEV0004456,C0004456,NexaTel,Home Router AX,Router,2499,13-08-2023,504537421106996
DEV0004457,C0004457,Zenith,Z Flip,Smartphone,54999,23-08-2021,842490584023495
DEV0004458,C0004458,Voltic,V20,Smartphone,12999,05-08-2020,029979990105920
DEV0004459,C0004459,Orbit,O7,Smartphone,15999,12-11-2016,427421442821543
DEV0004460,C0004460,Zenith,Z Lite,Smartphone,9999,05-05-2025,069603033225923
DEV0004461,C0004461,Zenith,Z Flip,Smartphone,54999,11-12-2021,866831613466237
DEV0004462,C0004462,Nexus,Aura 5G,Smartphone,18999,11-11-2016,240976131811190
DEV0004463,C0004463,Nexus,Aura 5G,Smartphone,18999,15-01-2018,866982577847166
DEV0004464,C0004464,Orbit,O9 Pro,Smartphone,27999,23-06-2018,649395118128876
DEV0004465,C0004465,Nexus,Aura Pro,Smartphone,32999,27-01-2014,745516433039191
DEV0004466,C0004466,NexaTel,IoT Hub,IoT Device,1999,11-12-2019,482659043757212
DEV0004467,C0004467,Orbit,O7,Smartphone,15999,07-09-2019,340544463277734
DEV0004468,C0004468,Nexus,Aura Pro,Smartphone,32999,06-12-2016,742278864523680
DEV0004469,C0004469,Lumen,L Max,Smartphone,41999,17-12-2021,846759528233920
DEV0004470,C0004470,NexaTel,Fiber Gateway,Router,3499,15-09-2016,404210138903888
DEV0004471,C0004471,NexaTel,Smart Sensor,IoT Device,899,03-06-2019,358135399977936
DEV0004472,C0004472,Orbit,O7,Smartphone,15999,29-06-2015,729677949335841
DEV0004473,C0004473,Zenith,Z Lite,Smartphone,9999,21-11-2016,914280847739901
DEV0004474,C0004474,Lumen,L Max,Smartphone,41999,25-01-2014,834099589027427
DEV0004475,C0004475,Zenith,Z Lite,Smartphone,9999,01-01-2014,037818202425986
DEV0004476,C0004476,Voltic,V30 5G,Smartphone,21999,10-06-2019,024554399088391
DEV0004477,C0004477,Nexus,Aura 5G,Smartphone,18999,30-04-2019,572146007177880
DEV0004478,C0004478,Orbit,O9 Pro,Smartphone,27999,22-09-2024,018434652103981
DEV0004479,C0004479,Lumen,L Mini,Smartphone,8499,03-04-2019,877800698231844
DEV0004480,C0004480,Orbit,O9 Pro,Smartphone,27999,13-01-2014,536411824779918
DEV0004481,C0004481,Nexus,Aura Pro,Smartphone,32999,22-11-2025,825254755987172
DEV0004482,C0004482,Lumen,L Mini,Smartphone,8499,19-12-2017,698985641844438
DEV0004483,C0004483,Zenith,Z Lite,Smartphone,9999,17-12-2018,710264460947834
DEV0004484,C0004484,Zenith,Z Flip,Smartphone,54999,26-11-2016,504459603885175
DEV0004485,C0004485,Voltic,V30 5G,Smartphone,21999,31-03-2018,827710246412768
DEV0004486,C0004486,NexaTel,IoT Hub,IoT Device,1999,03-03-2026,324722778040649
DEV0004487,C0004487,Lumen,L Max,Smartphone,41999,09-10-2023,329392490995517
DEV0004488,C0004488,Zenith,Z Flip,Smartphone,54999,02-01-2014,809154821638936
DEV0004489,C0004489,Nexus,Aura Pro,Smartphone,32999,11-05-2023,160001124585071
DEV0004490,C0004490,Zenith,Z Flip,Smartphone,54999,10-11-2024,244986940942723
DEV0004491,C0004491,NexaTel,Smart Cam,IoT Device,2999,04-04-2015,206337905653416
DEV0004492,C0004492,Voltic,V30 5G,Smartphone,21999,06-03-2017,928547759228488
DEV0004493,C0004493,Zenith,Z Flip,Smartphone,54999,25-10-2025,113214179785006
