record_id,customer_id,city_id,month,avg_signal_strength_dbm,dropped_call_rate_pct,avg_download_speed_mbps,network_downtime_hours
NQ00006179,C0002060,CT0030,02-2026,-52.4,0.23,33.0,0.07
NQ00006180,C0002060,CT0030,01-2026,-52.4,0.32,41.2,0.09
NQ00006181,C0002061,CT0035,03-2026,-82.0,6.4,10.3,2.02
NQ00006182,C0002061,CT0035,02-2026,-82.0,3.39,11.5,0.64
NQ00006183,C0002061,CT0035,01-2026,-82.0,5.39,38.2,0.56
NQ00006184,C0002062,CT0030,03-2026,-70.3,1.85,38.7,0.26
NQ00006185,C0002062,CT0030,02-2026,-70.3,2.25,73.3,0.97
NQ00006186,C0002062,CT0030,01-2026,-70.3,2.8,22.6,1.49
NQ00006187,C0002063,CT0001,03-2026,-68.7,3.73,71.6,0.05
NQ00006188,C0002063,CT0001,02-2026,-68.7,3.33,50.6,1.07
NQ00006189,C0002063,CT0001,01-2026,-68.7,2.11,77.0,0.37
NQ00006190,C0002064,CT0003,03-2026,-63.0,2.56,47.8,0.07
NQ00006191,C0002064,CT0003,02-2026,-63.0,2.08,27.4,0.04
NQ00006192,C0002064,CT0003,01-2026,-63.0,0.89,65.0,0.59
NQ00006193,C0002065,CT0062,03-2026,-77.7,5.52,54.4,1.44
NQ00006194,C0002065,CT0062,02-2026,-77.7,3.81,19.0,1.13
NQ00006195,C0002065,CT0062,01-2026,-77.7,3.7,21.7,0.52
NQ00006196,C0002066,CT0010,03-2026,-69.5,2.85,56.7,0.06
NQ00006197,C0002066,CT0010,02-2026,-69.5,2.89,30.8,0.2
NQ00006198,C0002066,CT0010,01-2026,-69.5,1.51,16.2,0.59
NQ00006199,C0002067,CT0067,03-2026,-78.9,4.79,22.1,0.74
NQ00006200,C0002067,CT0067,02-2026,-78.9,2.29,15.8,1.3
NQ00006201,C0002067,CT0067,01-2026,-78.9,3.56,14.1,1.08
NQ00006202,C0002068,CT0022,03-2026,-72.9,4.41,72.6,1.07
NQ00006203,C0002068,CT0022,02-2026,-72.9,3.13,38.6,0.25
NQ00006204,C0002068,CT0022,01-2026,-72.9,2.38,29.8,0.29
NQ00006205,C0002069,CT0020,03-2026,-69.5,2.66,76.5,0.56
NQ00006206,C0002069,CT0020,02-2026,-69.5,2.91,49.9,1.94
NQ00006207,C0002069,CT0020,01-2026,-69.5,1.33,24.8,0.61
NQ00006208,C0002070,CT0029,03-2026,-75.3,2.89,27.4,0.19
NQ00006209,C0002070,CT0029,02-2026,-75.3,4.78,41.1,1.04
NQ00006210,C0002070,CT0029,01-2026,-75.3,3.94,67.6,0.95
NQ00006211,C0002071,CT0021,03-2026,-77.0,2.26,22.0,2.06
NQ00006212,C0002071,CT0021,02-2026,-77.0,4.21,35.2,0.23
NQ00006213,C0002071,CT0021,01-2026,-77.0,4.97,16.3,0.27
NQ00006214,C0002072,CT0009,03-2026,-66.7,2.12,71.6,0.14
NQ00006215,C0002072,CT0009,02-2026,-66.7,1.58,60.0,0.51
NQ00006216,C0002072,CT0009,01-2026,-66.7,3.2,60.4,0.09
NQ00006217,C0002073,CT0034,03-2026,-63.2,2.62,77.3,0.22
NQ00006218,C0002073,CT0034,02-2026,-63.2,2.23,68.8,0.08
NQ00006219,C0002073,CT0034,01-2026,-63.2,2.12,60.1,0.66
NQ00006220,C0002074,CT0009,03-2026,-74.4,4.32,65.0,1.06
NQ00006221,C0002074,CT0009,02-2026,-74.4,2.77,16.5,0.91
NQ00006222,C0002074,CT0009,01-2026,-74.4,3.73,23.1,1.35
NQ00006223,C0002075,CT0055,03-2026,-71.1,1.62,77.2,0.91
NQ00006224,C0002075,CT0055,02-2026,-71.1,2.79,41.8,0.27
NQ00006225,C0002075,CT0055,01-2026,-71.1,3.15,38.2,0.27
NQ00006226,C0002076,CT0026,03-2026,-58.1,1.39,33.6,0.13
NQ00006227,C0002076,CT0026,02-2026,-58.1,1.19,68.6,0.44
NQ00006228,C0002076,CT0026,01-2026,-58.1,1.45,45.8,0.25
NQ00006229,C0002077,CT0057,03-2026,-84.3,4.7,15.6,0.87
NQ00006230,C0002077,CT0057,02-2026,-84.3,4.59,36.3,0.81
NQ00006231,C0002077,CT0057,01-2026,-84.3,3.67,38.2,0.8
NQ00006232,C0002078,CT0050,03-2026,-78.2,2.64,50.0,1.78
NQ00006233,C0002078,CT0050,02-2026,-78.2,5.58,29.2,0.78
NQ00006234,C0002078,CT0050,01-2026,-78.2,5.42,55.8,0.25
NQ00006235,C0002079,CT0042,03-2026,-71.8,2.78,21.9,0.98
NQ00006236,C0002079,CT0042,02-2026,-71.8,3.95,70.1,0.21
NQ00006237,C0002079,CT0042,01-2026,-71.8,2.29,73.5,0.13
NQ00006238,C0002080,CT0008,03-2026,-76.6,2.11,55.1,0.34
NQ00006239,C0002080,CT0008,02-2026,-76.6,2.65,34.8,0.89
NQ00006240,C0002080,CT0008,01-2026,-76.6,4.62,49.1,0.87
NQ00006241,C0002081,CT0025,03-2026,-64.1,2.4,68.7,0.58
NQ00006242,C0002081,CT0025,02-2026,-64.1,1.91,51.6,0.56
NQ00006243,C0002081,CT0025,01-2026,-64.1,1.28,49.2,0.73
NQ00006244,C0002082,CT0049,03-2026,-65.3,1.27,89.1,0.4
NQ00006245,C0002082,CT0049,02-2026,-65.3,2.2,84.2,0.98
NQ00006246,C0002082,CT0049,01-2026,-65.3,1.6,55.4,0.62
NQ00006247,C0002083,CT0033,03-2026,-66.8,1.7,75.2,0.25
NQ00006248,C0002083,CT0033,02-2026,-66.8,1.69,83.9,0.71
NQ00006249,C0002083,CT0033,01-2026,-66.8,2.23,30.4,0.71
NQ00006250,C0002084,CT0009,03-2026,-63.0,1.57,63.4,0.18
NQ00006251,C0002084,CT0009,02-2026,-63.0,2.15,78.9,0.43
NQ00006252,C0002084,CT0009,01-2026,-63.0,1.35,47.0,1.16
NQ00006253,C0002085,CT0033,03-2026,-63.9,2.47,75.1,0.43
NQ00006254,C0002085,CT0033,02-2026,-63.9,2.38,16.6,1.31
NQ00006255,C0002085,CT0033,01-2026,-63.9,0.99,26.0,0.46
NQ00006256,C0002086,CT0014,03-2026,-70.9,1.56,58.5,0.67
NQ00006257,C0002086,CT0014,02-2026,-70.9,1.73,44.3,0.56
NQ00006258,C0002086,CT0014,01-2026,-70.9,1.97,56.7,0.06
NQ00006259,C0002087,CT0004,03-2026,-64.3,1.6,69.1,0.53
NQ00006260,C0002087,CT0004,02-2026,-64.3,2.04,73.4,0.51
NQ00006261,C0002087,CT0004,01-2026,-64.3,1.25,59.8,0.59
NQ00006262,C0002088,CT0009,03-2026,-69.2,1.99,46.1,0.6
NQ00006263,C0002088,CT0009,02-2026,-69.2,2.05,52.7,0.32
NQ00006264,C0002088,CT0009,01-2026,-69.2,2.99,60.1,0.35
NQ00006265,C0002089,CT0062,03-2026,-82.6,6.01,41.3,0.71
NQ00006266,C0002089,CT0062,02-2026,-82.6,5.13,39.5,0.25
NQ00006267,C0002089,CT0062,01-2026,-82.6,5.05,46.2,0.72
NQ00006268,C0002090,CT0034,03-2026,-58.3,1.6,38.0,0.09
NQ00006269,C0002090,CT0034,02-2026,-58.3,0.59,92.0,0.21
NQ00006270,C0002090,CT0034,01-2026,-58.3,1.42,101.4,0.55
NQ00006271,C0002091,CT0007,03-2026,-69.9,1.8,78.3,0.96
NQ00006272,C0002091,CT0007,02-2026,-69.9,3.58,40.5,1.2
NQ00006273,C0002091,CT0007,01-2026,-69.9,3.97,30.4,1.15
NQ00006274,C0002092,CT0023,03-2026,-71.4,4.21,69.6,1.6
NQ00006275,C0002092,CT0023,02-2026,-71.4,2.9,47.6,0.72
NQ00006276,C0002092,CT0023,01-2026,-71.4,2.69,30.5,1.35
NQ00006277,C0002093,CT0038,03-2026,-74.7,3.53,64.6,1.48
NQ00006278,C0002093,CT0038,02-2026,-74.7,1.8,24.2,1.61
NQ00006279,C0002093,CT0038,01-2026,-74.7,2.92,58.9,0.71
NQ00006280,C0002094,CT0046,03-2026,-63.1,1.05,81.3,0.78
NQ00006281,C0002094,CT0046,02-2026,-63.1,1.97,71.3,0.79
NQ00006282,C0002094,CT0046,01-2026,-63.1,2.38,50.9,0.59
NQ00006283,C0002095,CT0009,03-2026,-70.2,2.55,42.8,0.55
NQ00006284,C0002095,CT0009,02-2026,-70.2,3.33,16.8,1.56
NQ00006285,C0002095,CT0009,01-2026,-70.2,3.79,24.3,2.77
NQ00006286,C0002096,CT0002,03-2026,-59.9,1.33,34.4,0.24
NQ00006287,C0002096,CT0002,02-2026,-59.9,1.58,32.8,0.4
NQ00006288,C0002096,CT0002,01-2026,-59.9,1.62,75.7,0.27
NQ00006289,C0002097,CT0005,03-2026,-73.7,2.89,14.2,1.03
NQ00006290,C0002097,CT0005,02-2026,-73.7,4.46,53.5,1.35
NQ00006291,C0002097,CT0005,01-2026,-73.7,4.63,50.8,0.45
NQ00006292,C0002098,CT0026,03-2026,-83.7,3.33,20.9,1.82
NQ00006293,C0002098,CT0026,02-2026,-83.7,5.5,15.6,2.81
NQ00006294,C0002098,CT0026,01-2026,-83.7,2.75,39.2,2.07
NQ00006295,C0002099,CT0007,03-2026,-76.1,1.85,22.5,0.17
NQ00006296,C0002099,CT0007,02-2026,-76.1,3.52,12.5,0.54
NQ00006297,C0002099,CT0007,01-2026,-76.1,5.17,43.6,1.75
NQ00006298,C0002100,CT0038,03-2026,-52.9,0.43,36.6,0.16
NQ00006299,C0002100,CT0038,02-2026,-52.9,0.24,42.2,0.06
NQ00006300,C0002100,CT0038,01-2026,-52.9,0.55,76.1,0.31
NQ00006301,C0002101,CT0029,03-2026,-63.8,1.19,26.0,0.47
NQ00006302,C0002101,CT0029,02-2026,-63.8,1.79,16.6,0.37
NQ00006303,C0002101,CT0029,01-2026,-63.8,1.76,39.6,0.57
NQ00006304,C0002102,CT0067,03-2026,-59.8,1.66,74.1,0.79
NQ00006305,C0002102,CT0067,02-2026,-59.8,1.19,60.2,0.08
NQ00006306,C0002102,CT0067,01-2026,-59.8,1.9,57.9,0.12
NQ00006307,C0002103,CT0033,03-2026,-79.5,4.78,47.2,2.26
NQ00006308,C0002103,CT0033,02-2026,-79.5,5.43,44.3,1.15
NQ00006309,C0002103,CT0033,01-2026,-79.5,5.43,35.8,0.85
NQ00006310,C0002104,CT0051,03-2026,-75.5,2.48,67.3,2.86
NQ00006311,C0002104,CT0051,02-2026,-75.5,2.67,52.0,0.68
NQ00006312,C0002104,CT0051,01-2026,-75.5,2.35,59.9,0.63
NQ00006313,C0002105,CT0027,03-2026,-77.4,3.13,22.4,1.05
NQ00006314,C0002105,CT0027,02-2026,-77.4,4.85,61.1,0.23
NQ00006315,C0002105,CT0027,01-2026,-77.4,3.67,38.8,3.15
NQ00006316,C0002106,CT0013,03-2026,-78.1,4.2,51.0,2.03
NQ00006317,C0002106,CT0013,02-2026,-78.1,3.43,61.8,0.89
NQ00006318,C0002106,CT0013,01-2026,-78.1,4.48,29.0,2.28
NQ00006319,C0002107,CT0030,03-2026,-73.4,4.3,43.2,0.65
NQ00006320,C0002107,CT0030,02-2026,-73.4,2.05,33.7,1.15
NQ00006321,C0002107,CT0030,01-2026,-73.4,4.45,23.9,1.41
NQ00006322,C0002108,CT0022,03-2026,-65.8,1.05,58.1,0.91
NQ00006323,C0002108,CT0022,02-2026,-65.8,2.72,15.5,0.14
NQ00006324,C0002108,CT0022,01-2026,-65.8,2.83,68.9,0.92
NQ00006325,C0002109,CT0039,03-2026,-83.1,5.19,33.7,0.36
NQ00006326,C0002109,CT0039,02-2026,-83.1,2.61,37.7,0.64
NQ00006327,C0002109,CT0039,01-2026,-83.1,3.39,43.6,1.8
NQ00006328,C0002110,CT0034,03-2026,-55.5,0.38,82.3,0.2
NQ00006329,C0002110,CT0034,02-2026,-55.5,0.8,25.6,0.25
NQ00006330,C0002110,CT0034,01-2026,-55.5,0.39,67.5,0.4
NQ00006331,C0002111,CT0018,03-2026,-63.4,1.15,79.8,0.34
NQ00006332,C0002111,CT0018,02-2026,-63.4,1.36,32.2,0.2
NQ00006333,C0002111,CT0018,01-2026,-63.4,1.29,62.3,0.11
NQ00006334,C0002112,CT0007,03-2026,-61.8,2.01,75.3,0.14
NQ00006335,C0002112,CT0007,02-2026,-61.8,0.9,22.2,0.46
NQ00006336,C0002112,CT0007,01-2026,-61.8,2.23,63.1,0.68
NQ00006337,C0002113,CT0034,03-2026,-70.2,1.53,29.9,1.2
NQ00006338,C0002113,CT0034,02-2026,-70.2,3.48,24.5,0.72
NQ00006339,C0002113,CT0034,01-2026,-70.2,2.29,14.3,0.18
NQ00006340,C0002114,CT0057,03-2026,-70.5,2.87,37.5,2.16
NQ00006341,C0002114,CT0057,02-2026,-70.5,4.09,35.2,0.25
NQ00006342,C0002114,CT0057,01-2026,-70.5,2.52,43.3,1.12
NQ00006343,C0002115,CT0048,03-2026,-71.4,2.12,16.8,1.44
NQ00006344,C0002115,CT0048,02-2026,-71.4,4.12,51.6,1.19
NQ00006345,C0002115,CT0048,01-2026,-71.4,3.48,26.5,0.58
NQ00006346,C0002116,CT0030,03-2026,-66.6,3.23,70.9,0.45
NQ00006347,C0002116,CT0030,02-2026,-66.6,1.81,55.9,0.72
NQ00006348,C0002116,CT0030,01-2026,-66.6,1.19,78.9,0.53
NQ00006349,C0002117,CT0067,03-2026,-77.0,4.74,38.2,0.12
NQ00006350,C0002117,CT0067,02-2026,-77.0,4.53,38.2,0.38
NQ00006351,C0002117,CT0067,01-2026,-77.0,2.87,50.0,0.41
NQ00006352,C0002118,CT0005,03-2026,-65.5,1.16,74.8,0.38
NQ00006353,C0002118,CT0005,02-2026,-65.5,3.01,48.0,0.34
NQ00006354,C0002118,CT0005,01-2026,-65.5,1.83,22.9,0.7
NQ00006355,C0002119,CT0027,03-2026,-63.6,1.8,87.2,0.78
NQ00006356,C0002119,CT0027,02-2026,-63.6,2.31,89.5,1.51
NQ00006357,C0002119,CT0027,01-2026,-63.6,1.85,53.2,0.48
NQ00006358,C0002120,CT0025,03-2026,-65.1,2.0,66.5,0.71
NQ00006359,C0002120,CT0025,02-2026,-65.1,1.59,55.0,1.25
NQ00006360,C0002120,CT0025,01-2026,-65.1,2.31,67.3,0.44
NQ00006361,C0002121,CT0019,03-2026,-78.4,2.21,17.6,0.08
NQ00006362,C0002121,CT0019,02-2026,-78.4,3.86,53.4,1.27
NQ00006363,C0002121,CT0019,01-2026,-78.4,3.37,11.3,1.2
NQ00006364,C0002122,CT0064,03-2026,-68.9,3.42,57.3,1.66
NQ00006365,C0002122,CT0064,02-2026,-68.9,3.22,73.4,1.6
NQ00006366,C0002122,CT0064,01-2026,-68.9,2.62,49.2,0.42
NQ00006367,C0002123,CT0006,03-2026,-51.8,0.26,55.1,0.16
NQ00006368,C0002123,CT0006,02-2026,-51.8,0.16,39.4,0.04
NQ00006369,C0002123,CT0006,01-2026,-51.8,0.27,109.5,0.21
NQ00006370,C0002124,CT0044,03-2026,-88.2,6.9,37.8,0.69
NQ00006371,C0002124,CT0044,02-2026,-88.2,4.28,10.2,0.92
NQ00006372,C0002124,CT0044,01-2026,-88.2,4.38,43.0,1.33
NQ00006373,C0002125,CT0059,03-2026,-71.1,1.64,29.3,2.86
NQ00006374,C0002125,CT0059,02-2026,-71.1,2.84,32.6,0.48
NQ00006375,C0002125,CT0059,01-2026,-71.1,3.96,35.1,0.93
NQ00006376,C0002126,CT0002,03-2026,-65.2,1.38,77.3,1.05
NQ00006377,C0002126,CT0002,02-2026,-65.2,2.92,40.7,0.65
NQ00006378,C0002126,CT0002,01-2026,-65.2,1.25,54.3,0.11
NQ00006379,C0002127,CT0029,03-2026,-52.5,0.21,114.9,0.21
NQ00006380,C0002127,CT0029,02-2026,-52.5,0.21,57.1,0.29
NQ00006381,C0002127,CT0029,01-2026,-52.5,0.26,112.6,0.17
NQ00006382,C0002128,CT0015,03-2026,-66.7,1.8,74.2,0.07
NQ00006383,C0002128,CT0015,02-2026,-66.7,2.94,68.7,0.88
NQ00006384,C0002128,CT0015,01-2026,-66.7,2.08,57.5,0.9
NQ00006385,C0002129,CT0002,03-2026,-59.1,1.06,26.6,0.15
NQ00006386,C0002129,CT0002,02-2026,-59.1,1.65,24.1,0.22
NQ00006387,C0002129,CT0002,01-2026,-59.1,1.33,95.0,0.27
NQ00006388,C0002130,CT0017,03-2026,-73.7,1.89,22.9,0.79
NQ00006389,C0002130,CT0017,02-2026,-73.7,3.62,53.1,3.68
NQ00006390,C0002130,CT0017,01-2026,-73.7,2.96,21.1,0.98
NQ00006391,C0002131,CT0041,03-2026,-67.3,3.17,67.0,0.88
NQ00006392,C0002131,CT0041,02-2026,-67.3,1.62,25.2,0.81
NQ00006393,C0002131,CT0041,01-2026,-67.3,2.66,48.0,0.24
NQ00006394,C0002132,CT0033,03-2026,-71.2,4.11,18.0,0.96
NQ00006395,C0002132,CT0033,02-2026,-71.2,1.66,47.8,0.15
NQ00006396,C0002132,CT0033,01-2026,-71.2,2.97,21.3,1.46
NQ00006397,C0002133,CT0044,03-2026,-66.5,1.61,32.3,1.0
NQ00006398,C0002133,CT0044,02-2026,-66.5,2.3,74.8,0.1
NQ00006399,C0002133,CT0044,01-2026,-66.5,2.51,15.6,0.55
NQ00006400,C0002134,CT0034,03-2026,-70.4,1.98,42.4,1.03
NQ00006401,C0002134,CT0034,02-2026,-70.4,2.6,57.7,0.71
NQ00006402,C0002134,CT0034,01-2026,-70.4,1.99,18.2,1.05
NQ00006403,C0002135,CT0001,03-2026,-65.9,1.58,73.6,0.34
NQ00006404,C0002135,CT0001,02-2026,-65.9,2.08,36.2,0.62
NQ00006405,C0002135,CT0001,01-2026,-65.9,1.86,49.2,0.17
NQ00006406,C0002136,CT0063,03-2026,-63.2,2.13,44.3,0.06
NQ00006407,C0002136,CT0063,02-2026,-63.2,1.46,22.1,0.27
NQ00006408,C0002136,CT0063,01-2026,-63.2,2.14,62.0,0.52
NQ00006409,C0002137,CT0051,03-2026,-65.7,1.1,19.2,0.5
NQ00006410,C0002137,CT0051,02-2026,-65.7,2.37,39.1,1.36
NQ00006411,C0002137,CT0051,01-2026,-65.7,1.93,58.5,0.11
NQ00006412,C0002138,CT0023,03-2026,-64.4,2.34,64.2,0.39
NQ00006413,C0002138,CT0023,02-2026,-64.4,2.77,58.2,0.73
NQ00006414,C0002138,CT0023,01-2026,-64.4,1.23,55.3,0.57
NQ00006415,C0002139,CT0033,03-2026,-62.9,1.44,26.0,0.34
NQ00006416,C0002139,CT0033,02-2026,-62.9,1.16,21.1,0.79
NQ00006417,C0002139,CT0033,01-2026,-62.9,1.59,81.1,0.37
NQ00006418,C0002140,CT0006,03-2026,-69.1,2.49,21.1,0.43
NQ00006419,C0002140,CT0006,02-2026,-69.1,1.55,67.8,0.37
NQ00006420,C0002140,CT0006,01-2026,-69.1,2.93,58.6,0.63
NQ00006421,C0002141,CT0009,03-2026,-56.8,0.91,27.8,0.28
NQ00006422,C0002141,CT0009,02-2026,-56.8,0.85,19.1,0.33
NQ00006423,C0002141,CT0009,01-2026,-56.8,0.65,57.1,0.24
NQ00006424,C0002142,CT0038,03-2026,-66.8,3.0,85.5,0.97
NQ00006425,C0002142,CT0038,02-2026,-66.8,3.01,71.4,0.3
NQ00006426,C0002142,CT0038,01-2026,-66.8,1.38,58.9,1.5
NQ00006427,C0002143,CT0043,03-2026,-66.3,2.75,25.1,0.77
NQ00006428,C0002143,CT0043,02-2026,-66.3,2.68,68.7,0.11
NQ00006429,C0002143,CT0043,01-2026,-66.3,1.28,38.6,0.43
NQ00006430,C0002144,CT0055,03-2026,-62.7,1.97,68.9,0.33
NQ00006431,C0002144,CT0055,02-2026,-62.7,1.54,54.9,0.5
NQ00006432,C0002144,CT0055,01-2026,-62.7,1.55,41.6,0.69
NQ00006433,C0002145,CT0001,03-2026,-61.4,2.22,82.6,0.31
NQ00006434,C0002145,CT0001,02-2026,-61.4,2.08,89.5,0.26
NQ00006435,C0002145,CT0001,01-2026,-61.4,1.57,91.6,0.38
NQ00006436,C0002146,CT0057,03-2026,-75.6,3.79,62.9,2.23
NQ00006437,C0002146,CT0057,02-2026,-75.6,2.15,65.4,0.31
NQ00006438,C0002146,CT0057,01-2026,-75.6,3.72,16.5,0.63
NQ00006439,C0002147,CT0055,03-2026,-85.7,6.22,43.5,1.23
NQ00006440,C0002147,CT0055,02-2026,-85.7,5.01,24.4,0.63
NQ00006441,C0002147,CT0055,01-2026,-85.7,6.1,15.0,0.18
NQ00006442,C0002148,CT0007,03-2026,-55.0,0.9,95.8,0.12
NQ00006443,C0002148,CT0007,02-2026,-55.0,0.78,29.0,0.03
NQ00006444,C0002148,CT0007,01-2026,-55.0,0.83,31.4,0.39
NQ00006445,C0002149,CT0001,03-2026,-66.9,1.78,61.6,0.98
NQ00006446,C0002149,CT0001,02-2026,-66.9,1.3,77.0,0.22
NQ00006447,C0002149,CT0001,01-2026,-66.9,1.52,36.2,0.3
NQ00006448,C0002150,CT0037,03-2026,-67.0,3.11,81.0,0.54
NQ00006449,C0002150,CT0037,02-2026,-67.0,3.38,20.5,0.58
NQ00006450,C0002150,CT0037,01-2026,-67.0,2.22,56.7,0.3
NQ00006451,C0002151,CT0002,03-2026,-67.6,3.46,62.0,0.65
NQ00006452,C0002151,CT0002,02-2026,-67.6,3.45,40.7,0.61
NQ00006453,C0002151,CT0002,01-2026,-67.6,1.66,44.6,0.78
NQ00006454,C0002152,CT0045,03-2026,-65.3,1.55,61.7,0.69
NQ00006455,C0002152,CT0045,02-2026,-65.3,2.66,60.0,0.48
NQ00006456,C0002152,CT0045,01-2026,-65.3,2.08,78.5,0.11
NQ00006457,C0002153,CT0054,03-2026,-75.9,4.48,45.1,1.04
NQ00006458,C0002153,CT0054,02-2026,-75.9,4.96,44.7,1.41
NQ00006459,C0002153,CT0054,01-2026,-75.9,3.05,44.9,0.47
NQ00006460,C0002154,CT0030,03-2026,-68.0,2.54,55.1,1.54
NQ00006461,C0002154,CT0030,02-2026,-68.0,1.93,22.1,0.81
NQ00006462,C0002154,CT0030,01-2026,-68.0,1.48,55.0,0.4
NQ00006463,C0002155,CT0054,03-2026,-67.5,3.22,77.0,0.86
NQ00006464,C0002155,CT0054,02-2026,-67.5,2.29,50.1,0.34
NQ00006465,C0002155,CT0054,01-2026,-67.5,3.13,67.2,0.45
NQ00006466,C0002156,CT0029,03-2026,-70.7,3.85,72.1,0.46
NQ00006467,C0002156,CT0029,02-2026,-70.7,3.02,24.7,1.03
NQ00006468,C0002156,CT0029,01-2026,-70.7,1.64,64.1,0.51
NQ00006469,C0002157,CT0052,03-2026,-75.3,4.86,61.9,1.35
NQ00006470,C0002157,CT0052,02-2026,-75.3,4.41,22.3,1.03
NQ00006471,C0002157,CT0052,01-2026,-75.3,2.56,27.2,1.43
NQ00006472,C0002158,CT0016,03-2026,-58.5,1.27,67.8,0.31
NQ00006473,C0002158,CT0016,02-2026,-58.5,1.24,102.2,0.63
NQ00006474,C0002158,CT0016,01-2026,-58.5,1.66,39.7,0.56
NQ00006475,C0002159,CT0030,03-2026,-67.0,1.77,69.9,0.61
NQ00006476,C0002159,CT0030,02-2026,-67.0,1.49,79.7,0.45
NQ00006477,C0002159,CT0030,01-2026,-67.0,2.42,44.6,0.73
NQ00006478,C0002160,CT0046,03-2026,-77.9,4.66,33.9,0.42
NQ00006479,C0002160,CT0046,02-2026,-77.9,2.85,27.4,2.79
NQ00006480,C0002160,CT0046,01-2026,-77.9,3.4,62.1,2.64
NQ00006481,C0002161,CT0009,03-2026,-54.0,0.47,67.9,0.19
NQ00006482,C0002161,CT0009,02-2026,-54.0,0.51,31.5,0.03
NQ00006483,C0002161,CT0009,01-2026,-54.0,0.28,99.8,0.13
NQ00006484,C0002162,CT0058,03-2026,-71.0,1.64,24.3,1.23
NQ00006485,C0002162,CT0058,02-2026,-71.0,4.08,30.7,2.25
NQ00006486,C0002162,CT0058,01-2026,-71.0,2.22,43.7,0.93
NQ00006487,C0002163,CT0054,03-2026,-57.7,0.85,50.2,0.4
NQ00006488,C0002163,CT0054,02-2026,-57.7,1.12,98.6,0.82
NQ00006489,C0002163,CT0054,01-2026,-57.7,0.81,46.4,0.57
NQ00006490,C0002164,CT0063,03-2026,-74.8,2.16,43.5,1.22
NQ00006491,C0002164,CT0063,02-2026,-74.8,1.83,47.2,0.53
NQ00006492,C0002164,CT0063,01-2026,-74.8,3.11,23.2,0.25
NQ00006493,C0002165,CT0007,03-2026,-66.5,3.0,59.7,0.34
NQ00006494,C0002165,CT0007,02-2026,-66.5,2.33,15.5,0.62
NQ00006495,C0002165,CT0007,01-2026,-66.5,3.02,35.6,1.27
NQ00006496,C0002166,CT0043,03-2026,-71.8,2.86,16.2,0.45
NQ00006497,C0002166,CT0043,02-2026,-71.8,2.65,52.2,0.82
NQ00006498,C0002166,CT0043,01-2026,-71.8,3.11,25.6,1.19
NQ00006499,C0002167,CT0051,03-2026,-64.0,1.05,24.8,0.31
NQ00006500,C0002167,CT0051,02-2026,-64.0,1.58,41.2,0.4
NQ00006501,C0002167,CT0051,01-2026,-64.0,1.3,88.7,1.15
NQ00006502,C0002168,CT0026,03-2026,-70.5,4.1,16.2,0.49
NQ00006503,C0002168,CT0026,02-2026,-70.5,2.35,30.9,0.44
NQ00006504,C0002168,CT0026,01-2026,-70.5,1.73,33.0,0.22
NQ00006505,C0002169,CT0052,03-2026,-61.7,2.18,96.3,0.41
NQ00006506,C0002169,CT0052,02-2026,-61.7,1.94,37.6,0.95
NQ00006507,C0002169,CT0052,01-2026,-61.7,2.13,83.8,0.56
NQ00006508,C0002170,CT0026,03-2026,-67.4,1.33,67.3,2.34
NQ00006509,C0002170,CT0026,02-2026,-67.4,3.21,74.9,0.64
NQ00006510,C0002170,CT0026,01-2026,-67.4,2.31,64.2,0.56
NQ00006511,C0002171,CT0066,03-2026,-69.8,2.87,22.6,0.55
NQ00006512,C0002171,CT0066,02-2026,-69.8,1.32,36.5,0.54
NQ00006513,C0002171,CT0066,01-2026,-69.8,2.93,35.3,0.29
NQ00006514,C0002172,CT0031,03-2026,-68.9,2.82,57.0,0.39
NQ00006515,C0002172,CT0031,02-2026,-68.9,3.03,14.7,1.41
NQ00006516,C0002172,CT0031,01-2026,-68.9,2.26,29.6,0.9
NQ00006517,C0002173,CT0015,03-2026,-71.9,4.21,32.8,0.47
NQ00006518,C0002173,CT0015,02-2026,-71.9,2.03,60.6,0.96
NQ00006519,C0002173,CT0015,01-2026,-71.9,2.07,72.4,1.21
NQ00006520,C0002174,CT0024,03-2026,-53.7,0.51,98.6,0.01
NQ00006521,C0002174,CT0024,02-2026,-53.7,0.49,44.2,0.32
NQ00006522,C0002174,CT0024,01-2026,-53.7,0.6,36.6,0.08
NQ00006523,C0002175,CT0004,03-2026,-75.9,2.89,19.5,0.36
NQ00006524,C0002175,CT0004,02-2026,-75.9,4.67,41.8,0.09
NQ00006525,C0002175,CT0004,01-2026,-75.9,4.47,52.7,0.66
NQ00006526,C0002176,CT0001,03-2026,-63.1,2.52,39.6,0.34
NQ00006527,C0002176,CT0001,02-2026,-63.1,2.54,51.5,1.89
NQ00006528,C0002176,CT0001,01-2026,-63.1,2.58,65.1,0.16
NQ00006529,C0002177,CT0019,03-2026,-68.2,3.62,22.8,1.24
NQ00006530,C0002177,CT0019,02-2026,-68.2,2.25,28.9,0.31
NQ00006531,C0002177,CT0019,01-2026,-68.2,2.08,14.5,0.35
NQ00006532,C0002178,CT0011,03-2026,-74.2,3.34,46.5,0.37
NQ00006533,C0002178,CT0011,02-2026,-74.2,3.18,61.5,1.91
NQ00006534,C0002178,CT0011,01-2026,-74.2,1.89,26.0,0.59
NQ00006535,C0002179,CT0005,03-2026,-66.1,2.88,78.8,0.18
