recharge_id,customer_id,recharge_date,amount_inr,plan_id,payment_method
RC00021347,C0002655,20-07-2018,202.24,PL001,UPI
RC00021348,C0002655,16-10-2024,204.17,PL001,RTGS
RC00021349,C0002656,31-01-2023,275.72,PL006,UPI
RC00021350,C0002656,14-02-2023,300.67,PL006,UPI
RC00021351,C0002656,09-09-2022,312.67,PL006,Debit Card
RC00021352,C0002656,05-12-2022,309.5,PL006,UPI
RC00021353,C0002656,08-01-2024,288.01,PL006,UPI
RC00021354,C0002656,15-11-2023,287.93,PL006,Debit Card
RC00021355,C0002656,10-10-2021,295.55,PL006,RTGS
RC00021356,C0002656,16-09-2025,281.16,PL006,Credit Card
RC00021357,C0002656,18-07-2021,276.49,PL006,UPI
RC00021358,C0002656,07-11-2022,287.77,PL006,UPI
RC00021359,C0002656,29-09-2024,299.14,PL006,UPI
RC00021360,C0002656,08-06-2022,280.33,PL006,UPI
RC00021361,C0002656,30-12-2025,322.15,PL006,UPI
RC00021362,C0002656,07-05-2025,318.08,PL006,UPI
RC00021363,C0002656,19-07-2025,300.61,PL006,Credit Card
RC00021364,C0002656,31-03-2023,278.11,PL006,UPI
RC00021365,C0002656,08-06-2021,303.38,PL006,Wallet
RC00021366,C0002656,02-09-2023,304.8,PL006,Wallet
RC00021367,C0002658,03-01-2022,254.2,PL005,UPI
RC00021368,C0002658,13-10-2019,259.45,PL005,UPI
RC00021369,C0002658,18-04-2014,266.79,PL005,UPI
RC00021370,C0002658,16-11-2024,236.89,PL005,UPI
RC00021371,C0002658,04-02-2014,238.72,PL005,UPI
RC00021372,C0002658,10-01-2016,263.6,PL005,Wallet
RC00021373,C0002658,17-09-2014,225.85,PL005,UPI
RC00021374,C0002658,13-02-2019,267.84,PL005,Debit Card
RC00021375,C0002658,04-10-2020,257.12,PL005,Cash
RC00021376,C0002658,17-06-2016,231.47,PL005,Debit Card
RC00021377,C0002658,05-10-2022,262.05,PL005,UPI
RC00021378,C0002658,21-09-2018,247.13,PL005,UPI
RC00021379,C0002658,09-09-2020,270.85,PL005,UPI
RC00021380,C0002658,26-11-2020,244.03,PL005,Cash
RC00021381,C0002658,22-09-2015,264.1,PL005,NEFT
RC00021382,C0002658,24-01-2024,235.1,PL005,Debit Card
RC00021383,C0002658,03-02-2014,226.21,PL005,Auto Debit
RC00021384,C0002658,04-06-2017,239.55,PL005,UPI
RC00021385,C0002660,15-09-2021,448.96,PL004,UPI
RC00021386,C0002660,04-02-2022,462.54,PL004,Cash
RC00021387,C0002660,19-01-2019,469.31,PL004,Credit Card
RC00021388,C0002660,23-07-2017,492.85,PL004,UPI
RC00021389,C0002660,08-11-2024,465.87,PL004,Net Banking
RC00021390,C0002660,14-03-2018,409.21,PL004,UPI
RC00021391,C0002660,02-10-2025,438.94,PL004,UPI
RC00021392,C0002660,04-07-2024,456.23,PL004,UPI
RC00021393,C0002660,08-08-2023,464.17,PL004,Wallet
RC00021394,C0002660,11-10-2019,408.0,PL004,UPI
RC00021395,C0002660,04-03-2018,436.11,PL004,Wallet
RC00021396,C0002660,08-12-2018,455.93,PL004,UPI
RC00021397,C0002660,07-03-2025,461.06,PL004,Auto Debit
RC00021398,C0002660,16-08-2025,431.95,PL004,Net Banking
RC00021399,C0002660,07-03-2020,463.43,PL004,Debit Card
RC00021400,C0002660,20-09-2018,419.69,PL004,UPI
RC00021401,C0002660,22-05-2024,457.46,PL004,Credit Card
RC00021402,C0002660,08-07-2024,458.28,PL004,UPI
RC00021403,C0002661,25-06-2025,371.79,PL003,Credit Card
RC00021404,C0002661,08-11-2022,363.67,PL003,Credit Card
RC00021405,C0002661,17-09-2023,403.6,PL003,Debit Card
RC00021406,C0002661,29-02-2024,370.3,PL003,UPI
RC00021407,C0002661,05-01-2023,427.61,PL003,UPI
RC00021408,C0002661,20-12-2025,434.52,PL003,IMPS
RC00021409,C0002661,23-07-2023,381.9,PL003,Debit Card
RC00021410,C0002661,01-12-2022,401.29,PL003,UPI
RC00021411,C0002661,28-01-2026,383.92,PL003,Credit Card
RC00021412,C0002661,30-06-2025,415.96,PL003,Net Banking
RC00021413,C0002661,30-10-2024,393.85,PL003,IMPS
RC00021414,C0002661,28-08-2023,408.84,PL003,UPI
RC00021415,C0002661,07-02-2025,426.26,PL003,Wallet
RC00021416,C0002661,30-11-2023,362.81,PL003,UPI
RC00021417,C0002661,20-04-2024,391.78,PL003,Net Banking
RC00021418,C0002661,02-03-2025,365.52,PL003,Wallet
RC00021419,C0002661,17-10-2025,438.61,PL003,UPI
RC00021420,C0002661,20-01-2023,428.0,PL003,RTGS
RC00021421,C0002667,02-11-2024,312.3,PL002,Debit Card
RC00021422,C0002667,19-10-2024,300.75,PL002,Wallet
RC00021423,C0002667,18-09-2024,293.47,PL002,Wallet
RC00021424,C0002667,30-09-2025,300.38,PL002,UPI
RC00021425,C0002667,27-05-2025,281.73,PL002,UPI
RC00021426,C0002667,28-03-2025,278.92,PL002,Credit Card
RC00021427,C0002667,21-08-2025,279.24,PL002,RTGS
RC00021428,C0002667,06-11-2025,273.73,PL002,Auto Debit
RC00021429,C0002667,19-09-2025,295.89,PL002,UPI
RC00021430,C0002667,29-09-2024,322.24,PL002,UPI
RC00021431,C0002667,14-12-2025,271.15,PL002,UPI
RC00021432,C0002667,03-12-2025,275.68,PL002,UPI
RC00021433,C0002667,26-12-2025,312.26,PL002,UPI
RC00021434,C0002667,13-03-2025,294.01,PL002,Credit Card
RC00021435,C0002667,14-06-2025,289.98,PL002,UPI
RC00021436,C0002667,13-01-2025,321.52,PL002,Credit Card
RC00021437,C0002667,01-07-2025,322.06,PL002,NEFT
RC00021438,C0002667,05-02-2025,278.95,PL002,Debit Card
RC00021439,C0002669,14-02-2023,322.06,PL002,NEFT
RC00021440,C0002669,23-08-2019,293.36,PL002,Wallet
RC00021441,C0002669,11-10-2020,307.57,PL002,Auto Debit
RC00021442,C0002669,10-11-2017,269.63,PL002,UPI
RC00021443,C0002669,18-07-2025,289.5,PL002,UPI
RC00021444,C0002669,11-04-2025,318.94,PL002,UPI
RC00021445,C0002669,16-07-2020,282.99,PL002,Credit Card
RC00021446,C0002669,24-02-2016,279.33,PL002,UPI
RC00021447,C0002669,04-07-2024,315.13,PL002,UPI
RC00021448,C0002669,27-03-2020,304.65,PL002,RTGS
RC00021449,C0002669,16-12-2019,304.2,PL002,UPI
RC00021450,C0002669,22-06-2021,289.17,PL002,Credit Card
RC00021451,C0002669,24-07-2024,277.04,PL002,UPI
RC00021452,C0002669,28-12-2018,320.25,PL002,UPI
RC00021453,C0002669,03-01-2025,327.93,PL002,Debit Card
RC00021454,C0002669,22-02-2022,291.9,PL002,Wallet
RC00021455,C0002669,21-06-2021,321.69,PL002,UPI
RC00021456,C0002669,18-02-2024,303.98,PL002,Debit Card
RC00021457,C0002670,03-10-2015,254.6,PL005,UPI
RC00021458,C0002670,14-04-2019,225.66,PL005,Debit Card
RC00021459,C0002670,21-09-2017,229.12,PL005,UPI
RC00021460,C0002670,28-08-2020,228.56,PL005,Wallet
RC00021461,C0002670,12-01-2015,236.74,PL005,Credit Card
RC00021462,C0002670,18-10-2025,253.12,PL005,Cash
RC00021463,C0002670,12-05-2024,233.58,PL005,Debit Card
RC00021464,C0002670,22-05-2018,235.2,PL005,UPI
RC00021465,C0002670,01-01-2016,260.87,PL005,Cash
RC00021466,C0002670,17-11-2020,237.19,PL005,Credit Card
RC00021467,C0002670,20-03-2019,260.88,PL005,Net Banking
RC00021468,C0002670,04-08-2017,237.78,PL005,UPI
RC00021469,C0002670,03-11-2023,230.89,PL005,Debit Card
RC00021470,C0002670,02-05-2017,264.76,PL005,IMPS
RC00021471,C0002670,06-11-2022,263.07,PL005,UPI
RC00021472,C0002670,16-11-2018,248.15,PL005,UPI
RC00021473,C0002670,18-01-2017,240.89,PL005,Cash
RC00021474,C0002670,05-07-2022,259.18,PL005,UPI
RC00021475,C0002674,13-02-2026,361.78,PL003,Wallet
RC00021476,C0002674,23-02-2026,368.75,PL003,Wallet
RC00021477,C0002674,12-09-2025,418.39,PL003,Net Banking
RC00021478,C0002674,19-12-2025,363.38,PL003,Cash
RC00021479,C0002674,14-12-2025,415.95,PL003,Wallet
RC00021480,C0002674,22-02-2026,361.57,PL003,UPI
RC00021481,C0002674,13-12-2025,375.09,PL003,UPI
RC00021482,C0002676,11-03-2021,246.83,PL005,Auto Debit
RC00021483,C0002676,28-05-2019,257.4,PL005,Debit Card
RC00021484,C0002676,24-08-2021,274.92,PL005,Cash
RC00021485,C0002676,19-10-2022,272.94,PL005,Cash
RC00021486,C0002676,29-02-2020,255.57,PL005,UPI
RC00021487,C0002676,09-01-2022,255.29,PL005,Debit Card
RC00021488,C0002676,15-12-2023,257.65,PL005,UPI
RC00021489,C0002676,06-09-2018,231.25,PL005,Debit Card
RC00021490,C0002676,01-12-2023,226.23,PL005,UPI
RC00021491,C0002676,20-05-2021,264.14,PL005,Debit Card
RC00021492,C0002676,10-09-2025,240.12,PL005,Debit Card
RC00021493,C0002676,02-07-2018,226.57,PL005,Auto Debit
RC00021494,C0002676,06-11-2020,270.87,PL005,Net Banking
RC00021495,C0002676,04-03-2020,244.75,PL005,RTGS
RC00021496,C0002676,04-09-2024,267.19,PL005,UPI
RC00021497,C0002676,25-07-2018,260.92,PL005,Credit Card
RC00021498,C0002676,13-01-2022,256.57,PL005,Net Banking
RC00021499,C0002676,13-01-2019,263.85,PL005,Net Banking
RC00021500,C0002677,07-01-2026,418.33,PL003,Wallet
RC00021501,C0002677,10-04-2023,410.29,PL003,Debit Card
RC00021502,C0002677,31-03-2024,401.14,PL003,UPI
RC00021503,C0002677,14-07-2019,399.69,PL003,UPI
RC00021504,C0002677,09-07-2023,400.13,PL003,UPI
RC00021505,C0002677,01-07-2024,387.09,PL003,UPI
RC00021506,C0002677,23-04-2017,412.86,PL003,Credit Card
RC00021507,C0002677,11-10-2017,362.19,PL003,NEFT
RC00021508,C0002677,13-03-2019,379.18,PL003,Credit Card
RC00021509,C0002677,11-05-2025,406.84,PL003,Debit Card
RC00021510,C0002677,13-10-2024,374.95,PL003,Cash
RC00021511,C0002677,11-10-2021,363.33,PL003,Debit Card
RC00021512,C0002677,24-10-2025,365.47,PL003,Debit Card
RC00021513,C0002677,21-09-2019,409.03,PL003,UPI
RC00021514,C0002677,07-09-2025,421.96,PL003,Auto Debit
RC00021515,C0002677,24-09-2019,403.03,PL003,UPI
RC00021516,C0002677,17-09-2019,415.28,PL003,Wallet
RC00021517,C0002677,15-12-2023,372.22,PL003,UPI
RC00021518,C0002678,04-11-2023,422.89,PL003,UPI
RC00021519,C0002678,08-05-2025,381.32,PL003,Credit Card
RC00021520,C0002678,18-03-2022,391.92,PL003,Cash
RC00021521,C0002678,23-04-2021,431.96,PL003,Debit Card
RC00021522,C0002678,21-09-2021,406.94,PL003,UPI
RC00021523,C0002678,08-03-2022,402.45,PL003,UPI
RC00021524,C0002678,10-06-2023,413.63,PL003,Wallet
RC00021525,C0002678,08-06-2021,375.56,PL003,Debit Card
RC00021526,C0002678,27-11-2022,410.51,PL003,UPI
RC00021527,C0002678,02-03-2021,393.14,PL003,UPI
RC00021528,C0002678,24-02-2024,421.8,PL003,Debit Card
RC00021529,C0002678,16-10-2024,399.13,PL003,Credit Card
RC00021530,C0002678,25-06-2021,360.16,PL003,Credit Card
RC00021531,C0002678,08-06-2023,416.08,PL003,UPI
RC00021532,C0002678,09-01-2024,377.46,PL003,Debit Card
RC00021533,C0002678,25-07-2021,388.83,PL003,UPI
RC00021534,C0002678,28-05-2023,404.55,PL003,Cash
RC00021535,C0002678,24-12-2020,388.65,PL003,UPI
RC00021536,C0002679,25-12-2025,192.17,PL001,UPI
RC00021537,C0002682,03-11-2015,302.11,PL002,UPI
RC00021538,C0002685,05-05-2023,308.02,PL002,UPI
RC00021539,C0002685,27-08-2025,284.97,PL002,Credit Card
RC00021540,C0002685,10-08-2025,298.8,PL002,UPI
RC00021541,C0002685,04-03-2026,326.48,PL002,Debit Card
RC00021542,C0002685,23-01-2025,323.83,PL002,UPI
RC00021543,C0002685,06-03-2024,297.41,PL002,Net Banking
RC00021544,C0002685,13-06-2025,273.73,PL002,IMPS
RC00021545,C0002685,19-07-2023,310.97,PL002,UPI
RC00021546,C0002685,01-02-2023,298.18,PL002,UPI
RC00021547,C0002685,02-07-2024,319.55,PL002,Credit Card
RC00021548,C0002685,28-01-2023,278.26,PL002,UPI
RC00021549,C0002685,04-08-2023,283.34,PL002,UPI
RC00021550,C0002685,20-07-2023,326.71,PL002,IMPS
RC00021551,C0002685,21-05-2023,305.21,PL002,UPI
RC00021552,C0002685,02-10-2025,274.75,PL002,Debit Card
RC00021553,C0002685,04-08-2024,308.18,PL002,Wallet
RC00021554,C0002685,27-09-2024,284.32,PL002,Wallet
RC00021555,C0002685,07-09-2024,279.0,PL002,UPI
RC00021556,C0002686,21-05-2024,254.58,PL005,UPI
RC00021557,C0002686,19-11-2018,232.35,PL005,Debit Card
RC00021558,C0002686,16-01-2018,248.37,PL005,UPI
RC00021559,C0002686,28-10-2024,269.56,PL005,Net Banking
RC00021560,C0002686,27-07-2022,227.32,PL005,UPI
RC00021561,C0002686,12-12-2024,264.28,PL005,Auto Debit
RC00021562,C0002686,10-07-2019,267.81,PL005,UPI
RC00021563,C0002686,28-01-2020,274.75,PL005,UPI
RC00021564,C0002686,13-11-2021,226.45,PL005,Credit Card
RC00021565,C0002686,28-07-2021,229.96,PL005,Debit Card
RC00021566,C0002686,28-01-2026,267.04,PL005,Credit Card
RC00021567,C0002686,24-08-2023,235.86,PL005,Debit Card
RC00021568,C0002686,16-08-2019,253.3,PL005,UPI
RC00021569,C0002686,15-09-2017,273.98,PL005,Debit Card
RC00021570,C0002686,11-08-2021,227.51,PL005,Debit Card
RC00021571,C0002686,30-09-2020,234.75,PL005,Credit Card
RC00021572,C0002686,15-01-2023,243.99,PL005,Credit Card
RC00021573,C0002686,18-01-2024,243.62,PL005,Cash
RC00021574,C0002689,21-03-2026,383.03,PL003,UPI
RC00021575,C0002689,21-12-2025,431.11,PL003,Cash
RC00021576,C0002689,07-07-2025,399.89,PL003,Net Banking
RC00021577,C0002689,31-12-2023,410.94,PL003,UPI
RC00021578,C0002689,20-05-2025,382.66,PL003,Net Banking
RC00021579,C0002689,05-01-2026,406.13,PL003,Net Banking
RC00021580,C0002689,17-03-2024,402.88,PL003,Cash
RC00021581,C0002689,06-06-2025,392.9,PL003,Net Banking
RC00021582,C0002689,29-02-2024,387.24,PL003,Debit Card
RC00021583,C0002689,19-01-2024,412.93,PL003,Credit Card
RC00021584,C0002689,05-09-2024,366.6,PL003,UPI
RC00021585,C0002689,02-06-2023,406.79,PL003,UPI
RC00021586,C0002689,21-02-2025,393.19,PL003,UPI
RC00021587,C0002689,05-11-2024,366.71,PL003,UPI
RC00021588,C0002689,26-05-2024,385.53,PL003,Credit Card
RC00021589,C0002689,02-02-2023,372.23,PL003,Debit Card
RC00021590,C0002689,29-03-2024,423.65,PL003,Net Banking
RC00021591,C0002689,04-03-2026,437.39,PL003,UPI
RC00021592,C0002690,20-03-2024,442.36,PL004,Net Banking
RC00021593,C0002690,17-11-2025,488.3,PL004,Cash
RC00021594,C0002690,08-07-2025,475.64,PL004,Auto Debit
RC00021595,C0002690,21-12-2025,429.28,PL004,Debit Card
RC00021596,C0002690,21-05-2024,419.35,PL004,UPI
RC00021597,C0002690,21-02-2024,468.92,PL004,Wallet
RC00021598,C0002690,19-10-2024,461.24,PL004,Auto Debit
RC00021599,C0002690,16-10-2025,448.59,PL004,UPI
RC00021600,C0002690,26-09-2025,484.82,PL004,Debit Card
RC00021601,C0002690,18-11-2024,411.01,PL004,Credit Card
RC00021602,C0002690,21-11-2024,480.26,PL004,Wallet
RC00021603,C0002690,07-09-2024,454.51,PL004,UPI
RC00021604,C0002690,24-10-2025,448.22,PL004,Debit Card
RC00021605,C0002690,08-04-2024,444.14,PL004,UPI
RC00021606,C0002690,25-12-2023,440.65,PL004,Net Banking
RC00021607,C0002690,18-09-2025,481.05,PL004,UPI
RC00021608,C0002690,13-04-2024,430.39,PL004,Credit Card
RC00021609,C0002690,02-03-2026,426.49,PL004,Wallet
RC00021610,C0002693,06-05-2018,290.68,PL006,UPI
RC00021611,C0002693,29-12-2017,326.71,PL006,UPI
RC00021612,C0002693,21-02-2018,322.1,PL006,Debit Card
RC00021613,C0002693,18-05-2022,320.99,PL006,Wallet
RC00021614,C0002693,22-05-2017,280.32,PL006,UPI
RC00021615,C0002693,29-03-2025,276.18,PL006,UPI
RC00021616,C0002693,02-09-2017,310.01,PL006,Debit Card
RC00021617,C0002693,20-08-2025,290.04,PL006,UPI
RC00021618,C0002693,17-12-2025,311.72,PL006,UPI
RC00021619,C0002693,17-09-2021,320.95,PL006,Net Banking
RC00021620,C0002693,04-09-2022,282.16,PL006,Credit Card
RC00021621,C0002693,18-03-2014,324.91,PL006,UPI
RC00021622,C0002693,05-06-2025,294.33,PL006,Debit Card
RC00021623,C0002693,26-11-2025,310.01,PL006,Debit Card
RC00021624,C0002693,16-04-2024,321.27,PL006,Credit Card
RC00021625,C0002693,05-01-2017,309.47,PL006,UPI
RC00021626,C0002693,10-01-2023,284.95,PL006,Wallet
RC00021627,C0002693,20-07-2024,323.36,PL006,UPI
RC00021628,C0002698,09-02-2026,183.89,PL001,UPI
RC00021629,C0002698,30-03-2025,206.13,PL001,UPI
RC00021630,C0002698,31-12-2025,199.11,PL001,Debit Card
RC00021631,C0002698,01-11-2025,190.79,PL001,Wallet
RC00021632,C0002698,26-02-2026,214.64,PL001,Credit Card
RC00021633,C0002698,07-06-2025,208.02,PL001,Debit Card
RC00021634,C0002698,07-11-2023,183.36,PL001,UPI
RC00021635,C0002698,13-03-2026,192.44,PL001,UPI
RC00021636,C0002698,24-01-2024,192.63,PL001,Credit Card
RC00021637,C0002698,04-03-2025,197.57,PL001,UPI
RC00021638,C0002698,15-09-2024,190.19,PL001,Wallet
RC00021639,C0002698,10-11-2024,217.86,PL001,UPI
RC00021640,C0002698,04-02-2026,214.61,PL001,UPI
RC00021641,C0002698,11-11-2025,211.65,PL001,UPI
RC00021642,C0002698,10-02-2025,180.34,PL001,Debit Card
RC00021643,C0002698,13-12-2024,218.01,PL001,Credit Card
RC00021644,C0002698,09-05-2024,206.85,PL001,NEFT
RC00021645,C0002698,14-02-2026,216.35,PL001,Net Banking
RC00021646,C0002699,09-03-2020,207.81,PL001,Credit Card
RC00021647,C0002699,06-03-2017,215.19,PL001,UPI
RC00021648,C0002699,23-05-2025,197.55,PL001,UPI
RC00021649,C0002699,29-05-2025,202.02,PL001,UPI
RC00021650,C0002699,09-06-2022,182.44,PL001,Net Banking
RC00021651,C0002699,12-09-2021,191.27,PL001,Wallet
RC00021652,C0002699,17-08-2017,188.05,PL001,Debit Card
RC00021653,C0002699,12-12-2017,185.76,PL001,UPI
RC00021654,C0002699,09-01-2026,195.34,PL001,UPI
RC00021655,C0002699,06-11-2016,191.55,PL001,Credit Card
RC00021656,C0002699,30-12-2018,205.96,PL001,Debit Card
RC00021657,C0002699,13-06-2016,182.13,PL001,UPI
RC00021658,C0002699,31-07-2024,194.94,PL001,Credit Card
RC00021659,C0002699,28-08-2022,179.86,PL001,Credit Card
RC00021660,C0002699,19-01-2025,203.35,PL001,UPI
RC00021661,C0002699,25-03-2020,198.3,PL001,UPI
RC00021662,C0002699,30-10-2018,179.4,PL001,UPI
RC00021663,C0002699,03-01-2025,214.5,PL001,UPI
RC00021664,C0002704,01-11-2025,204.37,PL001,Debit Card
RC00021665,C0002704,09-06-2017,207.47,PL001,Wallet
RC00021666,C0002704,09-07-2021,211.42,PL001,Credit Card
RC00021667,C0002704,09-02-2026,188.17,PL001,Wallet
RC00021668,C0002704,10-08-2022,199.89,PL001,UPI
RC00021669,C0002704,24-10-2023,186.78,PL001,NEFT
RC00021670,C0002704,05-08-2024,197.12,PL001,Credit Card
RC00021671,C0002704,18-08-2025,191.29,PL001,UPI
RC00021672,C0002704,23-06-2025,204.93,PL001,Credit Card
RC00021673,C0002704,05-03-2018,185.82,PL001,UPI
RC00021674,C0002704,09-11-2016,191.02,PL001,Auto Debit
RC00021675,C0002704,29-07-2023,199.75,PL001,UPI
RC00021676,C0002704,15-11-2018,193.55,PL001,UPI
RC00021677,C0002704,16-07-2024,214.23,PL001,Credit Card
RC00021678,C0002704,29-01-2017,216.28,PL001,UPI
RC00021679,C0002704,27-05-2025,184.22,PL001,UPI
RC00021680,C0002704,30-01-2024,215.48,PL001,Net Banking
RC00021681,C0002704,20-08-2022,196.52,PL001,Cash
RC00021682,C0002706,11-08-2017,211.95,PL001,Debit Card
RC00021683,C0002706,24-10-2018,190.96,PL001,IMPS
RC00021684,C0002706,28-11-2024,199.36,PL001,Auto Debit
RC00021685,C0002706,13-12-2022,187.51,PL001,Credit Card
RC00021686,C0002706,25-12-2016,205.86,PL001,Credit Card
RC00021687,C0002706,02-03-2023,211.0,PL001,Debit Card
RC00021688,C0002706,24-02-2019,193.17,PL001,Cash
RC00021689,C0002706,30-12-2020,200.93,PL001,Auto Debit
RC00021690,C0002706,30-08-2025,189.53,PL001,Credit Card
RC00021691,C0002706,28-10-2022,194.61,PL001,UPI
RC00021692,C0002706,11-05-2022,207.03,PL001,UPI
RC00021693,C0002706,13-07-2018,196.47,PL001,Wallet
RC00021694,C0002706,14-06-2020,193.93,PL001,Net Banking
RC00021695,C0002706,18-02-2018,207.02,PL001,UPI
RC00021696,C0002706,18-03-2019,194.24,PL001,Cash
RC00021697,C0002706,25-09-2018,205.21,PL001,Auto Debit
RC00021698,C0002706,03-03-2024,210.56,PL001,Debit Card
RC00021699,C0002706,10-08-2025,183.78,PL001,UPI
RC00021700,C0002707,27-10-2024,195.24,PL001,UPI
RC00021701,C0002709,22-01-2023,319.2,PL002,UPI
RC00021702,C0002709,28-08-2024,295.38,PL002,Credit Card
RC00021703,C0002709,06-04-2018,287.77,PL002,Debit Card
RC00021704,C0002709,01-12-2018,314.86,PL002,Auto Debit
RC00021705,C0002709,24-08-2024,303.35,PL002,Debit Card
RC00021706,C0002709,30-03-2024,290.1,PL002,IMPS
RC00021707,C0002709,16-10-2016,296.08,PL002,UPI
RC00021708,C0002709,30-06-2022,316.34,PL002,Credit Card
RC00021709,C0002709,01-02-2026,303.57,PL002,UPI
RC00021710,C0002709,06-09-2019,318.74,PL002,Wallet
RC00021711,C0002709,19-12-2015,272.89,PL002,UPI
RC00021712,C0002709,02-12-2018,281.98,PL002,UPI
RC00021713,C0002709,22-11-2025,299.93,PL002,RTGS
RC00021714,C0002709,18-05-2016,325.69,PL002,Debit Card
RC00021715,C0002709,07-09-2017,310.74,PL002,Credit Card
RC00021716,C0002709,01-08-2019,320.1,PL002,Net Banking
RC00021717,C0002709,15-06-2023,318.53,PL002,UPI
RC00021718,C0002709,23-11-2025,298.09,PL002,UPI
RC00021719,C0002714,08-06-2017,201.24,PL001,IMPS
RC00021720,C0002714,20-07-2021,212.04,PL001,UPI
RC00021721,C0002714,08-09-2019,179.65,PL001,Auto Debit
RC00021722,C0002714,29-07-2022,199.88,PL001,Wallet
RC00021723,C0002714,02-12-2014,203.08,PL001,UPI
RC00021724,C0002714,22-02-2015,197.05,PL001,UPI
RC00021725,C0002714,13-10-2025,208.32,PL001,Debit Card
RC00021726,C0002714,07-03-2025,185.84,PL001,RTGS
RC00021727,C0002714,06-01-2017,198.85,PL001,UPI
RC00021728,C0002714,05-10-2023,208.38,PL001,Auto Debit
RC00021729,C0002714,17-09-2019,203.72,PL001,UPI
RC00021730,C0002714,23-09-2018,189.91,PL001,Net Banking
RC00021731,C0002714,20-07-2019,217.76,PL001,NEFT
RC00021732,C0002714,29-09-2017,190.69,PL001,UPI
RC00021733,C0002714,27-04-2019,203.31,PL001,Credit Card
RC00021734,C0002714,12-08-2019,218.02,PL001,UPI
RC00021735,C0002714,07-07-2024,208.35,PL001,UPI
RC00021736,C0002714,09-07-2024,204.06,PL001,UPI
RC00021737,C0002715,13-10-2024,492.16,PL004,RTGS
RC00021738,C0002715,28-09-2019,492.55,PL004,IMPS
RC00021739,C0002715,04-02-2019,458.86,PL004,NEFT
RC00021740,C0002715,13-07-2023,486.17,PL004,Net Banking
RC00021741,C0002715,30-06-2025,448.66,PL004,Debit Card
RC00021742,C0002715,14-01-2023,462.38,PL004,UPI
RC00021743,C0002715,24-11-2021,459.16,PL004,Credit Card
RC00021744,C0002715,17-12-2017,441.13,PL004,Net Banking
RC00021745,C0002715,23-07-2025,443.15,PL004,UPI
RC00021746,C0002715,14-05-2020,445.77,PL004,UPI
RC00021747,C0002715,20-11-2023,407.07,PL004,UPI
RC00021748,C0002715,27-09-2019,443.13,PL004,Debit Card
RC00021749,C0002715,29-01-2026,489.59,PL004,Net Banking
RC00021750,C0002715,27-06-2019,472.51,PL004,NEFT
RC00021751,C0002715,30-03-2020,443.61,PL004,UPI
RC00021752,C0002715,31-12-2022,474.54,PL004,Wallet
RC00021753,C0002715,11-05-2021,474.42,PL004,Credit Card
RC00021754,C0002715,18-10-2020,482.38,PL004,UPI
RC00021755,C0002717,08-11-2024,400.9,PL003,Debit Card
RC00021756,C0002717,24-03-2022,414.17,PL003,Debit Card
RC00021757,C0002717,20-06-2022,428.41,PL003,Net Banking
RC00021758,C0002717,26-02-2026,417.73,PL003,Cash
RC00021759,C0002717,19-01-2022,430.87,PL003,Net Banking
RC00021760,C0002717,20-04-2021,405.9,PL003,UPI
RC00021761,C0002717,05-07-2022,406.96,PL003,Debit Card
RC00021762,C0002717,26-03-2022,401.59,PL003,UPI
RC00021763,C0002717,22-11-2025,412.85,PL003,UPI
RC00021764,C0002717,01-04-2025,364.8,PL003,Credit Card
RC00021765,C0002717,20-04-2022,387.0,PL003,UPI
RC00021766,C0002717,14-07-2025,434.26,PL003,UPI
RC00021767,C0002717,29-12-2022,390.84,PL003,UPI
RC00021768,C0002717,05-02-2022,403.97,PL003,Debit Card
RC00021769,C0002717,14-11-2023,367.95,PL003,UPI
RC00021770,C0002717,25-12-2020,359.37,PL003,UPI
RC00021771,C0002717,30-08-2023,396.61,PL003,UPI
RC00021772,C0002717,13-08-2024,366.12,PL003,Auto Debit
RC00021773,C0002718,15-06-2022,322.14,PL002,Debit Card
RC00021774,C0002718,21-11-2024,285.08,PL002,Auto Debit
RC00021775,C0002718,17-10-2025,316.37,PL002,UPI
