store_id,store_name,city_id,state_id,region_id,store_type,opened_date
SR1605,NexaTel Bikaner Express,CT0051,ST005,RG01,Franchise,09-07-2017
SR1606,NexaTel Kota Point,CT0050,ST005,RG01,Franchise,20-12-2016
SR1607,NexaTel Ranchi Store,CT0025,ST025,RG04,Franchise,08-05-2022
SR1608,NexaTel Visakhapatnam Express,CT0018,ST018,RG03,Mini Store,21-11-2015
SR1609,NexaTel Hyderabad Express,CT0006,ST019,RG03,Franchise,30-10-2019
SR1610,NexaTel Ahmedabad Centre,CT0008,ST011,RG02,Franchise,03-02-2013
SR1611,NexaTel Warangal Hub,CT0043,ST019,RG03,Mini Store,21-08-2010
SR1612,NexaTel Aurangabad Centre,CT0038,ST010,RG02,Franchise,23-02-2023
SR1613,NexaTel Warangal Store,CT0043,ST019,RG03,Franchise,20-06-2011
SR1614,NexaTel Pune Centre,CT0007,ST010,RG02,Owned,29-01-2021
SR1615,NexaTel Mumbai Express,CT0002,ST010,RG02,Owned,31-08-2020
SR1616,NexaTel Durgapur Store,CT0053,ST022,RG04,Franchise,14-01-2025
SR1617,NexaTel Pune Point,CT0007,ST010,RG02,Franchise,01-10-2014
SR1618,NexaTel Bhagalpur Express,CT0056,ST024,RG04,Franchise,08-12-2021
SR1619,NexaTel Guwahati Point,CT0024,ST026,RG04,Owned,27-06-2011
SR1620,NexaTel Gaya Centre,CT0057,ST024,RG04,Franchise,04-09-2021
SR1621,NexaTel Kollam Store,CT0046,ST017,RG03,Mini Store,12-11-2012
SR1622,NexaTel Mysuru Centre,CT0027,ST015,RG03,Franchise,28-09-2020
SR1623,NexaTel Mysuru Express,CT0027,ST015,RG03,Mini Store,01-05-2011
SR1624,NexaTel Tiruchirappalli Store,CT0045,ST016,RG03,Mini Store,10-03-2011
SR1625,NexaTel Shimla Express,CT0061,ST007,RG01,Experience Centre,02-05-2022
SR1626,NexaTel Pune Store,CT0007,ST010,RG02,Mini Store,17-09-2014
SR1627,NexaTel Kota Hub,CT0050,ST005,RG01,Franchise,20-07-2018
SR1628,NexaTel Ahmedabad Point,CT0008,ST011,RG02,Mini Store,26-04-2013
SR1629,NexaTel Bengaluru Centre,CT0003,ST015,RG03,Franchise,23-12-2021
SR1630,NexaTel Agartala Centre,CT0066,ST033,RG04,Franchise,25-11-2017
SR1631,NexaTel Agartala Hub,CT0066,ST033,RG04,Franchise,27-07-2011
SR1632,NexaTel Varanasi Hub,CT0037,ST004,RG01,Experience Centre,08-05-2013
SR1633,NexaTel Aurangabad Store,CT0038,ST010,RG02,Franchise,05-10-2014
SR1634,NexaTel Kochi Centre,CT0017,ST017,RG03,Franchise,07-02-2024
SR1635,NexaTel Mysuru Centre,CT0027,ST015,RG03,Mini Store,19-05-2022
SR1636,NexaTel Gaya Express,CT0057,ST024,RG04,Franchise,04-01-2016
SR1637,NexaTel Durgapur Centre,CT0053,ST022,RG04,Franchise,13-04-2015
SR1638,NexaTel Guwahati Store,CT0024,ST026,RG04,Owned,23-07-2016
SR1639,NexaTel Bhagalpur Point,CT0056,ST024,RG04,Franchise,03-05-2024
SR1640,NexaTel Ludhiana Centre,CT0031,ST003,RG01,Franchise,03-07-2017
SR1641,NexaTel New Delhi Store,CT0001,ST001,RG01,Franchise,25-04-2025
SR1642,NexaTel Tirupati Store,CT0042,ST018,RG03,Experience Centre,06-06-2018
SR1643,NexaTel Nagpur Hub,CT0015,ST010,RG02,Experience Centre,29-10-2014
SR1644,NexaTel Bilaspur Centre,CT0059,ST027,RG04,Franchise,15-08-2020
SR1645,NexaTel Gurugram Point,CT0009,ST002,RG01,Franchise,01-02-2013
SR1646,NexaTel Patna Hub,CT0021,ST024,RG04,Franchise,15-11-2024
SR1647,NexaTel Visakhapatnam Express,CT0018,ST018,RG03,Experience Centre,15-07-2019
SR1648,NexaTel Shillong Store,CT0065,ST034,RG04,Experience Centre,11-12-2018
SR1649,NexaTel Gangtok Express,CT0068,ST028,RG04,Experience Centre,07-01-2025
SR1650,NexaTel Rourkela Express,CT0055,ST023,RG04,Franchise,22-03-2021
SR1651,NexaTel Kochi Point,CT0017,ST017,RG03,Franchise,14-04-2017
SR1652,NexaTel Aurangabad Hub,CT0038,ST010,RG02,Franchise,26-08-2017
SR1653,NexaTel Indore Point,CT0013,ST012,RG02,Owned,08-08-2020
SR1654,NexaTel Chandigarh Store,CT0023,ST009,RG01,Franchise,09-11-2019
SR1655,NexaTel Hubballi Store,CT0047,ST015,RG03,Franchise,27-09-2015
SR1656,NexaTel Rourkela Centre,CT0055,ST023,RG04,Experience Centre,08-04-2019
SR1657,NexaTel Vijayawada Store,CT0029,ST018,RG03,Mini Store,25-03-2012
SR1658,NexaTel Kollam Express,CT0046,ST017,RG03,Mini Store,07-05-2015
SR1659,NexaTel Jodhpur Store,CT0035,ST005,RG01,Franchise,27-09-2021
SR1660,NexaTel Jamshedpur Hub,CT0058,ST025,RG04,Mini Store,28-02-2024
SR1661,NexaTel Siliguri Store,CT0052,ST022,RG04,Franchise,11-10-2024
SR1662,NexaTel Visakhapatnam Hub,CT0018,ST018,RG03,Owned,27-09-2015
SR1663,NexaTel Madurai Express,CT0028,ST016,RG03,Mini Store,31-05-2019
SR1664,NexaTel Kota Centre,CT0050,ST005,RG01,Mini Store,18-11-2022
SR1665,NexaTel Indore Store,CT0013,ST012,RG02,Franchise,13-10-2023
SR1666,NexaTel Aurangabad Point,CT0038,ST010,RG02,Franchise,11-07-2010
SR1667,NexaTel Bhubaneswar Express,CT0022,ST023,RG04,Owned,14-05-2015
SR1668,NexaTel Bhubaneswar Express,CT0022,ST023,RG04,Owned,09-03-2025
SR1669,NexaTel Kolkata Express,CT0005,ST022,RG04,Owned,23-01-2016
SR1670,NexaTel Amritsar Centre,CT0032,ST003,RG01,Franchise,10-04-2019
SR1671,NexaTel Belagavi Store,CT0041,ST015,RG03,Franchise,24-10-2015
SR1672,NexaTel Durgapur Store,CT0053,ST022,RG04,Mini Store,03-10-2021
SR1673,NexaTel Kochi Centre,CT0017,ST017,RG03,Franchise,11-03-2018
SR1674,NexaTel Bengaluru Point,CT0003,ST015,RG03,Experience Centre,07-11-2013
SR1675,NexaTel Aizawl Point,CT0067,ST032,RG04,Mini Store,11-01-2022
SR1676,NexaTel Jodhpur Centre,CT0035,ST005,RG01,Franchise,18-06-2024
SR1677,NexaTel Vadodara Express,CT0020,ST011,RG02,Owned,09-12-2010
SR1678,NexaTel Lucknow Store,CT0012,ST004,RG01,Franchise,13-01-2011
SR1679,NexaTel Kochi Centre,CT0017,ST017,RG03,Owned,08-01-2015
SR1680,NexaTel Jodhpur Centre,CT0035,ST005,RG01,Franchise,25-11-2024
SR1681,NexaTel Mysuru Hub,CT0027,ST015,RG03,Mini Store,17-06-2022
SR1682,NexaTel Belagavi Centre,CT0041,ST015,RG03,Mini Store,25-12-2016
SR1683,NexaTel Jaipur Centre,CT0011,ST005,RG01,Franchise,15-11-2011
SR1684,NexaTel Noida Store,CT0010,ST004,RG01,Franchise,01-09-2010
SR1685,NexaTel Bengaluru Hub,CT0003,ST015,RG03,Franchise,05-10-2012
SR1686,NexaTel New Delhi Centre,CT0001,ST001,RG01,Franchise,11-07-2017
SR1687,NexaTel Shimla Express,CT0061,ST007,RG01,Franchise,15-04-2020
SR1688,NexaTel Patna Centre,CT0021,ST024,RG04,Franchise,17-10-2022
SR1689,NexaTel Bhagalpur Point,CT0056,ST024,RG04,Owned,26-07-2013
SR1690,NexaTel Udaipur Hub,CT0060,ST005,RG01,Mini Store,15-09-2014
SR1691,NexaTel Panaji Hub,CT0063,ST013,RG02,Franchise,07-01-2016
SR1692,NexaTel Panaji Centre,CT0063,ST013,RG02,Franchise,21-04-2014
SR1693,NexaTel Warangal Store,CT0043,ST019,RG03,Franchise,20-07-2013
SR1694,NexaTel Bhopal Point,CT0014,ST012,RG02,Experience Centre,20-10-2015
SR1695,NexaTel Gurugram Store,CT0009,ST002,RG01,Owned,30-06-2012
SR1696,NexaTel Amritsar Centre,CT0032,ST003,RG01,Owned,02-05-2020
SR1697,NexaTel Bhopal Hub,CT0014,ST012,RG02,Owned,19-04-2015
SR1698,NexaTel Aurangabad Centre,CT0038,ST010,RG02,Owned,13-05-2018
SR1699,NexaTel Ajmer Hub,CT0040,ST005,RG01,Franchise,22-06-2010
SR1700,NexaTel Tiruchirappalli Express,CT0045,ST016,RG03,Owned,07-02-2019
SR1701,NexaTel Jaipur Store,CT0011,ST005,RG01,Owned,10-09-2022
SR1702,NexaTel Panaji Express,CT0063,ST013,RG02,Mini Store,01-05-2015
SR1703,NexaTel Lucknow Store,CT0012,ST004,RG01,Owned,05-05-2012
SR1704,NexaTel Ludhiana Express,CT0031,ST003,RG01,Owned,03-09-2024
SR1705,NexaTel Jodhpur Point,CT0035,ST005,RG01,Owned,30-03-2020
SR1706,NexaTel Siliguri Store,CT0052,ST022,RG04,Owned,30-03-2016
SR1707,NexaTel Aurangabad Store,CT0038,ST010,RG02,Owned,26-11-2015
SR1708,NexaTel Jamshedpur Express,CT0058,ST025,RG04,Franchise,08-03-2014
SR1709,NexaTel Patna Point,CT0021,ST024,RG04,Franchise,01-08-2023
SR1710,NexaTel Kolkata Store,CT0005,ST022,RG04,Franchise,04-02-2013
SR1711,NexaTel Hubballi Hub,CT0047,ST015,RG03,Franchise,05-11-2022
SR1712,NexaTel Durgapur Hub,CT0053,ST022,RG04,Owned,17-01-2013
SR1713,NexaTel Thiruvananthapuram Hub,CT0034,ST017,RG03,Mini Store,09-01-2014
SR1714,NexaTel Jaipur Hub,CT0011,ST005,RG01,Franchise,07-06-2010
SR1715,NexaTel Hyderabad Centre,CT0006,ST019,RG03,Owned,30-05-2025
SR1716,NexaTel Nashik Point,CT0030,ST010,RG02,Mini Store,10-05-2019
SR1717,NexaTel Bhopal Point,CT0014,ST012,RG02,Franchise,25-08-2019
SR1718,NexaTel Jamshedpur Hub,CT0058,ST025,RG04,Franchise,08-07-2022
SR1719,NexaTel Kanpur Store,CT0036,ST004,RG01,Owned,22-07-2023
SR1720,NexaTel Jabalpur Centre,CT0049,ST012,RG02,Owned,14-10-2024
SR1721,NexaTel Kolkata Express,CT0005,ST022,RG04,Owned,18-02-2014
SR1722,NexaTel Kanpur Express,CT0036,ST004,RG01,Owned,06-01-2024
SR1723,NexaTel Nagpur Store,CT0015,ST010,RG02,Franchise,05-10-2024
SR1724,NexaTel Agra Store,CT0039,ST004,RG01,Franchise,16-11-2013
SR1725,NexaTel Gwalior Centre,CT0048,ST012,RG02,Franchise,10-01-2013
SR1726,NexaTel Aurangabad Centre,CT0038,ST010,RG02,Franchise,26-05-2025
SR1727,NexaTel Kollam Hub,CT0046,ST017,RG03,Experience Centre,30-05-2015
SR1728,NexaTel Amritsar Centre,CT0032,ST003,RG01,Franchise,24-02-2021
SR1729,NexaTel Imphal Point,CT0064,ST031,RG04,Mini Store,23-11-2015
SR1730,NexaTel Cuttack Hub,CT0054,ST023,RG04,Franchise,08-04-2010
SR1731,NexaTel Nashik Point,CT0030,ST010,RG02,Owned,28-12-2022
SR1732,NexaTel Nashik Centre,CT0030,ST010,RG02,Experience Centre,04-07-2023
SR1733,NexaTel Vadodara Store,CT0020,ST011,RG02,Franchise,24-12-2022
SR1734,NexaTel Aurangabad Hub,CT0038,ST010,RG02,Franchise,17-12-2015
SR1735,NexaTel Ranchi Centre,CT0025,ST025,RG04,Owned,22-07-2022
SR1736,NexaTel Bhopal Store,CT0014,ST012,RG02,Franchise,02-06-2024
SR1737,NexaTel Bhagalpur Hub,CT0056,ST024,RG04,Mini Store,07-08-2021
SR1738,NexaTel Tirupati Express,CT0042,ST018,RG03,Franchise,01-03-2012
SR1739,NexaTel Vadodara Express,CT0020,ST011,RG02,Mini Store,18-09-2017
SR1740,NexaTel Durgapur Centre,CT0053,ST022,RG04,Owned,17-11-2022
SR1741,NexaTel Belagavi Store,CT0041,ST015,RG03,Owned,17-07-2012
SR1742,NexaTel Siliguri Point,CT0052,ST022,RG04,Owned,29-07-2022
SR1743,NexaTel Ranchi Point,CT0025,ST025,RG04,Owned,30-10-2019
SR1744,NexaTel Kota Centre,CT0050,ST005,RG01,Owned,25-03-2010
SR1745,NexaTel Jodhpur Express,CT0035,ST005,RG01,Franchise,11-01-2010
SR1746,NexaTel Visakhapatnam Point,CT0018,ST018,RG03,Mini Store,09-05-2023
SR1747,NexaTel Lucknow Store,CT0012,ST004,RG01,Owned,30-03-2020
SR1748,NexaTel Shillong Store,CT0065,ST034,RG04,Owned,24-08-2017
SR1749,NexaTel Aurangabad Express,CT0038,ST010,RG02,Mini Store,13-10-2010
SR1750,NexaTel Shimla Point,CT0061,ST007,RG01,Franchise,28-06-2016
SR1751,NexaTel Ranchi Express,CT0025,ST025,RG04,Owned,28-10-2022
SR1752,NexaTel Bhubaneswar Express,CT0022,ST023,RG04,Owned,06-03-2015
SR1753,NexaTel Jamshedpur Centre,CT0058,ST025,RG04,Mini Store,20-10-2023
SR1754,NexaTel Kolkata Point,CT0005,ST022,RG04,Owned,05-03-2016
SR1755,NexaTel Belagavi Point,CT0041,ST015,RG03,Franchise,19-04-2019
SR1756,NexaTel Udaipur Express,CT0060,ST005,RG01,Experience Centre,27-01-2020
SR1757,NexaTel Jammu Centre,CT0062,ST008,RG01,Franchise,17-10-2023
SR1758,NexaTel Rourkela Hub,CT0055,ST023,RG04,Experience Centre,27-06-2018
SR1759,NexaTel Pune Hub,CT0007,ST010,RG02,Franchise,03-01-2011
SR1760,NexaTel Salem Store,CT0044,ST016,RG03,Owned,27-06-2019
SR1761,NexaTel Chennai Point,CT0004,ST016,RG03,Owned,18-12-2015
SR1762,NexaTel Kolkata Point,CT0005,ST022,RG04,Owned,29-12-2020
SR1763,NexaTel Jammu Store,CT0062,ST008,RG01,Franchise,02-10-2011
SR1764,NexaTel Visakhapatnam Store,CT0018,ST018,RG03,Experience Centre,30-07-2010
SR1765,NexaTel Agra Point,CT0039,ST004,RG01,Franchise,01-02-2013
SR1766,NexaTel Ranchi Express,CT0025,ST025,RG04,Mini Store,13-10-2016
SR1767,NexaTel Chandigarh Point,CT0023,ST009,RG01,Owned,29-02-2012
SR1768,NexaTel Gangtok Centre,CT0068,ST028,RG04,Owned,01-08-2024
SR1769,NexaTel Varanasi Express,CT0037,ST004,RG01,Franchise,28-07-2013
SR1770,NexaTel Gangtok Centre,CT0068,ST028,RG04,Franchise,09-09-2012
SR1771,NexaTel Noida Point,CT0010,ST004,RG01,Franchise,05-06-2019
SR1772,NexaTel Agartala Store,CT0066,ST033,RG04,Franchise,10-11-2012
SR1773,NexaTel Cuttack Express,CT0054,ST023,RG04,Franchise,30-04-2020
SR1774,NexaTel Durgapur Point,CT0053,ST022,RG04,Franchise,14-01-2016
SR1775,NexaTel Rourkela Express,CT0055,ST023,RG04,Owned,29-04-2015
SR1776,NexaTel Jamshedpur Store,CT0058,ST025,RG04,Mini Store,05-05-2014
SR1777,NexaTel Indore Hub,CT0013,ST012,RG02,Mini Store,16-07-2016
SR1778,NexaTel Noida Hub,CT0010,ST004,RG01,Experience Centre,12-09-2020
SR1779,NexaTel Varanasi Express,CT0037,ST004,RG01,Owned,06-01-2011
SR1780,NexaTel Visakhapatnam Store,CT0018,ST018,RG03,Owned,09-02-2017
SR1781,NexaTel Panaji Store,CT0063,ST013,RG02,Experience Centre,16-11-2013
SR1782,NexaTel Aurangabad Hub,CT0038,ST010,RG02,Franchise,10-02-2016
SR1783,NexaTel Cuttack Hub,CT0054,ST023,RG04,Franchise,01-02-2024
SR1784,NexaTel Gwalior Store,CT0048,ST012,RG02,Franchise,28-12-2010
SR1785,NexaTel Jodhpur Centre,CT0035,ST005,RG01,Franchise,16-02-2010
SR1786,NexaTel Noida Hub,CT0010,ST004,RG01,Franchise,22-02-2019
SR1787,NexaTel Belagavi Express,CT0041,ST015,RG03,Owned,31-03-2022
SR1788,NexaTel Tiruchirappalli Centre,CT0045,ST016,RG03,Franchise,27-10-2016
SR1789,NexaTel New Delhi Point,CT0001,ST001,RG01,Mini Store,03-06-2011
SR1790,NexaTel Kochi Centre,CT0017,ST017,RG03,Franchise,27-05-2012
SR1791,NexaTel Gwalior Express,CT0048,ST012,RG02,Franchise,17-08-2012
SR1792,NexaTel Bhopal Store,CT0014,ST012,RG02,Franchise,02-06-2023
SR1793,NexaTel Aurangabad Point,CT0038,ST010,RG02,Franchise,25-02-2018
SR1794,NexaTel Pune Hub,CT0007,ST010,RG02,Franchise,21-10-2013
SR1795,NexaTel Jamshedpur Express,CT0058,ST025,RG04,Mini Store,04-04-2019
SR1796,NexaTel Chandigarh Point,CT0023,ST009,RG01,Owned,13-02-2019
SR1797,NexaTel Bhopal Express,CT0014,ST012,RG02,Franchise,07-04-2011
SR1798,NexaTel Noida Hub,CT0010,ST004,RG01,Franchise,25-06-2015
SR1799,NexaTel Nagpur Store,CT0015,ST010,RG02,Owned,13-08-2015
SR1800,NexaTel Lucknow Centre,CT0012,ST004,RG01,Owned,22-10-2012
SR1801,NexaTel Amritsar Centre,CT0032,ST003,RG01,Franchise,24-04-2014
SR1802,NexaTel Hubballi Store,CT0047,ST015,RG03,Franchise,28-03-2020
SR1803,NexaTel Kochi Store,CT0017,ST017,RG03,Franchise,08-04-2010
SR1804,NexaTel Shillong Express,CT0065,ST034,RG04,Franchise,24-02-2010
SR1805,NexaTel Madurai Express,CT0028,ST016,RG03,Franchise,07-05-2014
SR1806,NexaTel Ajmer Express,CT0040,ST005,RG01,Experience Centre,17-09-2015
SR1807,NexaTel Kollam Hub,CT0046,ST017,RG03,Owned,15-01-2023
SR1808,NexaTel Patna Point,CT0021,ST024,RG04,Franchise,07-12-2024
SR1809,NexaTel Panaji Store,CT0063,ST013,RG02,Franchise,01-11-2021
SR1810,NexaTel Kolkata Point,CT0005,ST022,RG04,Franchise,09-02-2023
SR1811,NexaTel Kota Hub,CT0050,ST005,RG01,Owned,04-11-2017
SR1812,NexaTel Coimbatore Store,CT0016,ST016,RG03,Owned,20-09-2010
SR1813,NexaTel Visakhapatnam Express,CT0018,ST018,RG03,Owned,05-06-2013
SR1814,NexaTel Varanasi Point,CT0037,ST004,RG01,Owned,24-11-2024
SR1815,NexaTel Kolkata Centre,CT0005,ST022,RG04,Franchise,25-06-2019
SR1816,NexaTel Coimbatore Store,CT0016,ST016,RG03,Franchise,25-02-2020
SR1817,NexaTel Agra Express,CT0039,ST004,RG01,Franchise,15-09-2015
SR1818,NexaTel Bhubaneswar Store,CT0022,ST023,RG04,Mini Store,20-06-2024
SR1819,NexaTel Noida Point,CT0010,ST004,RG01,Franchise,17-06-2017
SR1820,NexaTel Hubballi Point,CT0047,ST015,RG03,Franchise,15-07-2010
SR1821,NexaTel Ludhiana Hub,CT0031,ST003,RG01,Mini Store,02-10-2015
SR1822,NexaTel Gangtok Centre,CT0068,ST028,RG04,Franchise,25-04-2016
SR1823,NexaTel Gwalior Point,CT0048,ST012,RG02,Franchise,21-05-2015
SR1824,NexaTel Mumbai Centre,CT0002,ST010,RG02,Owned,30-04-2013
SR1825,NexaTel Jammu Express,CT0062,ST008,RG01,Franchise,25-03-2018
SR1826,NexaTel Surat Hub,CT0019,ST011,RG02,Franchise,28-05-2020
SR1827,NexaTel Bikaner Centre,CT0051,ST005,RG01,Franchise,24-12-2013
SR1828,NexaTel Thiruvananthapuram Point,CT0034,ST017,RG03,Mini Store,04-11-2019
SR1829,NexaTel Guwahati Store,CT0024,ST026,RG04,Mini Store,23-02-2010
SR1830,NexaTel Vadodara Store,CT0020,ST011,RG02,Franchise,09-09-2024
SR1831,NexaTel Durgapur Store,CT0053,ST022,RG04,Franchise,15-02-2012
SR1832,NexaTel Gangtok Hub,CT0068,ST028,RG04,Owned,03-06-2014
SR1833,NexaTel Gwalior Express,CT0048,ST012,RG02,Franchise,14-03-2024
SR1834,NexaTel Gurugram Centre,CT0009,ST002,RG01,Experience Centre,22-02-2013
SR1835,NexaTel Kota Centre,CT0050,ST005,RG01,Mini Store,28-09-2022
SR1836,NexaTel Gaya Express,CT0057,ST024,RG04,Franchise,20-07-2018
SR1837,NexaTel Ahmedabad Store,CT0008,ST011,RG02,Franchise,14-01-2024
SR1838,NexaTel Hyderabad Centre,CT0006,ST019,RG03,Experience Centre,06-10-2020
SR1839,NexaTel Amritsar Point,CT0032,ST003,RG01,Owned,07-06-2016
SR1840,NexaTel Gurugram Hub,CT0009,ST002,RG01,Franchise,29-05-2022
SR1841,NexaTel Agartala Express,CT0066,ST033,RG04,Owned,05-02-2018
SR1842,NexaTel Coimbatore Express,CT0016,ST016,RG03,Franchise,30-09-2020
SR1843,NexaTel Rourkela Centre,CT0055,ST023,RG04,Owned,11-10-2013
SR1844,NexaTel Imphal Hub,CT0064,ST031,RG04,Owned,03-06-2024
SR1845,NexaTel Raipur Express,CT0026,ST027,RG04,Owned,09-09-2018
SR1846,NexaTel Rourkela Express,CT0055,ST023,RG04,Franchise,17-05-2010
SR1847,NexaTel Kanpur Express,CT0036,ST004,RG01,Owned,07-10-2023
SR1848,NexaTel Bhagalpur Centre,CT0056,ST024,RG04,Owned,06-06-2016
SR1849,NexaTel Kanpur Centre,CT0036,ST004,RG01,Franchise,13-08-2015
SR1850,NexaTel Tiruchirappalli Centre,CT0045,ST016,RG03,Owned,20-04-2010
SR1851,NexaTel Aizawl Express,CT0067,ST032,RG04,Franchise,02-11-2012
SR1852,NexaTel Aizawl Express,CT0067,ST032,RG04,Franchise,03-10-2022
SR1853,NexaTel Gangtok Hub,CT0068,ST028,RG04,Franchise,20-03-2011
SR1854,NexaTel Durgapur Express,CT0053,ST022,RG04,Owned,30-12-2021
SR1855,NexaTel Lucknow Store,CT0012,ST004,RG01,Mini Store,14-01-2012
SR1856,NexaTel Ludhiana Centre,CT0031,ST003,RG01,Owned,30-11-2014
SR1857,NexaTel Chennai Hub,CT0004,ST016,RG03,Franchise,24-07-2016
SR1858,NexaTel Kolkata Hub,CT0005,ST022,RG04,Mini Store,22-01-2020
SR1859,NexaTel Chandigarh Express,CT0023,ST009,RG01,Franchise,03-05-2016
SR1860,NexaTel Udaipur Point,CT0060,ST005,RG01,Mini Store,08-03-2010
SR1861,NexaTel New Delhi Centre,CT0001,ST001,RG01,Mini Store,09-04-2021
SR1862,NexaTel New Delhi Express,CT0001,ST001,RG01,Owned,17-12-2013
SR1863,NexaTel Shimla Store,CT0061,ST007,RG01,Owned,24-08-2013
SR1864,NexaTel Panaji Hub,CT0063,ST013,RG02,Mini Store,20-12-2014
SR1865,NexaTel Ludhiana Point,CT0031,ST003,RG01,Franchise,06-09-2019
SR1866,NexaTel Kanpur Store,CT0036,ST004,RG01,Franchise,09-12-2024
SR1867,NexaTel Jammu Express,CT0062,ST008,RG01,Franchise,13-08-2012
SR1868,NexaTel Bhopal Point,CT0014,ST012,RG02,Owned,22-04-2016
SR1869,NexaTel Jodhpur Express,CT0035,ST005,RG01,Owned,20-07-2013
SR1870,NexaTel Warangal Point,CT0043,ST019,RG03,Franchise,09-07-2010
SR1871,NexaTel Bilaspur Hub,CT0059,ST027,RG04,Owned,28-12-2016
SR1872,NexaTel Madurai Centre,CT0028,ST016,RG03,Mini Store,09-06-2014
SR1873,NexaTel Agartala Store,CT0066,ST033,RG04,Owned,22-10-2023
SR1874,NexaTel Agartala Hub,CT0066,ST033,RG04,Franchise,29-09-2023
SR1875,NexaTel Gaya Hub,CT0057,ST024,RG04,Owned,25-10-2012
SR1876,NexaTel Tiruchirappalli Express,CT0045,ST016,RG03,Owned,13-04-2011
SR1877,NexaTel Thiruvananthapuram Centre,CT0034,ST017,RG03,Owned,30-11-2017
SR1878,NexaTel Durgapur Express,CT0053,ST022,RG04,Franchise,12-05-2024
SR1879,NexaTel Dehradun Point,CT0033,ST006,RG01,Owned,14-10-2019
SR1880,NexaTel Varanasi Express,CT0037,ST004,RG01,Franchise,24-05-2011
SR1881,NexaTel Ranchi Express,CT0025,ST025,RG04,Mini Store,19-10-2017
SR1882,NexaTel Bhagalpur Point,CT0056,ST024,RG04,Franchise,03-06-2022
SR1883,NexaTel Bhubaneswar Point,CT0022,ST023,RG04,Experience Centre,23-08-2016
SR1884,NexaTel Gaya Centre,CT0057,ST024,RG04,Owned,28-09-2016
SR1885,NexaTel Tirupati Point,CT0042,ST018,RG03,Mini Store,18-07-2022
SR1886,NexaTel Shillong Centre,CT0065,ST034,RG04,Owned,05-05-2014
SR1887,NexaTel Pune Point,CT0007,ST010,RG02,Franchise,14-10-2018
SR1888,NexaTel Kota Centre,CT0050,ST005,RG01,Franchise,17-12-2020
SR1889,NexaTel Amritsar Centre,CT0032,ST003,RG01,Owned,10-06-2015
SR1890,NexaTel Bikaner Centre,CT0051,ST005,RG01,Mini Store,27-12-2011
SR1891,NexaTel Lucknow Express,CT0012,ST004,RG01,Owned,04-07-2010
SR1892,NexaTel Siliguri Hub,CT0052,ST022,RG04,Owned,23-12-2013
SR1893,NexaTel Varanasi Express,CT0037,ST004,RG01,Franchise,31-03-2022
SR1894,NexaTel Gaya Centre,CT0057,ST024,RG04,Mini Store,13-12-2017
SR1895,NexaTel Gurugram Point,CT0009,ST002,RG01,Franchise,21-11-2015
SR1896,NexaTel Noida Express,CT0010,ST004,RG01,Mini Store,09-06-2014
SR1897,NexaTel Surat Hub,CT0019,ST011,RG02,Mini Store,10-02-2020
SR1898,NexaTel Mysuru Point,CT0027,ST015,RG03,Owned,10-12-2017
SR1899,NexaTel Bhubaneswar Point,CT0022,ST023,RG04,Owned,06-10-2010
SR1900,NexaTel Jaipur Express,CT0011,ST005,RG01,Mini Store,16-05-2010
SR1901,NexaTel Chennai Centre,CT0004,ST016,RG03,Franchise,22-04-2025
SR1902,NexaTel Jabalpur Point,CT0049,ST012,RG02,Franchise,23-11-2014
SR1903,NexaTel Gurugram Hub,CT0009,ST002,RG01,Owned,27-07-2022
SR1904,NexaTel Kota Store,CT0050,ST005,RG01,Owned,27-11-2023
SR1905,NexaTel Gwalior Hub,CT0048,ST012,RG02,Experience Centre,11-04-2024
SR1906,NexaTel Ludhiana Centre,CT0031,ST003,RG01,Owned,20-12-2024
SR1907,NexaTel Durgapur Point,CT0053,ST022,RG04,Franchise,27-02-2020
SR1908,NexaTel Visakhapatnam Express,CT0018,ST018,RG03,Owned,29-09-2022
SR1909,NexaTel Aurangabad Hub,CT0038,ST010,RG02,Franchise,10-10-2017
SR1910,NexaTel Hyderabad Express,CT0006,ST019,RG03,Mini Store,27-06-2022
SR1911,NexaTel Ajmer Centre,CT0040,ST005,RG01,Mini Store,08-12-2010
SR1912,NexaTel Gwalior Express,CT0048,ST012,RG02,Owned,01-03-2019
SR1913,NexaTel Imphal Express,CT0064,ST031,RG04,Franchise,25-12-2016
SR1914,NexaTel New Delhi Store,CT0001,ST001,RG01,Owned,17-08-2013
SR1915,NexaTel Jamshedpur Point,CT0058,ST025,RG04,Franchise,01-05-2012
SR1916,NexaTel Pune Express,CT0007,ST010,RG02,Franchise,02-05-2021
SR1917,NexaTel Aizawl Express,CT0067,ST032,RG04,Owned,03-03-2021
SR1918,NexaTel Bhopal Point,CT0014,ST012,RG02,Owned,03-01-2010
SR1919,NexaTel Kanpur Store,CT0036,ST004,RG01,Experience Centre,09-02-2014
SR1920,NexaTel Bengaluru Centre,CT0003,ST015,RG03,Owned,19-05-2010
SR1921,NexaTel Vijayawada Express,CT0029,ST018,RG03,Franchise,14-01-2025
SR1922,NexaTel Udaipur Centre,CT0060,ST005,RG01,Franchise,03-12-2018
SR1923,NexaTel Gaya Express,CT0057,ST024,RG04,Owned,09-11-2013
SR1924,NexaTel Hyderabad Express,CT0006,ST019,RG03,Owned,03-06-2021
SR1925,NexaTel Imphal Hub,CT0064,ST031,RG04,Mini Store,17-01-2014
