usage_id,customer_id,usage_month,sms_sent,sms_received
US00011373,C0003791,01-2026,45,27
US00011374,C0003792,03-2026,17,20
US00011375,C0003792,02-2026,16,18
US00011376,C0003792,01-2026,12,23
US00011377,C0003793,03-2026,24,19
US00011378,C0003793,02-2026,18,24
US00011379,C0003793,01-2026,21,28
US00011380,C0003794,03-2026,19,19
US00011381,C0003794,02-2026,15,26
US00011382,C0003794,01-2026,15,25
US00011383,C0003795,03-2026,17,19
US00011384,C0003795,02-2026,13,20
US00011385,C0003795,01-2026,19,22
US00011386,C0003796,03-2026,37,31
US00011387,C0003796,02-2026,33,21
US00011388,C0003796,01-2026,34,27
US00011389,C0003797,03-2026,16,18
US00011390,C0003797,02-2026,21,15
US00011391,C0003797,01-2026,11,21
US00011392,C0003798,03-2026,20,16
US00011393,C0003798,02-2026,21,29
US00011394,C0003798,01-2026,18,20
US00011395,C0003799,03-2026,35,23
US00011396,C0003799,02-2026,40,30
US00011397,C0003799,01-2026,37,24
US00011398,C0003800,03-2026,14,26
US00011399,C0003800,02-2026,16,26
US00011400,C0003800,01-2026,15,19
US00011401,C0003801,03-2026,14,21
US00011402,C0003801,02-2026,21,24
US00011403,C0003801,01-2026,16,24
US00011404,C0003802,03-2026,24,20
US00011405,C0003802,02-2026,16,24
US00011406,C0003802,01-2026,18,30
US00011407,C0003803,03-2026,14,15
US00011408,C0003803,02-2026,21,37
US00011409,C0003803,01-2026,14,27
US00011410,C0003804,03-2026,15,23
US00011411,C0003804,02-2026,23,27
US00011412,C0003804,01-2026,21,23
US00011413,C0003805,03-2026,19,25
US00011414,C0003805,02-2026,17,28
US00011415,C0003805,01-2026,17,16
US00011416,C0003806,03-2026,24,26
US00011417,C0003806,02-2026,28,36
US00011418,C0003806,01-2026,17,24
US00011419,C0003807,03-2026,11,27
US00011420,C0003807,02-2026,13,24
US00011421,C0003807,01-2026,16,31
US00011422,C0003808,03-2026,37,21
US00011423,C0003808,02-2026,37,24
US00011424,C0003808,01-2026,30,33
US00011425,C0003809,03-2026,19,30
US00011426,C0003809,02-2026,21,24
US00011427,C0003809,01-2026,20,25
US00011428,C0003810,03-2026,17,26
US00011429,C0003810,02-2026,19,25
US00011430,C0003810,01-2026,20,31
US00011431,C0003811,03-2026,33,29
US00011432,C0003811,02-2026,34,21
US00011433,C0003811,01-2026,31,22
US00011434,C0003812,03-2026,13,27
US00011435,C0003812,02-2026,19,23
US00011436,C0003812,01-2026,22,33
US00011437,C0003813,03-2026,16,31
US00011438,C0003813,02-2026,17,22
US00011439,C0003813,01-2026,18,23
US00011440,C0003814,03-2026,33,23
US00011441,C0003814,02-2026,36,20
US00011442,C0003814,01-2026,33,28
US00011443,C0003815,03-2026,23,27
US00011444,C0003815,02-2026,16,30
US00011445,C0003815,01-2026,14,23
US00011446,C0003816,03-2026,26,21
US00011447,C0003816,02-2026,18,16
US00011448,C0003816,01-2026,21,23
US00011449,C0003817,03-2026,22,26
US00011450,C0003817,02-2026,20,21
US00011451,C0003817,01-2026,25,25
US00011452,C0003818,03-2026,38,23
US00011453,C0003818,02-2026,43,30
US00011454,C0003818,01-2026,47,18
US00011455,C0003819,03-2026,30,29
US00011456,C0003819,02-2026,11,26
US00011457,C0003819,01-2026,11,20
US00011458,C0003820,03-2026,35,16
US00011459,C0003820,02-2026,34,21
US00011460,C0003820,01-2026,29,31
US00011461,C0003821,03-2026,36,21
US00011462,C0003821,02-2026,36,22
US00011463,C0003821,01-2026,29,18
US00011464,C0003822,03-2026,53,24
US00011465,C0003822,02-2026,35,25
US00011466,C0003822,01-2026,40,33
US00011467,C0003823,03-2026,34,28
US00011468,C0003823,02-2026,39,30
US00011469,C0003823,01-2026,35,24
US00011470,C0003824,03-2026,17,28
US00011471,C0003824,02-2026,14,18
US00011472,C0003824,01-2026,20,30
US00011473,C0003825,03-2026,19,18
US00011474,C0003825,02-2026,13,18
US00011475,C0003825,01-2026,11,17
US00011476,C0003826,03-2026,22,23
US00011477,C0003826,02-2026,22,22
US00011478,C0003826,01-2026,17,28
US00011479,C0003827,03-2026,33,18
US00011480,C0003827,02-2026,32,13
US00011481,C0003827,01-2026,32,29
US00011482,C0003828,03-2026,18,31
US00011483,C0003828,02-2026,28,27
US00011484,C0003828,01-2026,16,25
US00011485,C0003829,03-2026,19,20
US00011486,C0003829,02-2026,17,28
US00011487,C0003829,01-2026,18,28
US00011488,C0003830,03-2026,15,27
US00011489,C0003830,02-2026,14,27
US00011490,C0003830,01-2026,22,30
US00011491,C0003831,03-2026,14,31
US00011492,C0003831,02-2026,17,23
US00011493,C0003831,01-2026,19,29
US00011494,C0003832,03-2026,14,21
US00011495,C0003832,02-2026,25,19
US00011496,C0003832,01-2026,17,26
US00011497,C0003833,03-2026,22,21
US00011498,C0003833,02-2026,16,26
US00011499,C0003833,01-2026,17,30
US00011500,C0003834,03-2026,14,25
US00011501,C0003834,02-2026,17,30
US00011502,C0003834,01-2026,23,30
US00011503,C0003835,03-2026,18,28
US00011504,C0003835,02-2026,16,25
US00011505,C0003835,01-2026,22,26
US00011506,C0003836,03-2026,17,27
US00011507,C0003836,02-2026,17,37
US00011508,C0003836,01-2026,21,12
US00011509,C0003837,03-2026,35,34
US00011510,C0003837,02-2026,29,25
US00011511,C0003837,01-2026,35,13
US00011512,C0003838,03-2026,25,25
US00011513,C0003838,02-2026,11,27
US00011514,C0003838,01-2026,18,29
US00011515,C0003839,03-2026,17,20
US00011516,C0003839,02-2026,18,21
US00011517,C0003839,01-2026,14,20
US00011518,C0003840,03-2026,14,28
US00011519,C0003840,02-2026,17,33
US00011520,C0003840,01-2026,16,23
US00011521,C0003841,03-2026,37,21
US00011522,C0003841,02-2026,22,27
US00011523,C0003841,01-2026,45,22
US00011524,C0003842,03-2026,13,29
US00011525,C0003842,02-2026,13,29
US00011526,C0003842,01-2026,22,31
US00011527,C0003843,03-2026,33,21
US00011528,C0003843,02-2026,50,30
US00011529,C0003843,01-2026,21,24
US00011530,C0003844,03-2026,20,31
US00011531,C0003844,02-2026,10,32
US00011532,C0003844,01-2026,15,15
US00011533,C0003845,03-2026,25,20
US00011534,C0003845,02-2026,26,28
US00011535,C0003845,01-2026,14,18
US00011536,C0003846,03-2026,36,23
US00011537,C0003846,02-2026,35,29
US00011538,C0003846,01-2026,48,27
US00011539,C0003847,03-2026,35,23
US00011540,C0003847,02-2026,42,18
US00011541,C0003847,01-2026,37,18
US00011542,C0003848,03-2026,28,21
US00011543,C0003848,02-2026,36,23
US00011544,C0003848,01-2026,28,26
US00011545,C0003849,03-2026,18,25
US00011546,C0003849,02-2026,9,20
US00011547,C0003849,01-2026,18,22
US00011548,C0003850,03-2026,15,22
US00011549,C0003850,02-2026,15,16
US00011550,C0003850,01-2026,24,21
US00011551,C0003851,03-2026,17,33
US00011552,C0003851,02-2026,18,19
US00011553,C0003851,01-2026,19,23
US00011554,C0003852,03-2026,15,22
US00011555,C0003852,02-2026,15,25
US00011556,C0003852,01-2026,14,28
US00011557,C0003853,03-2026,23,22
US00011558,C0003853,02-2026,14,22
US00011559,C0003853,01-2026,17,28
US00011560,C0003854,03-2026,10,26
US00011561,C0003854,02-2026,20,23
US00011562,C0003854,01-2026,15,28
US00011563,C0003855,03-2026,28,31
US00011564,C0003855,02-2026,16,22
US00011565,C0003855,01-2026,22,21
US00011566,C0003856,03-2026,15,20
US00011567,C0003856,02-2026,17,27
US00011568,C0003856,01-2026,13,23
US00011569,C0003857,03-2026,19,17
US00011570,C0003857,02-2026,19,25
US00011571,C0003857,01-2026,18,21
US00011572,C0003858,03-2026,28,23
US00011573,C0003858,02-2026,46,21
US00011574,C0003858,01-2026,39,25
US00011575,C0003859,03-2026,35,21
US00011576,C0003859,02-2026,45,25
US00011577,C0003859,01-2026,41,12
US00011578,C0003860,03-2026,22,30
US00011579,C0003860,02-2026,19,21
US00011580,C0003860,01-2026,21,17
US00011581,C0003861,03-2026,20,21
US00011582,C0003861,02-2026,16,18
US00011583,C0003861,01-2026,18,35
US00011584,C0003862,03-2026,10,19
US00011585,C0003862,02-2026,17,32
US00011586,C0003862,01-2026,23,27
US00011587,C0003863,03-2026,38,24
US00011588,C0003863,02-2026,28,24
US00011589,C0003863,01-2026,35,31
US00011590,C0003864,03-2026,31,21
US00011591,C0003864,02-2026,35,26
US00011592,C0003864,01-2026,52,25
US00011593,C0003865,03-2026,25,25
US00011594,C0003865,02-2026,35,24
US00011595,C0003865,01-2026,35,26
US00011596,C0003866,03-2026,20,24
US00011597,C0003866,02-2026,21,38
US00011598,C0003866,01-2026,15,30
US00011599,C0003867,03-2026,14,25
US00011600,C0003867,02-2026,18,23
US00011601,C0003867,01-2026,18,23
US00011602,C0003868,03-2026,29,22
US00011603,C0003868,02-2026,25,21
US00011604,C0003868,01-2026,25,28
US00011605,C0003869,03-2026,40,24
US00011606,C0003869,02-2026,42,19
US00011607,C0003869,01-2026,36,30
US00011608,C0003870,03-2026,24,37
US00011609,C0003870,02-2026,6,29
US00011610,C0003870,01-2026,15,19
US00011611,C0003871,03-2026,39,18
US00011612,C0003871,02-2026,37,23
US00011613,C0003871,01-2026,27,29
US00011614,C0003872,03-2026,15,17
US00011615,C0003872,02-2026,10,31
US00011616,C0003872,01-2026,17,13
US00011617,C0003873,03-2026,17,32
US00011618,C0003873,02-2026,22,19
US00011619,C0003873,01-2026,17,26
US00011620,C0003874,03-2026,24,22
US00011621,C0003874,02-2026,16,27
US00011622,C0003874,01-2026,26,25
US00011623,C0003875,03-2026,23,21
US00011624,C0003875,02-2026,16,20
US00011625,C0003875,01-2026,10,21
US00011626,C0003876,03-2026,27,22
US00011627,C0003876,02-2026,18,23
US00011628,C0003876,01-2026,17,22
US00011629,C0003877,03-2026,21,24
US00011630,C0003877,02-2026,17,32
US00011631,C0003877,01-2026,11,18
US00011632,C0003878,03-2026,21,31
US00011633,C0003878,02-2026,14,30
US00011634,C0003878,01-2026,18,22
US00011635,C0003879,03-2026,12,26
US00011636,C0003879,02-2026,17,25
US00011637,C0003879,01-2026,22,16
US00011638,C0003880,03-2026,14,25
US00011639,C0003880,02-2026,16,32
US00011640,C0003880,01-2026,18,29
US00011641,C0003881,03-2026,22,34
US00011642,C0003881,02-2026,17,24
US00011643,C0003881,01-2026,21,17
US00011644,C0003882,03-2026,36,23
US00011645,C0003882,02-2026,38,29
US00011646,C0003882,01-2026,25,25
US00011647,C0003883,03-2026,16,32
US00011648,C0003883,02-2026,16,30
US00011649,C0003883,01-2026,23,28
US00011650,C0003884,03-2026,21,21
US00011651,C0003884,02-2026,21,27
US00011652,C0003884,01-2026,17,24
US00011653,C0003885,03-2026,25,24
US00011654,C0003885,02-2026,18,19
US00011655,C0003885,01-2026,25,23
US00011656,C0003886,03-2026,19,24
US00011657,C0003886,02-2026,18,25
US00011658,C0003886,01-2026,34,31
US00011659,C0003887,03-2026,30,17
US00011660,C0003887,02-2026,34,24
US00011661,C0003887,01-2026,40,17
US00011662,C0003888,03-2026,29,31
US00011663,C0003888,02-2026,26,28
US00011664,C0003888,01-2026,33,23
US00011665,C0003889,03-2026,20,21
US00011666,C0003889,02-2026,13,33
US00011667,C0003889,01-2026,21,33
US00011668,C0003890,03-2026,34,26
US00011669,C0003890,02-2026,44,24
US00011670,C0003890,01-2026,31,26
US00011671,C0003891,03-2026,38,33
US00011672,C0003891,02-2026,35,23
US00011673,C0003891,01-2026,42,30
US00011674,C0003892,03-2026,35,22
US00011675,C0003892,02-2026,40,20
US00011676,C0003892,01-2026,37,25
US00011677,C0003893,03-2026,11,34
US00011678,C0003893,02-2026,18,27
US00011679,C0003893,01-2026,21,19
US00011680,C0003894,03-2026,20,17
US00011681,C0003894,02-2026,15,23
US00011682,C0003894,01-2026,16,13
US00011683,C0003895,03-2026,17,29
US00011684,C0003895,02-2026,18,35
US00011685,C0003895,01-2026,13,16
US00011686,C0003896,03-2026,20,19
US00011687,C0003896,02-2026,23,35
US00011688,C0003896,01-2026,12,29
US00011689,C0003897,03-2026,19,25
US00011690,C0003897,02-2026,15,25
US00011691,C0003897,01-2026,16,22
US00011692,C0003898,03-2026,17,32
US00011693,C0003898,02-2026,16,33
US00011694,C0003898,01-2026,20,28
US00011695,C0003899,03-2026,22,22
US00011696,C0003899,02-2026,20,35
US00011697,C0003899,01-2026,14,25
US00011698,C0003900,03-2026,15,24
US00011699,C0003900,02-2026,18,23
US00011700,C0003900,01-2026,12,24
US00011701,C0003901,03-2026,13,27
US00011702,C0003901,02-2026,18,22
US00011703,C0003901,01-2026,19,30
US00011704,C0003902,03-2026,24,25
US00011705,C0003902,02-2026,17,20
US00011706,C0003902,01-2026,17,28
US00011707,C0003903,03-2026,15,28
US00011708,C0003903,02-2026,25,23
US00011709,C0003903,01-2026,13,22
US00011710,C0003904,03-2026,28,27
US00011711,C0003904,02-2026,12,29
US00011712,C0003904,01-2026,20,23
US00011713,C0003905,03-2026,32,19
US00011714,C0003905,02-2026,30,21
US00011715,C0003905,01-2026,37,29
US00011716,C0003906,03-2026,39,24
US00011717,C0003906,02-2026,39,24
US00011718,C0003906,01-2026,34,25
US00011719,C0003907,03-2026,20,13
US00011720,C0003907,02-2026,26,21
US00011721,C0003907,01-2026,23,23
US00011722,C0003908,03-2026,31,26
US00011723,C0003908,02-2026,39,28
US00011724,C0003908,01-2026,33,39
US00011725,C0003909,03-2026,22,30
US00011726,C0003909,02-2026,18,33
US00011727,C0003909,01-2026,19,22
US00011728,C0003910,03-2026,23,23
US00011729,C0003910,02-2026,24,14
US00011730,C0003910,01-2026,16,23
US00011731,C0003911,03-2026,12,20
US00011732,C0003911,02-2026,22,26
US00011733,C0003911,01-2026,21,27
US00011734,C0003912,03-2026,15,27
US00011735,C0003912,02-2026,15,26
US00011736,C0003912,01-2026,22,27
US00011737,C0003913,03-2026,15,30
US00011738,C0003913,02-2026,21,18
US00011739,C0003913,01-2026,17,25
US00011740,C0003914,03-2026,19,22
US00011741,C0003914,02-2026,15,31
US00011742,C0003914,01-2026,17,24
US00011743,C0003915,03-2026,11,21
US00011744,C0003915,02-2026,24,23
US00011745,C0003915,01-2026,22,20
US00011746,C0003916,03-2026,20,21
US00011747,C0003916,02-2026,17,17
US00011748,C0003916,01-2026,14,28
US00011749,C0003917,03-2026,27,29
US00011750,C0003917,02-2026,27,19
US00011751,C0003917,01-2026,27,25
US00011752,C0003918,03-2026,18,22
US00011753,C0003918,02-2026,15,28
US00011754,C0003918,01-2026,12,22
US00011755,C0003919,03-2026,17,19
US00011756,C0003919,02-2026,17,26
US00011757,C0003919,01-2026,16,23
US00011758,C0003920,03-2026,13,30
US00011759,C0003920,02-2026,18,24
US00011760,C0003920,01-2026,20,33
US00011761,C0003921,03-2026,16,26
US00011762,C0003921,02-2026,26,25
US00011763,C0003921,01-2026,11,21
US00011764,C0003922,03-2026,39,14
US00011765,C0003922,02-2026,24,34
US00011766,C0003922,01-2026,40,23
US00011767,C0003923,03-2026,22,26
US00011768,C0003923,02-2026,22,31
US00011769,C0003923,01-2026,21,20
US00011770,C0003924,03-2026,36,27
US00011771,C0003924,02-2026,31,31
US00011772,C0003924,01-2026,25,25
US00011773,C0003925,03-2026,26,20
US00011774,C0003925,02-2026,25,35
US00011775,C0003925,01-2026,14,28
US00011776,C0003926,03-2026,24,23
US00011777,C0003926,02-2026,11,26
US00011778,C0003926,01-2026,33,33
US00011779,C0003927,03-2026,31,25
US00011780,C0003927,02-2026,35,32
US00011781,C0003927,01-2026,35,14
US00011782,C0003928,03-2026,15,23
US00011783,C0003928,02-2026,23,31
US00011784,C0003928,01-2026,21,23
US00011785,C0003929,03-2026,14,25
US00011786,C0003929,02-2026,27,25
US00011787,C0003929,01-2026,20,30
US00011788,C0003930,03-2026,13,29
US00011789,C0003930,02-2026,21,22
US00011790,C0003930,01-2026,19,35
US00011791,C0003931,03-2026,18,26
US00011792,C0003931,02-2026,6,26
US00011793,C0003931,01-2026,16,28
US00011794,C0003932,03-2026,14,21
US00011795,C0003932,02-2026,21,30
US00011796,C0003932,01-2026,20,23
US00011797,C0003933,03-2026,19,29
US00011798,C0003933,02-2026,20,33
US00011799,C0003933,01-2026,12,28
US00011800,C0003934,03-2026,41,28
US00011801,C0003934,02-2026,35,17
US00011802,C0003934,01-2026,42,22
US00011803,C0003935,03-2026,30,27
US00011804,C0003935,02-2026,33,20
US00011805,C0003935,01-2026,28,36
US00011806,C0003936,03-2026,20,17
US00011807,C0003936,02-2026,19,31
US00011808,C0003936,01-2026,20,21
US00011809,C0003937,03-2026,12,23
US00011810,C0003937,02-2026,13,23
US00011811,C0003937,01-2026,19,25
US00011812,C0003938,03-2026,19,26
US00011813,C0003938,02-2026,15,22
US00011814,C0003938,01-2026,18,33
US00011815,C0003939,03-2026,21,37
US00011816,C0003939,02-2026,19,28
US00011817,C0003939,01-2026,19,25
US00011818,C0003940,03-2026,27,19
US00011819,C0003940,02-2026,19,25
US00011820,C0003940,01-2026,24,32
US00011821,C0003941,03-2026,20,24
US00011822,C0003941,02-2026,25,24
US00011823,C0003941,01-2026,14,24
US00011824,C0003942,03-2026,18,25
US00011825,C0003942,02-2026,18,17
US00011826,C0003942,01-2026,16,21
US00011827,C0003943,03-2026,27,20
US00011828,C0003943,02-2026,15,24
US00011829,C0003943,01-2026,13,21
US00011830,C0003944,03-2026,11,26
US00011831,C0003944,02-2026,23,20
US00011832,C0003944,01-2026,18,26
US00011833,C0003945,03-2026,28,19
US00011834,C0003945,02-2026,16,28
US00011835,C0003945,01-2026,15,17
US00011836,C0003946,03-2026,15,22
US00011837,C0003946,02-2026,16,25
US00011838,C0003946,01-2026,20,23
US00011839,C0003947,03-2026,35,20
US00011840,C0003947,02-2026,35,31
US00011841,C0003947,01-2026,39,24
US00011842,C0003948,03-2026,19,25
US00011843,C0003948,02-2026,16,28
US00011844,C0003948,01-2026,26,32
US00011845,C0003949,03-2026,15,26
US00011846,C0003949,02-2026,19,20
US00011847,C0003949,01-2026,21,18
US00011848,C0003950,03-2026,22,25
US00011849,C0003950,02-2026,14,19
US00011850,C0003950,01-2026,23,17
US00011851,C0003951,03-2026,30,18
US00011852,C0003951,02-2026,35,23
US00011853,C0003951,01-2026,37,21
US00011854,C0003952,03-2026,36,26
US00011855,C0003952,02-2026,37,35
US00011856,C0003952,01-2026,44,27
US00011857,C0003953,03-2026,30,23
US00011858,C0003953,02-2026,38,21
US00011859,C0003953,01-2026,30,21
US00011860,C0003954,03-2026,23,23
US00011861,C0003954,02-2026,20,21
US00011862,C0003954,01-2026,14,26
US00011863,C0003955,03-2026,33,24
US00011864,C0003955,02-2026,31,18
US00011865,C0003955,01-2026,31,24
US00011866,C0003956,03-2026,27,29
US00011867,C0003956,02-2026,34,28
US00011868,C0003956,01-2026,35,29
US00011869,C0003957,03-2026,23,29
US00011870,C0003957,02-2026,16,25
US00011871,C0003957,01-2026,18,21
US00011872,C0003958,03-2026,22,24
US00011873,C0003958,02-2026,17,17
US00011874,C0003958,01-2026,21,21
US00011875,C0003959,03-2026,18,20
US00011876,C0003959,02-2026,16,31
US00011877,C0003959,01-2026,25,20
US00011878,C0003960,03-2026,15,29
US00011879,C0003960,02-2026,13,29
US00011880,C0003960,01-2026,18,21
US00011881,C0003961,03-2026,34,19
US00011882,C0003961,02-2026,29,21
US00011883,C0003961,01-2026,35,34
US00011884,C0003962,03-2026,35,24
US00011885,C0003962,02-2026,39,26
US00011886,C0003962,01-2026,35,22
US00011887,C0003963,03-2026,14,32
US00011888,C0003963,02-2026,25,25
US00011889,C0003963,01-2026,16,27
US00011890,C0003964,03-2026,22,27
US00011891,C0003964,02-2026,18,31
US00011892,C0003964,01-2026,18,26
US00011893,C0003965,03-2026,31,31
US00011894,C0003965,02-2026,34,29
US00011895,C0003965,01-2026,31,24
US00011896,C0003966,03-2026,34,28
US00011897,C0003966,02-2026,40,24
US00011898,C0003966,01-2026,40,19
US00011899,C0003967,03-2026,25,32
US00011900,C0003967,02-2026,42,24
US00011901,C0003967,01-2026,26,26
US00011902,C0003968,03-2026,38,35
US00011903,C0003968,02-2026,40,26
US00011904,C0003968,01-2026,39,26
US00011905,C0003969,03-2026,12,28
US00011906,C0003969,02-2026,13,22
US00011907,C0003969,01-2026,19,21
US00011908,C0003970,03-2026,27,24
US00011909,C0003970,02-2026,20,21
US00011910,C0003970,01-2026,23,26
US00011911,C0003971,03-2026,11,17
US00011912,C0003971,02-2026,20,22
US00011913,C0003971,01-2026,16,20
US00011914,C0003972,03-2026,15,18
US00011915,C0003972,02-2026,22,27
US00011916,C0003972,01-2026,16,18
US00011917,C0003973,03-2026,18,29
US00011918,C0003973,02-2026,25,21
US00011919,C0003973,01-2026,13,21
US00011920,C0003974,03-2026,20,18
US00011921,C0003974,02-2026,21,28
US00011922,C0003974,01-2026,19,19
US00011923,C0003975,03-2026,21,27
US00011924,C0003975,02-2026,15,27
US00011925,C0003975,01-2026,19,22
US00011926,C0003976,03-2026,19,20
US00011927,C0003976,02-2026,17,24
US00011928,C0003976,01-2026,15,19
US00011929,C0003977,03-2026,46,35
US00011930,C0003977,02-2026,41,29
US00011931,C0003977,01-2026,44,25
US00011932,C0003978,03-2026,15,33
US00011933,C0003978,02-2026,20,21
US00011934,C0003978,01-2026,24,22
US00011935,C0003979,03-2026,33,23
US00011936,C0003979,02-2026,48,30
US00011937,C0003979,01-2026,44,34
US00011938,C0003980,03-2026,17,26
US00011939,C0003980,02-2026,10,25
US00011940,C0003980,01-2026,11,23
US00011941,C0003981,03-2026,13,25
US00011942,C0003981,02-2026,16,28
US00011943,C0003981,01-2026,20,17
US00011944,C0003982,03-2026,22,25
US00011945,C0003982,02-2026,26,27
US00011946,C0003982,01-2026,28,24
US00011947,C0003983,03-2026,13,29
US00011948,C0003983,02-2026,19,21
US00011949,C0003983,01-2026,23,20
US00011950,C0003984,03-2026,34,16
US00011951,C0003984,02-2026,29,19
US00011952,C0003984,01-2026,30,19
US00011953,C0003985,03-2026,11,23
US00011954,C0003985,02-2026,22,21
US00011955,C0003985,01-2026,15,26
US00011956,C0003986,03-2026,27,23
US00011957,C0003986,02-2026,17,27
US00011958,C0003986,01-2026,25,33
US00011959,C0003987,03-2026,19,26
US00011960,C0003987,02-2026,13,27
US00011961,C0003987,01-2026,17,16
