feedback_id,customer_id,feedback_date,csat_score,nps_score,channel,feedback_category
FB00007078,C0004751,26-01-2020,4,3,SMS Survey,Support
FB00007079,C0004752,09-09-2023,2,5,Email Survey,Network
FB00007080,C0004754,09-12-2020,4,6,Call Centre,Network
FB00007081,C0004754,28-12-2020,3,5,SMS Survey,Billing
FB00007082,C0004755,26-05-2015,3,1,SMS Survey,Network
FB00007083,C0004755,25-10-2016,2,0,SMS Survey,App Experience
FB00007084,C0004755,24-02-2016,1,0,Call Centre,Support
FB00007085,C0004756,10-04-2019,2,1,SMS Survey,Support
FB00007086,C0004756,21-09-2022,2,2,IVR Survey,App Experience
FB00007087,C0004756,31-01-2017,2,2,IVR Survey,Network
FB00007088,C0004757,28-11-2019,2,6,Call Centre,Support
FB00007089,C0004758,20-11-2016,1,0,Call Centre,App Experience
FB00007090,C0004758,29-01-2024,2,2,Call Centre,Network
FB00007091,C0004758,16-02-2020,2,1,Call Centre,Network
FB00007092,C0004758,22-07-2014,1,1,Email Survey,Billing
FB00007093,C0004759,05-10-2020,4,5,SMS Survey,Pricing
FB00007094,C0004760,24-07-2022,4,5,SMS Survey,Support
FB00007095,C0004760,17-05-2014,4,6,Call Centre,Network
FB00007096,C0004761,11-01-2026,1,4,SMS Survey,Billing
FB00007097,C0004761,06-01-2019,2,3,Call Centre,Overall Experience
FB00007098,C0004762,21-03-2018,3,3,App Rating,Network
FB00007099,C0004764,21-06-2023,1,4,App Rating,App Experience
FB00007100,C0004764,03-08-2021,2,5,Email Survey,Network
FB00007101,C0004765,01-01-2021,5,8,App Rating,Support
FB00007102,C0004766,22-05-2024,2,7,SMS Survey,Support
FB00007103,C0004766,23-06-2021,2,8,Call Centre,Support
FB00007104,C0004767,22-01-2024,2,7,Email Survey,Network
FB00007105,C0004769,28-12-2021,2,5,SMS Survey,Overall Experience
FB00007106,C0004769,01-02-2015,2,4,App Rating,Overall Experience
FB00007107,C0004771,02-01-2021,2,5,Call Centre,Network
FB00007108,C0004771,18-04-2016,2,5,IVR Survey,Billing
FB00007109,C0004771,10-06-2018,1,5,IVR Survey,Support
FB00007110,C0004771,18-08-2018,3,5,IVR Survey,App Experience
FB00007111,C0004772,17-02-2021,4,7,App Rating,App Experience
FB00007112,C0004773,19-02-2020,5,10,Call Centre,Network
FB00007113,C0004773,27-03-2014,3,9,Email Survey,Overall Experience
FB00007114,C0004773,05-09-2016,5,9,IVR Survey,App Experience
FB00007115,C0004774,27-02-2019,3,8,Call Centre,Pricing
FB00007116,C0004775,06-11-2023,5,10,IVR Survey,Pricing
FB00007117,C0004777,18-06-2025,3,2,Email Survey,App Experience
FB00007118,C0004778,26-01-2019,1,2,IVR Survey,Billing
FB00007119,C0004778,17-06-2025,1,1,Call Centre,Billing
FB00007120,C0004778,16-09-2025,2,2,IVR Survey,Pricing
FB00007121,C0004779,13-05-2025,4,5,IVR Survey,Pricing
FB00007122,C0004781,02-02-2015,3,7,IVR Survey,Overall Experience
FB00007123,C0004781,11-11-2025,5,6,SMS Survey,Billing
FB00007124,C0004781,17-06-2017,3,7,App Rating,Pricing
FB00007125,C0004782,26-11-2020,4,7,App Rating,Pricing
FB00007126,C0004782,01-08-2016,4,7,SMS Survey,Pricing
FB00007127,C0004782,17-06-2017,4,8,IVR Survey,Pricing
FB00007128,C0004783,03-03-2018,1,0,SMS Survey,Support
FB00007129,C0004784,17-02-2022,4,6,SMS Survey,Overall Experience
FB00007130,C0004784,10-05-2020,3,7,IVR Survey,Pricing
FB00007131,C0004786,21-10-2016,2,6,App Rating,Overall Experience
FB00007132,C0004786,24-11-2015,3,4,SMS Survey,Support
FB00007133,C0004788,22-02-2015,1,4,App Rating,Network
FB00007134,C0004788,06-06-2018,3,3,SMS Survey,Support
FB00007135,C0004789,19-02-2015,2,8,SMS Survey,Pricing
FB00007136,C0004789,24-09-2024,4,8,SMS Survey,Network
FB00007137,C0004790,24-01-2026,1,1,Call Centre,Pricing
FB00007138,C0004790,08-09-2025,2,0,SMS Survey,Billing
FB00007139,C0004791,29-12-2022,3,10,App Rating,Support
FB00007140,C0004791,19-06-2016,4,8,App Rating,Support
FB00007141,C0004792,17-11-2017,5,10,App Rating,Network
FB00007142,C0004792,21-05-2015,5,9,Call Centre,Billing
FB00007143,C0004793,24-05-2015,4,5,SMS Survey,Support
FB00007144,C0004793,01-02-2014,4,7,SMS Survey,Overall Experience
FB00007145,C0004794,02-07-2023,5,10,Email Survey,Support
FB00007146,C0004795,07-08-2019,4,7,SMS Survey,Pricing
FB00007147,C0004797,09-06-2016,3,6,App Rating,App Experience
FB00007148,C0004797,19-10-2020,4,6,App Rating,App Experience
FB00007149,C0004797,11-05-2023,3,7,Call Centre,Network
FB00007150,C0004798,02-01-2021,4,7,App Rating,App Experience
FB00007151,C0004800,26-12-2018,3,6,Email Survey,Network
FB00007152,C0004801,14-09-2019,4,7,Call Centre,App Experience
FB00007153,C0004801,02-04-2024,4,6,Call Centre,Network
FB00007154,C0004802,04-09-2015,3,5,IVR Survey,App Experience
FB00007155,C0004803,18-06-2021,2,5,Call Centre,Billing
FB00007156,C0004804,24-10-2025,3,4,Call Centre,Support
FB00007157,C0004804,06-05-2018,4,5,App Rating,Support
FB00007158,C0004805,07-05-2016,4,4,Call Centre,Support
FB00007159,C0004807,24-03-2021,1,1,Call Centre,Pricing
FB00007160,C0004808,23-03-2026,5,10,Call Centre,Overall Experience
FB00007161,C0004808,28-06-2015,5,9,IVR Survey,App Experience
FB00007162,C0004808,04-09-2023,5,9,App Rating,App Experience
FB00007163,C0004809,02-09-2018,3,8,Call Centre,Network
FB00007164,C0004809,17-08-2017,4,6,IVR Survey,Billing
FB00007165,C0004811,29-08-2023,3,2,Email Survey,Pricing
FB00007166,C0004811,24-06-2014,3,3,SMS Survey,Billing
FB00007167,C0004812,06-07-2020,4,3,IVR Survey,Overall Experience
FB00007168,C0004813,17-08-2024,4,8,Call Centre,Pricing
FB00007169,C0004813,05-10-2019,5,6,App Rating,App Experience
FB00007170,C0004813,17-10-2023,3,7,Call Centre,Pricing
FB00007171,C0004814,26-04-2025,5,8,SMS Survey,Support
FB00007172,C0004814,29-04-2025,5,7,IVR Survey,Pricing
FB00007173,C0004815,16-11-2021,5,9,IVR Survey,Support
FB00007174,C0004816,11-12-2015,4,5,IVR Survey,Pricing
FB00007175,C0004816,30-04-2024,4,4,SMS Survey,Network
FB00007176,C0004817,22-08-2014,4,7,App Rating,App Experience
FB00007177,C0004818,20-01-2014,5,8,IVR Survey,App Experience
FB00007178,C0004819,18-10-2017,2,3,IVR Survey,App Experience
FB00007179,C0004819,28-08-2024,4,5,IVR Survey,Pricing
FB00007180,C0004819,16-10-2017,4,5,App Rating,Pricing
FB00007181,C0004820,06-10-2018,3,5,Email Survey,Overall Experience
FB00007182,C0004820,03-09-2021,3,4,Call Centre,Support
FB00007183,C0004820,25-05-2023,2,4,Email Survey,Network
FB00007184,C0004821,03-10-2020,2,5,Call Centre,Billing
FB00007185,C0004822,10-05-2022,2,3,App Rating,App Experience
FB00007186,C0004822,12-07-2019,3,4,Call Centre,App Experience
FB00007187,C0004822,24-04-2017,2,5,App Rating,Pricing
FB00007188,C0004822,27-12-2018,3,4,Call Centre,App Experience
FB00007189,C0004823,17-08-2016,1,2,SMS Survey,Network
FB00007190,C0004823,05-10-2018,2,0,Call Centre,Support
FB00007191,C0004824,09-10-2025,5,8,App Rating,Network
FB00007192,C0004825,09-07-2024,2,7,IVR Survey,Overall Experience
FB00007193,C0004826,19-09-2018,2,4,App Rating,Network
FB00007194,C0004826,15-07-2024,2,5,SMS Survey,Billing
FB00007195,C0004826,05-09-2021,4,4,Call Centre,App Experience
FB00007196,C0004826,28-03-2022,4,6,IVR Survey,Network
FB00007197,C0004827,01-04-2025,4,9,Email Survey,App Experience
FB00007198,C0004827,26-09-2016,4,7,App Rating,Network
FB00007199,C0004828,02-11-2014,3,3,IVR Survey,Billing
FB00007200,C0004828,12-07-2022,2,3,App Rating,Support
FB00007201,C0004829,26-02-2025,4,5,Call Centre,Network
FB00007202,C0004830,07-02-2024,4,6,Email Survey,Pricing
FB00007203,C0004831,24-01-2023,4,10,Call Centre,Support
FB00007204,C0004831,26-04-2014,3,10,IVR Survey,Network
FB00007205,C0004831,21-10-2024,4,8,App Rating,Network
FB00007206,C0004832,23-04-2018,2,7,SMS Survey,App Experience
FB00007207,C0004832,17-12-2016,2,7,SMS Survey,App Experience
FB00007208,C0004834,09-04-2016,5,9,App Rating,App Experience
FB00007209,C0004834,30-09-2018,5,8,Call Centre,Pricing
FB00007210,C0004835,27-10-2020,3,2,Email Survey,Support
FB00007211,C0004837,13-10-2018,5,10,App Rating,Billing
FB00007212,C0004838,01-12-2019,3,5,SMS Survey,Network
FB00007213,C0004839,13-01-2022,2,3,IVR Survey,Pricing
FB00007214,C0004839,16-11-2021,3,5,SMS Survey,Billing
FB00007215,C0004840,18-01-2018,3,7,Call Centre,Support
FB00007216,C0004843,12-11-2018,5,10,IVR Survey,Network
FB00007217,C0004843,20-01-2014,4,10,App Rating,Pricing
FB00007218,C0004843,20-06-2025,5,10,Call Centre,App Experience
FB00007219,C0004844,15-12-2014,3,1,IVR Survey,Support
FB00007220,C0004846,19-06-2017,3,5,Email Survey,Billing
FB00007221,C0004846,20-12-2015,2,5,App Rating,Support
FB00007222,C0004847,15-10-2014,2,3,Call Centre,Overall Experience
FB00007223,C0004848,31-03-2022,4,6,IVR Survey,Overall Experience
FB00007224,C0004849,25-04-2022,4,8,SMS Survey,Support
FB00007225,C0004850,04-07-2024,4,7,IVR Survey,App Experience
FB00007226,C0004850,15-09-2020,2,6,Call Centre,Network
FB00007227,C0004851,06-09-2018,4,5,Email Survey,App Experience
FB00007228,C0004852,03-10-2017,1,3,App Rating,Overall Experience
FB00007229,C0004853,15-03-2014,3,5,App Rating,Overall Experience
FB00007230,C0004853,05-03-2018,5,6,App Rating,App Experience
FB00007231,C0004854,13-05-2015,2,5,IVR Survey,Billing
FB00007232,C0004855,12-02-2019,5,10,SMS Survey,Overall Experience
FB00007233,C0004855,12-05-2014,5,9,Call Centre,Pricing
FB00007234,C0004856,05-02-2022,2,8,IVR Survey,Network
FB00007235,C0004856,14-02-2024,4,7,Email Survey,Billing
FB00007236,C0004856,19-12-2020,2,7,Email Survey,Support
FB00007237,C0004857,07-07-2016,3,6,IVR Survey,Support
FB00007238,C0004857,13-05-2023,2,6,IVR Survey,Support
FB00007239,C0004858,18-04-2022,2,3,Call Centre,Pricing
FB00007240,C0004858,01-06-2019,1,4,IVR Survey,Network
FB00007241,C0004858,05-01-2024,1,3,Email Survey,Network
FB00007242,C0004858,13-09-2023,1,5,Email Survey,Pricing
FB00007243,C0004858,02-10-2020,1,4,Email Survey,Billing
FB00007244,C0004859,30-05-2015,4,5,App Rating,Support
FB00007245,C0004860,12-11-2025,2,8,SMS Survey,Overall Experience
FB00007246,C0004860,07-06-2020,2,8,Email Survey,Network
FB00007247,C0004860,09-07-2020,2,7,App Rating,App Experience
FB00007248,C0004861,27-02-2023,5,9,Email Survey,Pricing
FB00007249,C0004862,06-05-2014,4,6,SMS Survey,Pricing
FB00007250,C0004863,30-03-2018,4,6,SMS Survey,Network
FB00007251,C0004863,29-01-2020,3,8,App Rating,Overall Experience
FB00007252,C0004864,05-01-2016,3,7,Email Survey,Support
FB00007253,C0004865,14-03-2024,3,4,SMS Survey,Overall Experience
FB00007254,C0004865,19-03-2020,1,5,App Rating,Support
FB00007255,C0004866,02-06-2017,3,8,IVR Survey,App Experience
FB00007256,C0004866,01-01-2021,4,7,Email Survey,Support
FB00007257,C0004866,23-07-2014,4,8,Call Centre,Support
FB00007258,C0004868,17-05-2014,5,10,App Rating,Overall Experience
FB00007259,C0004868,31-10-2024,5,10,Email Survey,Network
FB00007260,C0004869,21-04-2017,4,8,Email Survey,Network
FB00007261,C0004869,15-09-2022,5,8,IVR Survey,Billing
FB00007262,C0004870,30-04-2018,3,10,SMS Survey,Pricing
FB00007263,C0004871,05-09-2025,5,8,App Rating,Overall Experience
FB00007264,C0004872,05-10-2021,3,7,Call Centre,Overall Experience
FB00007265,C0004874,24-05-2021,4,6,App Rating,Support
FB00007266,C0004874,31-05-2016,4,6,App Rating,Pricing
FB00007267,C0004875,23-08-2019,1,0,IVR Survey,Billing
FB00007268,C0004875,06-02-2022,2,1,SMS Survey,Network
FB00007269,C0004876,12-04-2023,2,5,IVR Survey,Overall Experience
FB00007270,C0004877,18-08-2025,3,6,SMS Survey,App Experience
FB00007271,C0004877,24-07-2025,5,7,App Rating,Billing
FB00007272,C0004877,10-11-2022,5,7,Call Centre,Pricing
FB00007273,C0004878,26-08-2025,3,7,Email Survey,Pricing
FB00007274,C0004878,04-02-2015,4,8,IVR Survey,Pricing
FB00007275,C0004878,04-08-2023,3,8,SMS Survey,Pricing
FB00007276,C0004880,25-10-2017,1,6,Email Survey,Overall Experience
FB00007277,C0004882,22-05-2023,4,7,Call Centre,Billing
FB00007278,C0004882,05-11-2014,3,7,IVR Survey,Network
FB00007279,C0004882,08-03-2025,4,6,App Rating,Pricing
FB00007280,C0004883,21-03-2017,3,6,Email Survey,Support
FB00007281,C0004883,16-02-2014,4,6,SMS Survey,Support
FB00007282,C0004884,22-05-2025,3,9,SMS Survey,Overall Experience
FB00007283,C0004884,24-11-2017,5,8,App Rating,App Experience
FB00007284,C0004885,20-10-2017,3,5,Call Centre,Pricing
FB00007285,C0004886,10-09-2018,4,4,SMS Survey,Billing
FB00007286,C0004887,17-11-2025,4,8,App Rating,Billing
FB00007287,C0004888,18-09-2016,4,6,Email Survey,Pricing
FB00007288,C0004888,11-11-2022,3,7,App Rating,App Experience
FB00007289,C0004890,19-10-2023,3,4,SMS Survey,Overall Experience
FB00007290,C0004891,08-02-2019,3,6,App Rating,Support
FB00007291,C0004892,10-03-2017,4,5,Email Survey,App Experience
FB00007292,C0004893,23-08-2020,4,6,Email Survey,Overall Experience
FB00007293,C0004893,11-08-2024,2,8,IVR Survey,Overall Experience
FB00007294,C0004894,23-12-2022,3,2,App Rating,Billing
FB00007295,C0004894,17-06-2021,3,2,Email Survey,Network
FB00007296,C0004895,13-03-2015,4,7,SMS Survey,Overall Experience
FB00007297,C0004896,07-03-2022,3,4,Call Centre,Billing
FB00007298,C0004898,20-08-2022,1,0,IVR Survey,Billing
FB00007299,C0004898,01-09-2023,2,0,SMS Survey,Billing
FB00007300,C0004898,27-05-2022,1,2,Email Survey,App Experience
FB00007301,C0004900,16-02-2022,3,1,SMS Survey,Network
FB00007302,C0004902,12-01-2020,2,4,SMS Survey,Network
FB00007303,C0004902,20-04-2016,3,4,Call Centre,Overall Experience
FB00007304,C0004902,23-08-2017,2,4,Call Centre,Overall Experience
FB00007305,C0004903,02-04-2020,2,6,App Rating,Network
FB00007306,C0004904,18-03-2019,4,6,Call Centre,Pricing
FB00007307,C0004904,19-03-2026,2,5,IVR Survey,Overall Experience
FB00007308,C0004904,14-04-2023,2,6,IVR Survey,Support
FB00007309,C0004905,08-11-2025,3,5,Email Survey,Overall Experience
FB00007310,C0004905,12-12-2017,2,5,IVR Survey,Network
FB00007311,C0004905,20-03-2020,4,4,Email Survey,Billing
FB00007312,C0004906,27-02-2016,5,7,Email Survey,App Experience
FB00007313,C0004907,29-01-2017,2,4,SMS Survey,App Experience
FB00007314,C0004907,08-10-2016,1,5,App Rating,App Experience
FB00007315,C0004909,15-03-2015,3,6,SMS Survey,Billing
FB00007316,C0004911,11-02-2020,5,6,IVR Survey,Overall Experience
FB00007317,C0004912,07-05-2017,2,5,Call Centre,App Experience
FB00007318,C0004912,30-11-2021,4,5,App Rating,Support
FB00007319,C0004912,10-08-2015,4,5,SMS Survey,Pricing
FB00007320,C0004912,04-08-2020,3,5,IVR Survey,App Experience
FB00007321,C0004913,24-04-2020,4,5,IVR Survey,Pricing
FB00007322,C0004913,15-03-2025,2,5,SMS Survey,Pricing
FB00007323,C0004914,22-01-2020,3,10,Email Survey,Network
FB00007324,C0004915,30-11-2025,4,5,App Rating,Overall Experience
FB00007325,C0004916,02-02-2018,4,9,App Rating,Network
FB00007326,C0004916,24-05-2014,4,8,SMS Survey,Overall Experience
FB00007327,C0004917,13-08-2018,3,0,IVR Survey,Network
FB00007328,C0004917,19-05-2014,2,1,IVR Survey,Network
FB00007329,C0004917,25-10-2019,3,0,IVR Survey,Pricing
FB00007330,C0004917,30-03-2020,2,0,SMS Survey,Pricing
FB00007331,C0004917,09-09-2021,3,1,IVR Survey,Pricing
FB00007332,C0004918,03-01-2019,2,8,App Rating,Network
FB00007333,C0004918,02-03-2024,4,6,Call Centre,Pricing
FB00007334,C0004918,10-12-2025,2,6,Call Centre,Network
FB00007335,C0004918,17-07-2016,3,8,IVR Survey,Support
FB00007336,C0004919,21-04-2015,2,5,Call Centre,App Experience
FB00007337,C0004919,16-01-2018,4,4,Call Centre,Billing
FB00007338,C0004919,05-08-2024,2,5,App Rating,App Experience
FB00007339,C0004919,03-12-2020,3,5,IVR Survey,Network
FB00007340,C0004920,06-08-2014,5,7,Call Centre,Network
FB00007341,C0004920,16-12-2015,3,6,SMS Survey,Network
FB00007342,C0004920,12-10-2016,4,7,Email Survey,App Experience
FB00007343,C0004921,14-08-2018,3,6,Call Centre,Pricing
FB00007344,C0004921,19-11-2019,3,8,SMS Survey,Pricing
FB00007345,C0004921,15-01-2021,2,6,SMS Survey,Billing
FB00007346,C0004922,28-07-2024,4,7,Email Survey,Billing
FB00007347,C0004923,22-05-2023,4,4,App Rating,Overall Experience
FB00007348,C0004923,09-06-2014,2,4,App Rating,Billing
FB00007349,C0004923,08-07-2015,2,4,App Rating,Pricing
FB00007350,C0004923,15-05-2023,3,5,Email Survey,Overall Experience
FB00007351,C0004923,06-08-2022,4,3,SMS Survey,Support
FB00007352,C0004924,03-11-2020,4,5,App Rating,Billing
FB00007353,C0004924,25-05-2020,2,7,IVR Survey,Support
FB00007354,C0004924,25-09-2024,2,5,Call Centre,Overall Experience
FB00007355,C0004925,08-09-2019,5,8,Email Survey,Overall Experience
FB00007356,C0004926,02-01-2015,3,4,SMS Survey,App Experience
FB00007357,C0004926,27-11-2016,4,3,Call Centre,Billing
FB00007358,C0004927,02-05-2020,3,7,Email Survey,Support
FB00007359,C0004927,06-05-2021,3,5,IVR Survey,Network
FB00007360,C0004927,27-05-2017,3,6,Call Centre,Network
FB00007361,C0004927,23-02-2019,4,5,Email Survey,Pricing
FB00007362,C0004928,04-08-2025,1,6,Email Survey,Billing
FB00007363,C0004928,21-06-2019,2,4,Call Centre,Pricing
FB00007364,C0004930,13-02-2021,2,8,SMS Survey,App Experience
FB00007365,C0004930,07-12-2024,4,7,Email Survey,App Experience
FB00007366,C0004931,20-12-2016,3,8,Call Centre,Overall Experience
FB00007367,C0004931,16-08-2017,3,7,Email Survey,Network
FB00007368,C0004931,07-09-2024,5,8,App Rating,Network
FB00007369,C0004932,02-09-2020,4,8,IVR Survey,Pricing
FB00007370,C0004933,10-08-2023,2,6,IVR Survey,Overall Experience
FB00007371,C0004933,30-10-2024,3,6,App Rating,Billing
FB00007372,C0004933,17-06-2023,3,4,App Rating,App Experience
FB00007373,C0004933,05-08-2024,4,5,IVR Survey,Network
FB00007374,C0004933,07-05-2024,2,6,SMS Survey,Billing
FB00007375,C0004935,10-02-2015,5,9,Call Centre,App Experience
FB00007376,C0004935,09-05-2019,4,10,SMS Survey,Overall Experience
FB00007377,C0004935,12-08-2023,4,8,IVR Survey,Billing
FB00007378,C0004936,06-05-2018,5,7,Call Centre,Network
FB00007379,C0004937,12-10-2018,2,0,Call Centre,App Experience
FB00007380,C0004938,29-06-2019,2,5,IVR Survey,Billing
FB00007381,C0004939,18-08-2017,4,5,Call Centre,Pricing
FB00007382,C0004940,24-03-2015,2,3,IVR Survey,App Experience
FB00007383,C0004941,30-01-2014,3,5,App Rating,App Experience
FB00007384,C0004943,13-02-2022,1,3,IVR Survey,Network
FB00007385,C0004944,26-06-2014,4,6,SMS Survey,Pricing
FB00007386,C0004944,15-05-2022,3,8,IVR Survey,Support
FB00007387,C0004945,23-04-2018,5,10,Call Centre,Overall Experience
FB00007388,C0004946,20-06-2021,2,7,Call Centre,Overall Experience
FB00007389,C0004946,19-04-2023,3,5,Email Survey,Overall Experience
FB00007390,C0004948,28-06-2015,2,4,Call Centre,Billing
FB00007391,C0004948,29-03-2018,2,4,IVR Survey,Billing
FB00007392,C0004952,23-10-2016,4,5,Email Survey,Support
FB00007393,C0004952,15-02-2020,3,5,Email Survey,Pricing
FB00007394,C0004952,26-02-2016,4,6,App Rating,Billing
FB00007395,C0004952,17-11-2021,3,7,App Rating,Support
FB00007396,C0004953,13-05-2016,2,2,Email Survey,App Experience
FB00007397,C0004953,04-03-2020,3,3,IVR Survey,Billing
FB00007398,C0004955,09-11-2022,2,7,IVR Survey,App Experience
FB00007399,C0004956,04-03-2015,3,7,IVR Survey,Overall Experience
FB00007400,C0004956,16-05-2023,5,6,IVR Survey,Network
FB00007401,C0004956,21-04-2023,3,7,Email Survey,Network
FB00007402,C0004959,11-07-2014,3,7,SMS Survey,Support
FB00007403,C0004959,27-03-2017,5,7,SMS Survey,Support
FB00007404,C0004959,26-02-2019,4,7,Email Survey,App Experience
FB00007405,C0004961,28-09-2025,3,5,SMS Survey,Billing
FB00007406,C0004964,11-04-2019,4,5,App Rating,Support
FB00007407,C0004964,19-08-2015,3,6,Call Centre,Pricing
FB00007408,C0004964,21-02-2016,4,7,SMS Survey,App Experience
FB00007409,C0004964,22-02-2015,3,7,Call Centre,Overall Experience
FB00007410,C0004965,22-08-2024,3,7,IVR Survey,Overall Experience
FB00007411,C0004965,07-11-2015,4,6,SMS Survey,Overall Experience
FB00007412,C0004965,10-07-2015,4,5,IVR Survey,Pricing
FB00007413,C0004965,09-08-2021,5,7,IVR Survey,Overall Experience
FB00007414,C0004966,23-04-2021,3,7,App Rating,App Experience
FB00007415,C0004966,13-01-2016,3,7,SMS Survey,Billing
FB00007416,C0004967,20-06-2014,2,7,Email Survey,Overall Experience
FB00007417,C0004967,24-04-2020,2,7,App Rating,Pricing
FB00007418,C0004970,09-01-2024,2,3,Call Centre,Network
FB00007419,C0004971,23-10-2023,1,0,Email Survey,Overall Experience
FB00007420,C0004971,21-05-2025,2,0,Call Centre,Network
FB00007421,C0004971,22-07-2023,3,1,IVR Survey,Support
FB00007422,C0004971,09-06-2020,1,0,App Rating,Support
FB00007423,C0004972,30-06-2020,3,7,App Rating,Network
FB00007424,C0004973,28-06-2025,5,8,IVR Survey,Support
FB00007425,C0004974,10-11-2025,2,2,SMS Survey,Network
FB00007426,C0004975,07-07-2024,3,9,Call Centre,Billing
FB00007427,C0004975,26-02-2023,5,9,IVR Survey,Overall Experience
FB00007428,C0004976,25-10-2016,1,3,IVR Survey,Network
FB00007429,C0004976,15-01-2018,1,1,Call Centre,App Experience
FB00007430,C0004978,07-05-2015,4,9,Call Centre,Overall Experience
FB00007431,C0004978,27-07-2016,5,8,App Rating,Network
FB00007432,C0004978,18-09-2015,5,10,IVR Survey,Support
FB00007433,C0004978,24-09-2021,4,10,App Rating,Billing
