payment_id,invoice_id,customer_id,payment_date,amount_inr,payment_method,payment_status
PAY00023917,INV00029909,C0004970,02-02-2026,10179.03,UPI,Success
PAY00023918,INV00029913,C0004970,09-10-2025,9910.4,UPI,Success
PAY00023919,INV00029914,C0004970,03-10-2025,10099.3,UPI,Success
PAY00023920,INV00029915,C0004970,15-08-2025,10394.31,Debit Card,Success
PAY00023921,INV00029916,C0004970,08-07-2025,9900.87,IMPS,Success
PAY00023922,INV00029917,C0004970,04-06-2025,10023.86,UPI,Success
PAY00023923,INV00029918,C0004970,07-05-2025,9738.79,UPI,Success
PAY00023924,INV00029920,C0004972,26-05-2022,631.84,Wallet,Success
PAY00023925,INV00029921,C0004972,30-03-2022,589.54,Cash,Success
PAY00023926,INV00029922,C0004972,30-03-2022,606.76,Credit Card,Success
PAY00023927,INV00029924,C0004972,12-02-2022,589.32,Credit Card,Success
PAY00023928,INV00029925,C0004972,25-11-2021,646.57,UPI,Success
PAY00023929,INV00029926,C0004972,10-11-2021,569.47,Auto Debit,Success
PAY00023930,INV00029927,C0004972,27-09-2021,560.57,UPI,Success
PAY00023931,INV00029928,C0004972,31-08-2021,629.61,Credit Card,Success
PAY00023932,INV00029929,C0004972,27-07-2021,579.23,Net Banking,Success
PAY00023933,INV00029930,C0004972,01-07-2021,657.33,UPI,Success
PAY00023934,INV90209951,C0004973,11-04-2026,1783.58,Credit Card,Success
PAY00023935,INV00029932,C0004973,08-03-2026,1704.56,Wallet,Success
PAY00023936,INV00029933,C0004973,09-02-2026,2067.34,UPI,Success
PAY00023937,INV00029934,C0004973,09-01-2026,1808.7,UPI,Success
PAY00023938,INV00029935,C0004973,13-12-2025,1745.8,UPI,Success
PAY00023939,INV00029938,C0004973,12-09-2025,1756.11,UPI,Success
PAY00023940,INV00029939,C0004973,20-09-2025,1929.64,UPI,Success
PAY00023941,INV00029940,C0004973,04-07-2025,1674.7,IMPS,Success
PAY00023942,INV00029943,C0004974,09-04-2026,1180.93,Credit Card,Success
PAY00023943,INV00029944,C0004974,26-04-2026,1172.07,Cash,Success
PAY00023944,INV00029946,C0004974,14-01-2026,1200.7,UPI,Success
PAY00023945,INV00029948,C0004974,04-11-2025,1067.5,Net Banking,Success
PAY00023946,INV00029949,C0004974,08-10-2025,1286.08,UPI,Success
PAY00023947,INV00029950,C0004974,23-09-2025,1118.04,Auto Debit,Success
PAY00023948,INV00029951,C0004974,09-08-2025,1189.12,UPI,Success
PAY00023949,INV00029953,C0004974,11-06-2025,1132.66,Net Banking,Success
PAY00023950,INV00029954,C0004974,14-05-2025,1174.32,Debit Card,Success
PAY00023951,INV00029955,C0004975,04-04-2026,4731.67,UPI,Success
PAY00023952,INV00029956,C0004975,13-03-2026,4634.4,NEFT,Success
PAY00023953,INV00029957,C0004975,11-02-2026,4774.8,Credit Card,Success
PAY00023954,INV00029959,C0004975,15-01-2026,4683.82,Auto Debit,Success
PAY00023955,INV00029960,C0004975,04-11-2025,4810.33,UPI,Success
PAY00023956,INV00029961,C0004975,25-10-2025,5480.95,UPI,Success
PAY00023957,INV00029962,C0004975,06-09-2025,4599.55,Credit Card,Success
PAY00023958,INV00029963,C0004975,15-08-2025,4566.2,Net Banking,Success
PAY00023959,INV00029964,C0004975,28-08-2025,4930.06,Wallet,Success
PAY00023960,INV00029965,C0004975,24-07-2025,4888.89,Net Banking,Success
PAY00023961,INV00029966,C0004975,06-05-2025,4403.58,UPI,Success
PAY00023962,INV00029967,C0004976,16-05-2026,1110.46,Cash,Success
PAY00023963,INV00029968,C0004976,03-03-2026,1241.36,UPI,Success
PAY00023964,INV00029969,C0004976,31-01-2026,1075.12,Debit Card,Success
PAY00023965,INV00029971,C0004976,12-01-2026,1172.44,Wallet,Success
PAY00023966,INV00029972,C0004976,09-11-2025,1166.75,NEFT,Success
PAY00023967,INV00029973,C0004976,07-10-2025,1157.65,Credit Card,Success
PAY00023968,INV00029974,C0004976,22-09-2025,1190.53,RTGS,Success
PAY00023969,INV00029975,C0004976,15-09-2025,1118.32,UPI,Success
PAY00023970,INV00029976,C0004976,07-07-2025,1070.71,Auto Debit,Success
PAY00023971,INV00029977,C0004976,18-06-2025,1342.07,UPI,Success
PAY00023972,INV00029978,C0004976,15-05-2025,1271.63,UPI,Success
PAY00023973,INV00029979,C0004981,17-05-2026,613.73,Debit Card,Success
PAY00023974,INV00029980,C0004981,24-03-2026,598.96,UPI,Success
PAY00023975,INV00029981,C0004981,25-03-2026,625.54,Credit Card,Success
PAY00023976,INV00029982,C0004981,13-01-2026,569.57,UPI,Success
PAY00023977,INV00029983,C0004981,14-01-2026,550.78,Cash,Success
PAY00023978,INV00029984,C0004981,04-11-2025,600.8,Credit Card,Success
PAY00023979,INV00029985,C0004981,04-10-2025,581.47,UPI,Success
PAY00023980,INV00029987,C0004983,01-04-2026,650.04,UPI,Success
PAY00023981,INV00029990,C0004983,02-01-2026,508.01,Wallet,Success
PAY00023982,INV00029991,C0004983,02-12-2025,538.86,UPI,Success
PAY00023983,INV00029992,C0004983,03-11-2025,555.82,Wallet,Success
PAY00023984,INV00029993,C0004983,31-10-2025,591.07,UPI,Success
PAY00023985,INV00029994,C0004983,03-09-2025,559.1,NEFT,Success
PAY00023986,INV00029996,C0004983,08-07-2025,579.93,Credit Card,Success
PAY00023987,INV00029997,C0004983,11-07-2025,623.08,Debit Card,Success
PAY00023988,INV00029998,C0004983,07-05-2025,602.67,Credit Card,Success
PAY00023989,INV00029999,C0004985,26-04-2026,628.86,UPI,Success
PAY00023990,INV00030000,C0004985,22-03-2026,578.33,Debit Card,Success
PAY00023991,INV00030003,C0004985,10-12-2025,570.64,Credit Card,Success
PAY00023992,INV00030004,C0004985,01-11-2025,602.28,RTGS,Success
PAY00023993,INV00030005,C0004985,05-10-2025,593.36,UPI,Success
PAY00023994,INV00030006,C0004985,11-09-2025,613.02,RTGS,Success
PAY00023995,INV00030009,C0004985,15-06-2025,613.06,Net Banking,Success
PAY00023996,INV00030010,C0004985,19-05-2025,610.95,Net Banking,Success
PAY00023997,INV00030011,C0004987,31-03-2026,1085.38,UPI,Success
PAY00023998,INV00030013,C0004987,07-02-2026,1099.61,Wallet,Success
PAY00023999,INV00030014,C0004987,05-01-2026,997.93,Wallet,Success
PAY00024000,INV00030016,C0004987,11-12-2025,1054.5,Net Banking,Success
PAY00024001,INV00030017,C0004987,14-11-2025,954.7,Credit Card,Success
PAY00024002,INV00030018,C0004987,13-09-2025,963.58,UPI,Success
PAY00024003,INV00030019,C0004987,10-08-2025,1068.32,Auto Debit,Success
PAY00024004,INV00030020,C0004987,31-08-2025,1065.78,Wallet,Success
PAY00024005,INV00030021,C0004987,24-06-2025,1084.36,Credit Card,Success
PAY00024006,INV00030022,C0004987,22-06-2025,998.11,RTGS,Success
PAY00024007,INV00030023,C0004988,08-04-2026,879.04,Auto Debit,Success
PAY00024008,INV00030024,C0004988,13-03-2026,876.93,IMPS,Success
PAY00024009,INV00030025,C0004988,16-03-2026,855.62,Cash,Success
PAY00024010,INV00030026,C0004988,06-01-2026,824.03,Cash,Success
PAY00024011,INV00030028,C0004988,11-11-2025,823.0,NEFT,Success
PAY00024012,INV00030029,C0004988,10-10-2025,731.48,UPI,Success
PAY00024013,INV00030030,C0004988,18-09-2025,809.01,Wallet,Success
PAY00024014,INV00030031,C0004988,08-08-2025,910.54,UPI,Success
PAY00024015,INV00030032,C0004988,13-07-2025,833.93,UPI,Success
PAY00024016,INV00030033,C0004988,12-06-2025,788.63,Credit Card,Success
PAY00024017,INV00030034,C0004988,07-05-2025,865.01,Credit Card,Success
PAY00024018,INV00030036,C0004989,02-03-2026,9662.51,UPI,Success
PAY00024019,INV00030037,C0004989,06-02-2026,9148.35,UPI,Success
PAY00024020,INV00030038,C0004989,05-01-2026,9360.47,UPI,Success
PAY00024021,INV00030040,C0004989,02-12-2025,9942.92,UPI,Success
PAY00024022,INV00030041,C0004989,15-11-2025,9371.17,Debit Card,Success
PAY00024023,INV00030042,C0004989,16-09-2025,8291.79,Credit Card,Success
PAY00024024,INV00030043,C0004989,04-08-2025,9633.02,UPI,Success
PAY00024025,INV00030046,C0004989,23-05-2025,9911.58,UPI,Success
PAY00024026,INV00030047,C0004990,02-04-2026,583.63,UPI,Success
PAY00024027,INV00030048,C0004990,23-04-2026,605.97,Net Banking,Success
PAY00024028,INV00030049,C0004990,17-03-2026,585.73,Debit Card,Success
PAY00024029,INV00030051,C0004990,01-12-2025,619.87,UPI,Success
PAY00024030,INV00030052,C0004990,13-12-2025,558.87,Wallet,Success
PAY00024031,INV92897708,C0004990,14-10-2025,547.73,NEFT,Success
PAY00024032,INV00030054,C0004990,25-10-2025,594.98,Net Banking,Success
PAY00024033,INV00030055,C0004990,08-08-2025,604.22,UPI,Success
PAY00024034,INV00030056,C0004990,08-07-2025,570.2,Debit Card,Success
PAY00024035,INV00030058,C0004990,23-06-2025,597.65,RTGS,Success
PAY00024036,INV00030059,C0004991,20-01-2026,10464.17,Credit Card,Success
PAY00024037,INV00030060,C0004991,26-12-2025,10585.7,UPI,Success
PAY00024038,INV00030061,C0004991,01-12-2025,10317.38,Debit Card,Success
PAY00024039,INV00030062,C0004991,27-11-2025,10801.34,UPI,Success
PAY00024040,INV00030063,C0004991,27-09-2025,9880.58,UPI,Success
PAY00024041,INV00030064,C0004991,07-10-2025,10173.7,IMPS,Success
PAY00024042,INV00030065,C0004991,31-07-2025,10089.28,Credit Card,Success
PAY00024043,INV00030068,C0004991,02-05-2025,9360.28,UPI,Success
PAY00024044,INV00030069,C0004991,29-03-2025,10032.48,UPI,Success
PAY00024045,INV00030070,C0004991,27-03-2025,9933.31,Debit Card,Success
PAY00024046,INV00030071,C0004992,02-04-2026,654.12,Credit Card,Success
PAY00024047,INV00030073,C0004992,08-02-2026,673.12,Debit Card,Success
PAY00024048,INV00030074,C0004992,05-01-2026,724.94,Net Banking,Success
PAY00024049,INV00030075,C0004992,22-12-2025,674.55,UPI,Success
PAY00024050,INV00030076,C0004992,15-11-2025,709.59,UPI,Success
PAY00024051,INV00030077,C0004992,11-10-2025,680.87,Net Banking,Success
PAY00024052,INV00030078,C0004992,15-09-2025,725.71,Wallet,Success
PAY00024053,INV00030079,C0004992,04-08-2025,695.65,Wallet,Success
PAY00024054,INV00030080,C0004992,27-07-2025,614.11,Net Banking,Success
PAY00024055,INV00030081,C0004992,11-06-2025,717.65,Wallet,Success
PAY00024056,INV00030083,C0004998,19-08-2025,1100.34,Credit Card,Success
PAY00024057,INV00030084,C0004998,21-07-2025,1117.05,UPI,Success
PAY00024058,INV99610302,C0004998,16-06-2025,1094.84,Net Banking,Success
PAY00024059,INV00030086,C0004998,25-05-2025,1086.98,UPI,Success
PAY00024060,INV00030087,C0004998,18-04-2025,1046.4,Debit Card,Success
PAY00024061,INV00030088,C0004998,22-03-2025,1117.6,Cash,Success
PAY00024062,INV00030090,C0004998,29-01-2025,1071.45,UPI,Success
PAY00024063,INV00030091,C0004998,23-12-2024,1039.38,IMPS,Success
PAY00024064,INV00030092,C0004998,14-01-2025,1005.78,Net Banking,Success
PAY00024065,INV00030093,C0004998,01-11-2024,1089.21,UPI,Success
PAY00024066,INV00030094,C0004998,30-10-2024,1077.01,UPI,Success
PAY00024067,INV00030095,C0005000,31-03-2026,743.6,Wallet,Success
PAY00024068,INV00030097,C0005000,07-02-2026,800.93,Debit Card,Success
PAY00024069,INV00030098,C0005000,10-01-2026,822.32,NEFT,Success
PAY00024070,INV00030099,C0005000,10-12-2025,867.35,Net Banking,Success
PAY00024071,INV00030101,C0005000,14-11-2025,816.8,UPI,Success
PAY00024072,INV00030102,C0005000,10-09-2025,760.23,Credit Card,Success
PAY00024073,INV00030103,C0005000,03-08-2025,906.16,UPI,Success
PAY00024074,INV00030104,C0005000,11-07-2025,784.48,UPI,Success
PAY00024075,INV00030105,C0005000,22-07-2025,839.65,Debit Card,Success
PAY00024076,INV00030106,C0005000,11-05-2025,838.72,IMPS,Success
PAY00024077,INV00030107,C0005002,01-04-2026,851.05,UPI,Success
PAY00024078,INV00030108,C0005002,10-03-2026,842.79,Debit Card,Success
PAY00024079,INV00030109,C0005002,25-03-2026,773.79,Credit Card,Success
PAY00024080,INV00030111,C0005002,24-01-2026,935.47,Credit Card,Success
PAY00024081,INV00030112,C0005002,04-11-2025,785.67,UPI,Success
PAY00024082,INV00030114,C0005002,13-09-2025,861.9,UPI,Success
PAY00024083,INV00030115,C0005002,12-08-2025,868.82,UPI,Success
PAY00024084,INV00030116,C0005002,09-07-2025,741.96,Wallet,Success
PAY00024085,INV00030117,C0005002,09-06-2025,816.88,RTGS,Success
PAY00024086,INV00030120,C0005005,03-03-2026,572.13,RTGS,Success
PAY00024087,INV00030122,C0005005,02-01-2026,558.82,Credit Card,Success
PAY00024088,INV00030123,C0005005,30-12-2025,623.77,IMPS,Success
PAY00024089,INV00030124,C0005005,09-11-2025,533.64,UPI,Success
PAY00024090,INV00030125,C0005005,06-10-2025,563.52,UPI,Success
PAY00024091,INV00030126,C0005005,31-10-2025,613.13,UPI,Success
PAY00024092,INV00030129,C0005005,08-06-2025,621.26,Credit Card,Success
PAY00024093,INV00030130,C0005005,22-05-2025,557.21,Debit Card,Success
PAY00024094,INV00030131,C0005010,05-04-2026,726.67,Auto Debit,Success
PAY00024095,INV00030133,C0005010,01-02-2026,779.87,UPI,Success
PAY00024096,INV00030135,C0005010,01-12-2025,878.2,Wallet,Success
PAY00024097,INV00030136,C0005010,08-11-2025,800.55,UPI,Success
PAY00024098,INV00030138,C0005010,04-09-2025,842.25,Debit Card,Success
PAY00024099,INV00030140,C0005010,12-07-2025,783.53,Net Banking,Success
PAY00024100,INV00030141,C0005010,14-07-2025,779.72,Debit Card,Success
PAY00024101,INV00030143,C0005012,19-06-2025,1200.33,Credit Card,Success
PAY00024102,INV00030144,C0005012,17-04-2025,1213.43,UPI,Success
PAY00024103,INV00030145,C0005012,24-03-2025,1126.16,Auto Debit,Success
PAY00024104,INV00030146,C0005012,24-02-2025,1135.58,RTGS,Success
PAY00024105,INV00030147,C0005012,20-01-2025,1259.34,UPI,Success
PAY00024106,INV00030148,C0005012,20-12-2024,1163.56,UPI,Success
PAY00024107,INV00030149,C0005012,26-12-2024,1048.9,UPI,Success
PAY00024108,INV00030150,C0005012,24-10-2024,1076.38,Credit Card,Success
PAY00024109,INV00030151,C0005012,22-09-2024,1048.7,UPI,Success
PAY00024110,INV00030152,C0005012,17-08-2024,1291.82,Net Banking,Success
PAY00024111,INV00030153,C0005012,22-07-2024,1156.01,Debit Card,Success
PAY00024112,INV00030154,C0005012,26-06-2024,1058.25,UPI,Success
PAY00024113,INV00030155,C0005013,09-05-2026,962.27,UPI,Success
PAY00024114,INV00030156,C0005013,10-03-2026,905.51,UPI,Success
PAY00024115,INV00030157,C0005013,10-02-2026,894.94,Cash,Success
PAY00024116,INV00030159,C0005013,12-12-2025,948.46,Cash,Success
PAY00024117,INV00030160,C0005013,14-11-2025,839.36,UPI,Success
PAY00024118,INV00030161,C0005013,14-10-2025,1034.25,Net Banking,Success
PAY00024119,INV00030163,C0005013,11-08-2025,1038.14,UPI,Success
PAY00024120,INV00030165,C0005013,06-06-2025,902.74,UPI,Success
PAY00024121,INV00030166,C0005013,15-05-2025,949.2,UPI,Success
PAY00024122,INV00030167,C0005014,02-04-2026,989.03,Wallet,Success
PAY00024123,INV00030168,C0005014,12-03-2026,1091.71,Auto Debit,Success
PAY00024124,INV00030169,C0005014,09-02-2026,1011.41,Auto Debit,Success
PAY00024125,INV00030170,C0005014,15-02-2026,1111.21,UPI,Success
PAY00024126,INV00030171,C0005014,24-01-2026,1055.73,UPI,Success
PAY00024127,INV00030172,C0005014,12-11-2025,986.7,Cash,Success
PAY00024128,INV00030174,C0005014,19-10-2025,1037.49,UPI,Success
PAY00024129,INV00030175,C0005014,14-08-2025,1168.34,UPI,Success
PAY00024130,INV00030176,C0005014,15-07-2025,1004.42,Debit Card,Success
PAY00024131,INV00030177,C0005014,16-06-2025,1001.15,UPI,Success
PAY00024132,INV00030178,C0005014,16-05-2025,1109.65,Net Banking,Success
PAY00024133,INV00030179,C0005015,26-01-2024,667.48,UPI,Success
PAY00024134,INV00030182,C0005015,25-11-2023,717.24,Debit Card,Success
PAY00024135,INV00030183,C0005015,23-09-2023,700.37,Debit Card,Success
PAY00024136,INV00030185,C0005015,19-07-2023,747.21,NEFT,Success
PAY00024137,INV00030186,C0005015,14-06-2023,701.04,Credit Card,Success
PAY00024138,INV00030187,C0005015,26-05-2023,713.91,UPI,Success
PAY00024139,INV00030188,C0005015,18-04-2023,760.13,Auto Debit,Success
PAY00024140,INV00030189,C0005015,20-03-2023,690.74,Debit Card,Success
PAY00024141,INV00030190,C0005015,17-02-2023,696.52,UPI,Success
PAY00024142,INV00030191,C0005016,06-04-2026,1308.4,NEFT,Success
PAY00024143,INV00030192,C0005016,03-03-2026,1433.23,UPI,Success
PAY00024144,INV00030193,C0005016,04-02-2026,1625.87,Wallet,Success
PAY00024145,INV00030195,C0005016,06-12-2025,1371.84,Credit Card,Success
PAY00024146,INV00030196,C0005016,14-11-2025,1377.69,UPI,Success
PAY00024147,INV00030197,C0005016,03-10-2025,1459.21,UPI,Success
PAY00024148,INV00030198,C0005016,24-09-2025,1265.29,UPI,Success
PAY00024149,INV00030199,C0005016,17-08-2025,1315.2,Wallet,Success
PAY00024150,INV00030200,C0005016,16-07-2025,1553.32,Wallet,Success
PAY00024151,INV00030201,C0005016,07-07-2025,1261.14,NEFT,Success
PAY00024152,INV00030202,C0005016,11-06-2025,1569.64,UPI,Success
PAY00024153,INV00030203,C0005017,12-04-2026,5073.06,UPI,Success
PAY00024154,INV00030204,C0005017,07-03-2026,5234.57,Credit Card,Success
PAY00024155,INV00030205,C0005017,07-03-2026,5300.8,Debit Card,Success
PAY00024156,INV00030206,C0005017,05-01-2026,5169.46,UPI,Success
PAY00024157,INV00030209,C0005017,11-10-2025,4723.07,Credit Card,Success
PAY00024158,INV00030210,C0005017,17-10-2025,4552.95,Cash,Success
PAY00024159,INV00030211,C0005017,10-08-2025,5283.2,Credit Card,Success
PAY00024160,INV00030212,C0005017,10-07-2025,4770.53,UPI,Success
PAY00024161,INV00030213,C0005017,11-06-2025,4972.61,Debit Card,Success
PAY00024162,INV00030214,C0005017,12-06-2025,4605.46,UPI,Success
PAY00024163,INV00030215,C0005020,10-04-2026,1146.76,UPI,Success
PAY00024164,INV00030216,C0005020,03-03-2026,1193.9,UPI,Success
PAY00024165,INV00030217,C0005020,12-02-2026,1190.05,NEFT,Success
PAY00024166,INV00030218,C0005020,01-01-2026,1194.84,UPI,Success
PAY00024167,INV00030219,C0005020,01-01-2026,1090.71,Net Banking,Success
PAY00024168,INV00030220,C0005020,04-11-2025,1263.6,UPI,Success
PAY00024169,INV00030222,C0005020,09-09-2025,1240.71,Wallet,Success
PAY00024170,INV00030226,C0005020,16-05-2025,1216.65,UPI,Success
PAY00024171,INV00030227,C0005023,14-04-2026,590.06,UPI,Success
PAY00024172,INV00030228,C0005023,13-03-2026,654.81,Cash,Success
PAY00024173,INV00030229,C0005023,12-02-2026,758.48,RTGS,Success
PAY00024174,INV00030230,C0005023,08-01-2026,769.9,Credit Card,Success
PAY00024175,INV00030231,C0005023,12-12-2025,708.04,UPI,Success
PAY00024176,INV00030233,C0005023,15-10-2025,620.01,UPI,Success
PAY00024177,INV00030234,C0005023,08-09-2025,600.47,IMPS,Success
PAY00024178,INV00030235,C0005023,17-08-2025,712.65,UPI,Success
PAY00024179,INV00030236,C0005023,06-07-2025,682.95,Debit Card,Success
PAY00024180,INV00030237,C0005023,09-06-2025,683.5,UPI,Success
PAY00024181,INV00030238,C0005023,31-05-2025,715.95,UPI,Success
PAY00024182,INV00030241,C0005024,31-01-2026,1533.17,RTGS,Success
PAY00024183,INV00030242,C0005024,11-01-2026,1560.99,RTGS,Success
PAY00024184,INV00030243,C0005024,07-01-2026,1606.74,Credit Card,Success
PAY00024185,INV00030245,C0005024,09-10-2025,1547.29,Credit Card,Success
PAY00024186,INV00030246,C0005024,11-09-2025,1664.52,UPI,Success
PAY00024187,INV00030247,C0005024,09-08-2025,1561.25,UPI,Success
PAY00024188,INV00030249,C0005024,13-06-2025,1609.45,Credit Card,Success
PAY00024189,INV00030250,C0005024,17-05-2025,1515.24,UPI,Success
PAY00024190,INV00030251,C0005025,09-04-2026,10101.08,IMPS,Success
PAY00024191,INV00030252,C0005025,15-03-2026,9945.32,UPI,Success
PAY00024192,INV00030254,C0005025,25-02-2026,10341.12,Auto Debit,Success
PAY00024193,INV00030255,C0005025,19-01-2026,9970.75,UPI,Success
PAY00024194,INV00030256,C0005025,06-11-2025,9702.14,NEFT,Success
PAY00024195,INV00030257,C0005025,05-10-2025,9597.03,Wallet,Success
PAY00024196,INV00030258,C0005025,06-09-2025,9590.69,RTGS,Success
PAY00024197,INV00030259,C0005025,16-08-2025,9228.11,RTGS,Success
PAY00024198,INV00030260,C0005025,07-07-2025,9171.73,Wallet,Success
PAY00024199,INV00030261,C0005025,06-06-2025,9122.7,Credit Card,Success
PAY00024200,INV00030262,C0005025,10-05-2025,10439.09,Auto Debit,Success
PAY00024201,INV00030263,C0005026,18-05-2026,673.9,UPI,Success
PAY00024202,INV00030264,C0005026,23-03-2026,739.03,UPI,Success
PAY00024203,INV00030265,C0005026,22-03-2026,713.95,UPI,Success
PAY00024204,INV00030266,C0005026,22-02-2026,695.34,IMPS,Success
PAY00024205,INV00030269,C0005026,08-10-2025,765.45,Cash,Success
PAY00024206,INV00030270,C0005026,10-09-2025,711.41,UPI,Success
PAY00024207,INV00030271,C0005026,13-08-2025,693.59,UPI,Success
PAY00024208,INV00030272,C0005026,05-07-2025,682.02,UPI,Success
PAY00024209,INV00030273,C0005026,13-06-2025,724.57,UPI,Success
PAY00024210,INV00030275,C0005028,11-04-2026,985.87,UPI,Success
PAY00024211,INV00030278,C0005028,05-02-2026,910.46,RTGS,Success
PAY00024212,INV00030279,C0005028,15-12-2025,1164.75,Debit Card,Success
PAY00024213,INV00030282,C0005028,29-09-2025,960.79,Net Banking,Success
PAY00024214,INV00030283,C0005028,06-08-2025,1089.84,UPI,Success
PAY00024215,INV00030284,C0005028,17-07-2025,1023.93,UPI,Success
PAY00024216,INV00030285,C0005028,10-06-2025,1051.46,Cash,Success
PAY00024217,INV00030286,C0005028,11-05-2025,1085.31,Debit Card,Success
PAY00024218,INV00030287,C0005036,05-04-2026,1770.01,RTGS,Success
PAY00024219,INV00030289,C0005036,04-02-2026,1682.49,UPI,Success
PAY00024220,INV00030290,C0005036,17-02-2026,1953.69,Credit Card,Success
PAY00024221,INV00030291,C0005036,04-12-2025,1907.36,Debit Card,Success
