usage_id,customer_id,usage_month,data_gb_used,data_sessions
UD00018533,C0006178,02-2026,2.11,93
UD00018534,C0006178,01-2026,13.83,493
UD00018535,C0006179,03-2026,77.24,155
UD00018536,C0006179,02-2026,25.6,628
UD00018537,C0006179,01-2026,32.23,791
UD00018538,C0006180,03-2026,27.7,476
UD00018539,C0006180,02-2026,45.06,734
UD00018540,C0006180,01-2026,34.05,626
UD00018541,C0006181,03-2026,13.05,804
UD00018542,C0006181,02-2026,16.3,884
UD00018543,C0006181,01-2026,7.49,298
UD00018544,C0006182,03-2026,42.51,661
UD00018545,C0006182,02-2026,13.41,704
UD00018546,C0006182,01-2026,15.24,1133
UD00018547,C0006183,03-2026,105.29,732
UD00018548,C0006183,02-2026,61.1,448
UD00018549,C0006183,01-2026,31.13,260
UD00018550,C0006184,03-2026,37.79,454
UD00018551,C0006184,02-2026,26.93,279
UD00018552,C0006184,01-2026,21.43,228
UD00018553,C0006185,03-2026,70.04,979
UD00018554,C0006185,02-2026,19.87,828
UD00018555,C0006185,01-2026,30.67,551
UD00018556,C0006186,03-2026,17.76,887
UD00018557,C0006186,02-2026,10119.351649183536,745
UD00018558,C0006186,01-2026,34.47,817
UD00018559,C0006187,03-2026,6.11,58
UD00018560,C0006187,02-2026,5.58,436
UD00018561,C0006187,01-2026,22.17,321
UD00018562,C0006188,03-2026,17.71,676
UD00018563,C0006188,02-2026,19.79,809
UD00018564,C0006188,01-2026,10.86,435
UD00018565,C0006189,03-2026,24.9,616
UD00018566,C0006189,02-2026,7.9,623
UD00018567,C0006189,01-2026,32.39,64
UD00018568,C0006190,03-2026,24.54,420
UD00018569,C0006190,02-2026,27.91,302
UD00018570,C0006190,01-2026,11.48,195
UD00018571,C0006191,03-2026,11.78,270
UD00018572,C0006191,02-2026,4.46,1099
UD00018573,C0006191,01-2026,22.19,141
UD00018574,C0006192,03-2026,14.45,517
UD00018575,C0006192,02-2026,21.17,882
UD00018576,C0006192,01-2026,12.3,999
UD00018577,C0006193,03-2026,45.19,222
UD00018578,C0006193,02-2026,29.73,422
UD00018579,C0006193,01-2026,25.13,317
UD00018580,C0006194,03-2026,20.11,504
UD00018581,C0006194,02-2026,9.75,43
UD00018582,C0006194,01-2026,17.97,769
UD00018583,C0006195,03-2026,22.53,743
UD00018584,C0006195,02-2026,20.22,585
UD00018585,C0006195,01-2026,39.47,971
UD00018586,C0006196,03-2026,27.69,347
UD00018587,C0006196,02-2026,15.83,229
UD00018588,C0006196,01-2026,19.82,424
UD00018589,C0006197,03-2026,32.44,310
UD00018590,C0006197,02-2026,20.14,932
UD00018591,C0006197,01-2026,27.3,1054
UD00018592,C0006198,03-2026,119.64,203
UD00018593,C0006198,02-2026,54.69,859
UD00018594,C0006198,01-2026,66.62,148
UD00018595,C0006199,03-2026,12.44,448
UD00018596,C0006199,02-2026,21.94,844
UD00018597,C0006199,01-2026,9.18,340
UD00018598,C0006200,03-2026,3.05,175
UD00018599,C0006200,02-2026,27.31,1073
UD00018600,C0006200,01-2026,18.21,961
UD00018601,C0006201,03-2026,91.82,221
UD00018602,C0006201,02-2026,37.6,724
UD00018603,C0006201,01-2026,45.89,343
UD00018604,C0006202,03-2026,6.41,1141
UD00018605,C0006202,02-2026,17.95,140
UD00018606,C0006202,01-2026,4.99,760
UD00018607,C0006203,03-2026,10.88,489
UD00018608,C0006203,02-2026,42.57,1175
UD00018609,C0006203,01-2026,26.02,714
UD00018610,C0006204,03-2026,35.98,1197
UD00018611,C0006204,02-2026,53.99,1032
UD00018612,C0006204,01-2026,50.95,1041
UD00018613,C0006205,03-2026,27.04,577
UD00018614,C0006205,02-2026,36.32,605
UD00018615,C0006205,01-2026,48.7,846
UD00018616,C0006206,03-2026,12.75,304
UD00018617,C0006206,02-2026,8.27,1128
UD00018618,C0006206,01-2026,21.27,941
UD00018619,C0006207,03-2026,55.8,186
UD00018620,C0006207,02-2026,37.2,1068
UD00018621,C0006207,01-2026,71.41,542
UD00018622,C0006208,03-2026,116.58,548
UD00018623,C0006208,02-2026,81.79,107
UD00018624,C0006208,01-2026,52.21,1014
UD00018625,C0006209,03-2026,22.17,816
UD00018626,C0006209,02-2026,27.41,689
UD00018627,C0006209,01-2026,9.59,846
UD00018628,C0006210,03-2026,56.95,1139
UD00018629,C0006210,02-2026,26.62,218
UD00018630,C0006210,01-2026,29.16,808
UD00018631,C0006211,03-2026,9.34,1097
UD00018632,C0006211,02-2026,25.3,717
UD00018633,C0006211,01-2026,12.18,926
UD00018634,C0006212,03-2026,31.61,1021
UD00018635,C0006212,02-2026,7.75,39
UD00018636,C0006212,01-2026,16.59,755
UD00018637,C0006213,03-2026,7.7,438
UD00018638,C0006213,02-2026,44.76,974
UD00018639,C0006213,01-2026,23.79,170
UD00018640,C0006214,03-2026,13.02,890
UD00018641,C0006214,02-2026,27.5,37
UD00018642,C0006214,01-2026,43.62,169
UD00018643,C0006215,03-2026,16.0,1059
UD00018644,C0006215,02-2026,9.03,680
UD00018645,C0006215,01-2026,21.73,372
UD00018646,C0006216,03-2026,23.5,475
UD00018647,C0006216,02-2026,100.68,770
UD00018648,C0006216,01-2026,68.71,310
UD00018649,C0006217,03-2026,152.99,23
UD00018650,C0006217,02-2026,77.11,102
UD00018651,C0006217,01-2026,131.14,190
UD00018652,C0006218,03-2026,8.43,476
UD00018653,C0006218,02-2026,21.74,186
UD00018654,C0006218,01-2026,17.99,20
UD00018655,C0006219,03-2026,15.42,604
UD00018656,C0006219,02-2026,34.83,1149
UD00018657,C0006219,01-2026,55.19,1082
UD00018658,C0006220,03-2026,16.44,29
UD00018659,C0006220,02-2026,34.01,99
UD00018660,C0006220,01-2026,12.84,1151
UD00018661,C0006221,03-2026,17.62,629
UD00018662,C0006221,02-2026,16.15,326
UD00018663,C0006221,01-2026,32.39,345
UD00018664,C0006222,03-2026,6.4,331
UD00018665,C0006222,02-2026,30.03,578
UD00018666,C0006222,01-2026,23.91,1177
UD00018667,C0006223,03-2026,10.49,1097
UD00018668,C0006223,02-2026,21.81,662
UD00018669,C0006223,01-2026,22.46,686
UD00018670,C0006224,03-2026,11.6,1189
UD00018671,C0006224,02-2026,9.81,979
UD00018672,C0006224,01-2026,2.94,60
UD00018673,C0006225,03-2026,4.2,694
UD00018674,C0006225,02-2026,29.11,386
UD00018675,C0006225,01-2026,12.66,349
UD00018676,C0006226,03-2026,21.44,93
UD00018677,C0006226,02-2026,18.09,902
UD00018678,C0006226,01-2026,23.75,244
UD00018679,C0006227,03-2026,35.99,966
UD00018680,C0006227,02-2026,20.55,1124
UD00018681,C0006227,01-2026,30.58,96
UD00018682,C0006228,03-2026,14.82,287
UD00018683,C0006228,02-2026,32.06,649
UD00018684,C0006228,01-2026,34.87,40
UD00018685,C0006229,03-2026,25.72,898
UD00018686,C0006229,02-2026,16.22,799
UD00018687,C0006229,01-2026,20.62,913
UD00018688,C0006230,03-2026,17.52,744
UD00018689,C0006230,02-2026,26.91,1078
UD00018690,C0006230,01-2026,14.01,983
UD00018691,C0006231,03-2026,22.75,1161
UD00018692,C0006231,02-2026,38.38,671
UD00018693,C0006231,01-2026,37.49,93
UD00018694,C0006232,03-2026,14.19,1189
UD00018695,C0006232,02-2026,10.54,886
UD00018696,C0006232,01-2026,31.2,148
UD00018697,C0006233,03-2026,9.59,958
UD00018698,C0006233,02-2026,20.03,1031
UD00018699,C0006233,01-2026,11.17,449
UD00018700,C0006234,03-2026,34.74,436
UD00018701,C0006234,02-2026,20.15,536
UD00018702,C0006234,01-2026,12.77,1124
UD00018703,C0006235,03-2026,35.67,980
UD00018704,C0006235,02-2026,23.5,565
UD00018705,C0006235,01-2026,22.05,690
UD00018706,C0006236,03-2026,15.79,51
UD00018707,C0006236,02-2026,7.49,297
UD00018708,C0006236,01-2026,23.24,1173
UD00018709,C0006237,03-2026,28.26,315
UD00018710,C0006237,02-2026,20.3,764
UD00018711,C0006237,01-2026,13.42,223
UD00018712,C0006238,03-2026,22.36,346
UD00018713,C0006238,02-2026,4.49,429
UD00018714,C0006238,01-2026,6.36,1035
UD00018715,C0006239,03-2026,10.94,1000
UD00018716,C0006239,02-2026,11.35,1078
UD00018717,C0006239,01-2026,11.92,80
UD00018718,C0006240,03-2026,22.99,184
UD00018719,C0006240,02-2026,7.14,467
UD00018720,C0006240,01-2026,6.48,182
UD00018721,C0006241,03-2026,22.68,435
UD00018722,C0006241,02-2026,23.11,1198
UD00018723,C0006241,01-2026,76.26,597
UD00018724,C0006242,03-2026,14.22,548
UD00018725,C0006242,02-2026,15.7,1047
UD00018726,C0006242,01-2026,21.24,516
UD00018727,C0006243,03-2026,8.52,533
UD00018728,C0006243,02-2026,16.26,753
UD00018729,C0006243,01-2026,3.96,713
UD00018730,C0006244,03-2026,25.78,97
UD00018731,C0006244,02-2026,11.23,425
UD00018732,C0006244,01-2026,4.34,36
UD00018733,C0006245,03-2026,17.61,792
UD00018734,C0006245,02-2026,16.49,358
UD00018735,C0006245,01-2026,11.47,857
UD00018736,C0006246,03-2026,25.17,848
UD00018737,C0006246,02-2026,11.32,787
UD00018738,C0006246,01-2026,20.11,1190
UD00018739,C0006247,03-2026,16.27,695
UD00018740,C0006247,02-2026,30.09,210
UD00018741,C0006247,01-2026,8.22,596
UD00018742,C0006248,03-2026,27.98,485
UD00018743,C0006248,02-2026,62.43,996
UD00018744,C0006248,01-2026,114.62,605
UD00018745,C0006249,03-2026,21.47,226
UD00018746,C0006249,02-2026,18.15,399
UD00018747,C0006249,01-2026,19.89,712
UD00018748,C0006250,03-2026,16.06,1081
UD00018749,C0006250,02-2026,23.92,518
UD00018750,C0006250,01-2026,13.66,382
UD00018751,C0006251,03-2026,26.18,776
UD00018752,C0006251,02-2026,10.4,265
UD00018753,C0006251,01-2026,10.23,260
UD00018754,C0006252,03-2026,17.04,770
UD00018755,C0006252,02-2026,25.0,435
UD00018756,C0006252,01-2026,30.73,197
UD00018757,C0006253,03-2026,86.36,987
UD00018758,C0006253,02-2026,82.3,802
UD00018759,C0006253,01-2026,31.16,936
UD00018760,C0006254,03-2026,13.43,598
UD00018761,C0006254,02-2026,9.69,828
UD00018762,C0006254,01-2026,11.35,217
UD00018763,C0006255,03-2026,147.51,167
UD00018764,C0006255,02-2026,56.94,72
UD00018765,C0006255,01-2026,91.36,527
UD00018766,C0006256,03-2026,27.33,1186
UD00018767,C0006256,02-2026,15.13,500
UD00018768,C0006256,01-2026,12.91,650
UD00018769,C0006257,03-2026,5.55,818
UD00018770,C0006257,02-2026,2.56,642
UD00018771,C0006257,01-2026,20.66,162
UD00018772,C0006258,03-2026,24.09,579
UD00018773,C0006258,02-2026,10.43,429
UD00018774,C0006258,01-2026,35.81,447
UD00018775,C0006259,03-2026,29.75,119
UD00018776,C0006259,02-2026,25.91,910
UD00018777,C0006259,01-2026,18.01,248
UD00018778,C0006260,03-2026,12.79,704
UD00018779,C0006260,02-2026,27.91,97
UD00018780,C0006260,01-2026,8.55,659
UD00018781,C0006261,03-2026,11.93,1167
UD00018782,C0006261,02-2026,8.71,1165
UD00018783,C0006261,01-2026,15.19,1059
UD00018784,C0006262,03-2026,4.52,661
UD00018785,C0006262,02-2026,10.67,345
UD00018786,C0006262,01-2026,29.79,374
UD00018787,C0006263,03-2026,10.33,323
UD00018788,C0006263,02-2026,41.42,279
UD00018789,C0006263,01-2026,35.4,540
UD00018790,C0006264,03-2026,70.24,212
UD00018791,C0006264,02-2026,142.08,572
UD00018792,C0006264,01-2026,32.1,229
UD00018793,C0006265,03-2026,12.66,367
UD00018794,C0006265,02-2026,11.18,1051
UD00018795,C0006265,01-2026,39.22,421
UD00018796,C0006266,03-2026,32.26,186
UD00018797,C0006266,02-2026,19.58,387
UD00018798,C0006266,01-2026,10.31,425
UD00018799,C0006267,03-2026,35.21,1090
UD00018800,C0006267,02-2026,19.83,387
UD00018801,C0006267,01-2026,25.57,828
UD00018802,C0006268,03-2026,16.28,611
UD00018803,C0006268,02-2026,9.89,622
UD00018804,C0006268,01-2026,26.78,1049
UD00018805,C0006269,03-2026,16.47,237
UD00018806,C0006269,02-2026,32.84,1134
UD00018807,C0006269,01-2026,12.26,292
UD00018808,C0006270,03-2026,27.78,693
UD00018809,C0006270,02-2026,10.28,909
UD00018810,C0006270,01-2026,56.57,95
UD00018811,C0006271,03-2026,33.04,1064
UD00018812,C0006271,02-2026,14.58,699
UD00018813,C0006271,01-2026,13.31,167
UD00018814,C0006272,03-2026,19.33,575
UD00018815,C0006272,02-2026,22.62,225
UD00018816,C0006272,01-2026,7.32,610
UD00018817,C0006273,03-2026,8.12,1153
UD00018818,C0006273,02-2026,32.24,768
UD00018819,C0006273,01-2026,46.2,858
UD00018820,C0006274,03-2026,4.65,767
UD00018821,C0006274,02-2026,25.57,258
UD00018822,C0006274,01-2026,62.63,489
UD00018823,C0006275,03-2026,23.33,988
UD00018824,C0006275,02-2026,12.43,1198
UD00018825,C0006275,01-2026,5.28,189
UD00018826,C0006276,03-2026,17.37,787
UD00018827,C0006276,02-2026,23.21,354
UD00018828,C0006276,01-2026,22.89,414
UD00018829,C0006277,03-2026,13.71,1020
UD00018830,C0006277,02-2026,38.49,717
UD00018831,C0006277,01-2026,4.46,51
UD00018832,C0006278,03-2026,7.62,136
UD00018833,C0006278,02-2026,16.43,646
UD00018834,C0006278,01-2026,15.8,801
UD00018835,C0006279,03-2026,12.34,405
UD00018836,C0006279,02-2026,32.69,321
UD00018837,C0006279,01-2026,16.48,1174
UD00018838,C0006280,03-2026,44.14,327
UD00018839,C0006280,02-2026,14.21,802
UD00018840,C0006280,01-2026,22.15,308
UD00018841,C0006281,03-2026,39.19,366
UD00018842,C0006281,02-2026,9.69,707
UD00018843,C0006281,01-2026,18.99,1058
UD00018844,C0006282,03-2026,22.59,840
UD00018845,C0006282,02-2026,67.58,44
UD00018846,C0006282,01-2026,10.89,63
UD00018847,C0006283,03-2026,16.37,207
UD00018848,C0006283,02-2026,6.12,382
UD00018849,C0006283,01-2026,3.93,31
UD00018850,C0006284,03-2026,9.8,625
UD00018851,C0006284,02-2026,45.4,838
UD00018852,C0006284,01-2026,15.37,1179
UD00018853,C0006285,03-2026,16.01,521
UD00018854,C0006285,02-2026,18.2,746
UD00018855,C0006285,01-2026,17.79,842
UD00018856,C0006286,03-2026,8.6,837
UD00018857,C0006286,02-2026,19.22,390
UD00018858,C0006286,01-2026,27.01,292
UD00018859,C0006287,03-2026,38.92,614
UD00018860,C0006287,02-2026,54.03,1138
UD00018861,C0006287,01-2026,42.83,104
UD00018862,C0006288,03-2026,10.42,789
UD00018863,C0006288,02-2026,25.91,578
UD00018864,C0006288,01-2026,23.82,568
UD00018865,C0006289,03-2026,12.64,207
UD00018866,C0006289,02-2026,7.04,643
UD00018867,C0006289,01-2026,8.56,276
UD00018868,C0006290,03-2026,23.38,986
UD00018869,C0006290,02-2026,8.42,824
UD00018870,C0006290,01-2026,17.54,576
UD00018871,C0006291,03-2026,29.34,684
UD00018872,C0006291,02-2026,38.47,363
UD00018873,C0006291,01-2026,78.3,982
UD00018874,C0006292,03-2026,18.2,204
UD00018875,C0006292,02-2026,17.18,940
UD00018876,C0006292,01-2026,33.61,880
UD00018877,C0006293,03-2026,56.14,91
UD00018878,C0006293,02-2026,20.85,1182
UD00018879,C0006293,01-2026,18.02,733
UD00018880,C0006294,03-2026,5.53,168
UD00018881,C0006294,02-2026,14.51,789
UD00018882,C0006294,01-2026,16.73,579
UD00018883,C0006295,03-2026,25.89,1151
UD00018884,C0006295,02-2026,9.82,35
UD00018885,C0006295,01-2026,0.95,1040
UD00018886,C0006296,03-2026,19.86,983
UD00018887,C0006296,02-2026,21.58,891
UD00018888,C0006296,01-2026,17.84,901
UD00018889,C0006297,03-2026,51.0,1130
UD00018890,C0006297,02-2026,36.2,890
UD00018891,C0006297,01-2026,22.22,61
UD00018892,C0006298,03-2026,14.97,284
UD00018893,C0006298,02-2026,8.13,706
UD00018894,C0006298,01-2026,7.53,1069
UD00018895,C0006299,03-2026,26.05,64
UD00018896,C0006299,02-2026,3.2,1057
UD00018897,C0006299,01-2026,14.69,55
UD00018898,C0006300,03-2026,10.9,897
UD00018899,C0006300,02-2026,3.59,771
UD00018900,C0006300,01-2026,30.99,669
UD00018901,C0006301,03-2026,12.78,708
UD00018902,C0006301,02-2026,7.64,251
UD00018903,C0006301,01-2026,10.31,876
UD00018904,C0006302,03-2026,24.74,913
UD00018905,C0006302,02-2026,4.69,853
UD00018906,C0006302,01-2026,9.82,673
UD00018907,C0006303,03-2026,34.09,854
UD00018908,C0006303,02-2026,16.3,101
UD00018909,C0006303,01-2026,36.21,904
UD00018910,C0006304,03-2026,9.45,605
UD00018911,C0006304,02-2026,8.1,366
UD00018912,C0006304,01-2026,7.74,80
UD00018913,C0006305,03-2026,30.24,357
UD00018914,C0006305,02-2026,61.7,179
UD00018915,C0006305,01-2026,53.14,564
UD00018916,C0006306,03-2026,45.69,619
UD00018917,C0006306,02-2026,23.48,270
UD00018918,C0006306,01-2026,8.18,270
UD00018919,C0006307,03-2026,24.46,282
UD00018920,C0006307,02-2026,45.47,719
UD00018921,C0006307,01-2026,19.09,875
UD00018922,C0006308,03-2026,15.04,230
UD00018923,C0006308,02-2026,14.28,1199
UD00018924,C0006308,01-2026,11.68,1024
UD00018925,C0006309,03-2026,25.4,1019
UD00018926,C0006309,02-2026,20.42,59
UD00018927,C0006309,01-2026,17.64,1021
UD00018928,C0006310,03-2026,11.4,167
UD00018929,C0006310,02-2026,8.2,319
UD00018930,C0006310,01-2026,9.33,678
UD00018931,C0006311,03-2026,22.87,850
UD00018932,C0006311,02-2026,7.39,773
UD00018933,C0006311,01-2026,11.11,619
UD00018934,C0006312,03-2026,5.92,753
UD00018935,C0006312,02-2026,7.05,881
UD00018936,C0006312,01-2026,41.38,35
UD00018937,C0006313,03-2026,54.68,317
UD00018938,C0006313,02-2026,172.57,1117
UD00018939,C0006313,01-2026,60.85,110
UD00018940,C0006314,03-2026,17.56,1080
UD00018941,C0006314,02-2026,6.76,1128
UD00018942,C0006314,01-2026,18.68,670
UD00018943,C0006315,03-2026,23.2,178
UD00018944,C0006315,02-2026,62.7,86
UD00018945,C0006315,01-2026,53.04,718
UD00018946,C0006316,03-2026,7.8,661
UD00018947,C0006316,02-2026,36.41,586
UD00018948,C0006316,01-2026,4.33,550
UD00018949,C0006317,03-2026,63.25,235
UD00018950,C0006317,02-2026,134.68,1066
UD00018951,C0006317,01-2026,23.48,246
UD00018952,C0006318,03-2026,28.17,1101
UD00018953,C0006318,02-2026,23.32,1068
UD00018954,C0006318,01-2026,24.19,936
UD00018955,C0006319,03-2026,12.23,168
UD00018956,C0006319,02-2026,7.56,87
UD00018957,C0006319,01-2026,42.1,677
UD00018958,C0006320,03-2026,77.4,1140
UD00018959,C0006320,02-2026,43.87,197
UD00018960,C0006320,01-2026,92.41,1080
UD00018961,C0006321,03-2026,12.6,827
UD00018962,C0006321,02-2026,40.26,418
UD00018963,C0006321,01-2026,28.25,175
UD00018964,C0006322,03-2026,55.49,639
UD00018965,C0006322,02-2026,34.3,228
UD00018966,C0006322,01-2026,40.0,872
UD00018967,C0006323,03-2026,13.13,311
UD00018968,C0006323,02-2026,33.56,1116
UD00018969,C0006323,01-2026,3.13,300
UD00018970,C0006324,03-2026,65.73,80
UD00018971,C0006324,02-2026,76.12,1151
UD00018972,C0006324,01-2026,46.13,297
UD00018973,C0006325,03-2026,36.13,988
UD00018974,C0006325,02-2026,8.73,713
UD00018975,C0006325,01-2026,10.97,790
UD00018976,C0006326,03-2026,11.75,993
UD00018977,C0006326,02-2026,6.69,553
UD00018978,C0006326,01-2026,8.74,891
UD00018979,C0006327,03-2026,37.38,958
UD00018980,C0006327,02-2026,7.93,925
UD00018981,C0006327,01-2026,18.32,1136
UD00018982,C0006328,03-2026,19.25,851
UD00018983,C0006328,02-2026,147.56,394
UD00018984,C0006328,01-2026,26.34,600
UD00018985,C0006329,03-2026,3.43,346
UD00018986,C0006329,02-2026,10.28,157
UD00018987,C0006329,01-2026,8.32,915
UD00018988,C0006330,03-2026,7.59,291
UD00018989,C0006330,02-2026,14.98,921
UD00018990,C0006330,01-2026,2.19,129
UD00018991,C0006331,03-2026,47.12,132
UD00018992,C0006331,02-2026,23.9,1121
UD00018993,C0006331,01-2026,51.45,949
UD00018994,C0006332,03-2026,9.82,1014
UD00018995,C0006332,02-2026,7.21,95
UD00018996,C0006332,01-2026,17.54,599
UD00018997,C0006333,03-2026,11.53,735
UD00018998,C0006333,02-2026,9.51,393
UD00018999,C0006333,01-2026,9.94,817
UD00019000,C0006334,03-2026,60.32,46
UD00019001,C0006334,02-2026,39.89,962
UD00019002,C0006334,01-2026,16.83,1166
UD00019003,C0006335,03-2026,12.79,458
UD00019004,C0006335,02-2026,10.47,487
UD00019005,C0006335,01-2026,19.2,1122
UD00019006,C0006336,03-2026,26.72,746
UD00019007,C0006336,02-2026,13.76,631
UD00019008,C0006336,01-2026,42.61,151
UD00019009,C0006337,03-2026,11.44,445
UD00019010,C0006337,02-2026,14.91,309
UD00019011,C0006337,01-2026,15.81,820
UD00019012,C0006338,03-2026,15.33,902
UD00019013,C0006338,02-2026,17.36,1199
UD00019014,C0006338,01-2026,7.68,580
UD00019015,C0006339,03-2026,45.3,159
UD00019016,C0006339,02-2026,21.66,486
UD00019017,C0006339,01-2026,25.72,1154
UD00019018,C0006340,03-2026,4.65,113
UD00019019,C0006340,02-2026,10.5,1082
UD00019020,C0006340,01-2026,5.5,662
UD00019021,C0006341,03-2026,30.36,985
UD00019022,C0006341,02-2026,21.28,952
UD00019023,C0006341,01-2026,21.1,1026
UD00019024,C0006342,03-2026,53.36,44
UD00019025,C0006342,02-2026,8.17,556
UD00019026,C0006342,01-2026,3.65,870
UD00019027,C0006343,03-2026,10.85,813
UD00019028,C0006343,02-2026,29.3,418
UD00019029,C0006343,01-2026,3.97,549
UD00019030,C0006344,03-2026,26.96,575
UD00019031,C0006344,02-2026,9.49,920
UD00019032,C0006344,01-2026,8.4,559
UD00019033,C0006345,03-2026,28.69,989
UD00019034,C0006345,02-2026,6.36,296
UD00019035,C0006345,01-2026,12.3,689
UD00019036,C0006346,03-2026,48.86,44
UD00019037,C0006346,02-2026,28.95,604
UD00019038,C0006346,01-2026,51.27,268
UD00019039,C0006347,03-2026,12.94,220
UD00019040,C0006347,02-2026,36.72,161
UD00019041,C0006347,01-2026,69.45,497
UD00019042,C0006348,03-2026,7.96,720
UD00019043,C0006348,02-2026,21.68,1060
UD00019044,C0006348,01-2026,10.37,109
UD00019045,C0006349,03-2026,146.35,1115
UD00019046,C0006349,02-2026,49.62,54
UD00019047,C0006349,01-2026,57.35,627
UD00019048,C0006350,03-2026,20.31,431
UD00019049,C0006350,02-2026,9.19,833
UD00019050,C0006350,01-2026,14.7,814
UD00019051,C0006351,03-2026,17.55,258
UD00019052,C0006351,02-2026,12.43,919
UD00019053,C0006351,01-2026,23.97,1159
UD00019054,C0006352,03-2026,33.78,1020
UD00019055,C0006352,02-2026,51.82,217
UD00019056,C0006352,01-2026,40.08,374
UD00019057,C0006353,03-2026,23.37,454
UD00019058,C0006353,02-2026,12.95,1187
UD00019059,C0006353,01-2026,20.09,463
UD00019060,C0006354,03-2026,2.1,732
UD00019061,C0006354,02-2026,7.67,1007
UD00019062,C0006354,01-2026,3.18,419
UD00019063,C0006355,03-2026,15.97,738
UD00019064,C0006355,02-2026,8.38,1059
UD00019065,C0006355,01-2026,93.82,726
UD00019066,C0006356,03-2026,7.77,1167
UD00019067,C0006356,02-2026,23.4,349
UD00019068,C0006356,01-2026,8.79,1184
UD00019069,C0006357,03-2026,12.43,608
UD00019070,C0006357,02-2026,34.61,617
UD00019071,C0006357,01-2026,6449.559410298717,1013
UD00019072,C0006358,03-2026,15.62,67
UD00019073,C0006358,02-2026,12.82,613
UD00019074,C0006358,01-2026,32.15,271
UD00019075,C0006359,03-2026,27.78,813
UD00019076,C0006359,02-2026,36.63,818
UD00019077,C0006359,01-2026,11.92,993
UD00019078,C0006360,03-2026,22.6,874
UD00019079,C0006360,02-2026,56.88,1013
UD00019080,C0006360,01-2026,31.97,403
UD00019081,C0006361,03-2026,7.98,258
UD00019082,C0006361,02-2026,4.02,661
UD00019083,C0006361,01-2026,8.57,768
UD00019084,C0006362,03-2026,11.09,1092
UD00019085,C0006362,02-2026,31.99,338
UD00019086,C0006362,01-2026,5.04,896
UD00019087,C0006363,03-2026,10.4,57
UD00019088,C0006363,02-2026,12.24,261
UD00019089,C0006363,01-2026,17.65,978
UD00019090,C0006364,03-2026,26.29,741
UD00019091,C0006364,02-2026,14.08,560
UD00019092,C0006364,01-2026,4.81,314
UD00019093,C0006365,03-2026,56.55,1198
UD00019094,C0006365,02-2026,26.07,482
