ticket_id,customer_id,created_date,category,priority,channel,status,first_contact_resolution,assigned_employee_id,resolution_hours,resolution_date
TK00010306,C0006247,12-07-2020,Payment Issue,High,Chat,Resolved,Yes,EM00072,21.3,13-07-2020
TK00010307,C0006248,23-01-2017,Call Drop,Medium,Store,Resolved,No,EM00493,60.3,25-01-2017
TK00010308,C0006249,22-02-2023,Network Issue,Medium,Email,Resolved,Yes,EM00494,7.2,23-02-2023
TK00010309,C0006249,18-12-2015,Slow Data Speed,High,App,Resolved,No,EM00189,29.9,19-12-2015
TK00010310,C0006249,15-10-2019,Recharge Failure,Low,Email,Resolved,Yes,EM00544,9.7,16-10-2019
TK00010311,C0006250,16-02-2015,Account Update,Low,Call,Reopened,No,EM00466,,
TK00010312,C0006250,20-09-2023,Call Drop,Medium,Chat,Resolved,Yes,EM00515,38.2,22-09-2023
TK00010313,C0006251,29-07-2018,Recharge Failure,Medium,Call,Resolved,Yes,EM00691,13.2,30-07-2018
TK00010314,C0006252,22-04-2023,Payment Issue,High,App,Pending,No,EM00731,,
TK00010315,C0006252,24-12-2025,Recharge Failure,Low,Email,Resolved,Yes,EM00399,6.8,24-12-2025
TK00010316,C0006252,25-05-2024,Plan Change,Low,Email,Resolved,Yes,EM00281,5.7,25-05-2024
TK00010317,C0006256,17-02-2016,Billing Dispute,Medium,App,Reopened,No,EM00478,,
TK00010318,C0006256,06-12-2023,Account Update,Medium,Chat,Resolved,Yes,EM00183,35.7,07-12-2023
TK00010319,C0006257,13-02-2019,Network Issue,Medium,Chat,Pending,No,EM00446,,
TK00010320,C0006257,17-10-2018,Account Update,Low,Chat,Resolved,Yes,EM00368,26.0,18-10-2018
TK00010321,C0006258,12-11-2020,Network Issue,Low,Email,Resolved,No,EM00439,16.5,13-11-2020
TK00010322,C0006259,26-01-2017,Call Drop,Medium,Chat,Pending,No,EM00347,,
TK00010323,C0006259,20-04-2020,Fiber Downtime,High,Store,Resolved,No,EM00789,12.4,20-04-2020
TK00010324,C0006260,05-02-2023,Payment Issue,High,Chat,Resolved,Yes,EM00545,8.0,05-02-2023
TK00010325,C0006260,26-01-2026,Plan Change,High,Email,Pending,No,EM00546,,
TK00010326,C0006261,10-02-2025,Fiber Downtime,High,Chat,Resolved,No,EM00701,18.4,11-02-2025
TK00010327,C0006264,03-04-2020,Plan Change,Medium,Email,Resolved,Yes,EM00457,10.8,04-04-2020
TK00010328,C0006265,15-11-2023,Network Issue,Medium,Store,Pending,No,EM00341,,
TK00010329,C0006266,09-04-2020,Plan Change,Low,Chat,Resolved,Yes,EM00760,7.6,10-04-2020
TK00010330,C0006267,09-02-2016,Fiber Downtime,Low,App,Escalated,No,EM00709,,
TK00010331,C0006267,06-05-2017,Roaming,Low,App,Resolved,Yes,EM00163,16.3,07-05-2017
TK00010332,C0006267,11-06-2025,Slow Data Speed,Medium,Chat,Resolved,Yes,EM00740,9.2,11-06-2025
TK00010333,C0006268,14-12-2017,Recharge Failure,Medium,App,Reopened,No,EM00196,,
TK00010334,C0006268,23-05-2021,Payment Issue,Medium,Call,Resolved,Yes,EM00699,22.7,24-05-2021
TK00010335,C0006269,10-12-2018,Roaming,Medium,Call,Reopened,No,EM00378,,
TK00010336,C0006269,09-07-2016,Recharge Failure,Low,Call,Resolved,Yes,EM00594,6.9,09-07-2016
TK00010337,C0006269,20-01-2021,Slow Data Speed,Low,Chat,Resolved,No,EM00191,11.3,20-01-2021
TK00010338,C0006270,29-09-2015,Fiber Downtime,Low,App,Resolved,Yes,EM00215,16.6,30-09-2015
TK00010339,C0006270,03-02-2015,Call Drop,High,App,Resolved,No,EM00231,13.6,04-02-2015
TK00010340,C0006270,07-05-2022,Account Update,Low,Store,Resolved,Yes,EM00775,24.8,08-05-2022
TK00010341,C0006270,15-08-2025,Network Issue,High,Call,Resolved,No,EM00532,16.5,16-08-2025
TK00010342,C0006271,21-12-2015,Fiber Downtime,Low,Call,Escalated,No,EM00099,,
TK00010343,C0006271,30-10-2018,Network Issue,Medium,App,Resolved,No,EM00528,16.8,31-10-2018
TK00010344,C0006271,20-10-2023,Slow Data Speed,High,App,Resolved,No,EM00035,19.1,21-10-2023
TK00010345,C0006272,20-03-2023,Account Update,High,Chat,Resolved,Yes,EM00650,39.5,21-03-2023
TK00010346,C0006272,17-10-2018,Roaming,Low,Store,Pending,No,EM00483,,
TK00010347,C0006272,06-12-2022,Payment Issue,Low,Call,Resolved,Yes,EM00581,22.0,07-12-2022
TK00010348,C0006273,04-07-2025,Call Drop,Low,App,Resolved,Yes,EM00049,18.8,05-07-2025
TK00010349,C0006273,21-12-2024,Roaming,Low,Call,Resolved,No,EM00012,2.0,21-12-2024
TK00010350,C0006274,28-10-2024,Recharge Failure,High,Store,Resolved,No,EM00521,3.5,28-10-2024
TK00010351,C0006275,04-03-2019,SIM/Activation,High,App,Pending,No,EM00473,,
TK00010352,C0006276,20-11-2016,Plan Change,Medium,App,Resolved,Yes,EM00485,17.2,21-11-2016
TK00010353,C0006277,30-07-2016,Recharge Failure,High,Email,Reopened,No,EM00114,,
TK00010354,C0006277,12-03-2025,Network Issue,Low,Chat,Pending,No,EM00573,,
TK00010355,C0006277,07-09-2017,Slow Data Speed,Medium,App,Pending,No,EM00106,,
TK00010356,C0006277,26-07-2020,Device Support,Medium,Email,Resolved,Yes,EM00664,26.5,27-07-2020
TK00010357,C0006277,20-09-2022,Roaming,Low,Call,Pending,No,EM00641,,
TK00010358,C0006278,27-08-2025,SIM/Activation,Low,App,Pending,No,EM00693,,
TK00010359,C0006278,28-12-2018,Device Support,Low,Chat,Resolved,Yes,EM00661,21.8,29-12-2018
TK00010360,C0006279,19-10-2019,Billing Dispute,Low,Chat,Escalated,No,EM00289,,
TK00010361,C0006279,23-05-2021,Billing Dispute,Low,Store,Pending,No,EM00041,,
TK00010362,C0006280,04-12-2020,SIM/Activation,Low,Email,Escalated,No,EM00093,,
TK00010363,C0006281,04-05-2024,Payment Issue,Low,Chat,Resolved,Yes,EM00214,23.8,05-05-2024
TK00010364,C0006283,13-10-2022,Roaming,Low,Store,Escalated,No,EM00609,,
TK00010365,C0006283,03-02-2023,SIM/Activation,Medium,App,Resolved,Yes,EM00379,3.1,03-02-2023
TK00010366,C0006283,26-10-2018,SIM/Activation,Critical,Email,Resolved,Yes,EM00314,12.2,26-10-2018
TK00010367,C0006283,07-06-2022,Plan Change,Low,Store,Resolved,Yes,EM00389,29.7,08-06-2022
TK00010368,C0006286,24-07-2024,Payment Issue,Low,Store,Pending,No,EM00264,,
TK00010369,C0006286,22-12-2018,Fiber Downtime,High,Call,Resolved,No,EM00347,11.1,22-12-2018
TK00010370,C0006287,12-06-2023,SIM/Activation,Low,App,Resolved,Yes,EM00524,24.2,13-06-2023
TK00010371,C0006287,10-08-2020,Payment Issue,Medium,Chat,Resolved,Yes,EM00021,5.9,11-08-2020
TK00010372,C0006288,13-12-2017,Roaming,High,Store,Resolved,Yes,EM00230,8.0,13-12-2017
TK00010373,C0006291,21-06-2014,Fiber Downtime,Medium,Email,Resolved,Yes,EM00544,29.5,22-06-2014
TK00010374,C0006294,31-12-2019,Account Update,Medium,Store,Pending,No,EM00619,,
TK00010375,C0006294,28-08-2024,Fiber Downtime,Medium,Store,Resolved,Yes,EM00689,20.0,28-08-2024
TK00010376,C0006295,11-07-2020,Device Support,Medium,Chat,Resolved,Yes,EM00380,15.9,12-07-2020
TK00010377,C0006295,16-06-2015,Call Drop,Medium,Call,Resolved,No,EM00347,15.6,17-06-2015
TK00010378,C0006296,21-10-2022,Payment Issue,Medium,Email,Resolved,Yes,EM00042,5.6,21-10-2022
TK00010379,C0006296,23-08-2022,Account Update,Medium,Chat,Resolved,Yes,EM00552,28.1,24-08-2022
TK00010380,C0006297,23-02-2023,Fiber Downtime,Low,Chat,Resolved,Yes,EM00428,7.6,23-02-2023
TK00010381,C0006297,16-11-2022,SIM/Activation,Low,App,Resolved,Yes,EM00604,16.8,16-11-2022
TK00010382,C0006297,26-03-2022,Recharge Failure,Low,Call,Resolved,No,EM00125,6.4,26-03-2022
TK00010383,C0006298,11-09-2023,Plan Change,Critical,Call,Resolved,Yes,EM00408,7.1,11-09-2023
TK00010384,C0006298,18-10-2015,Slow Data Speed,Medium,Chat,Pending,No,EM00150,,
TK00010385,C0006299,15-12-2018,Call Drop,High,Email,Resolved,Yes,EM00790,11.1,16-12-2018
TK00010386,C0006299,05-10-2022,Payment Issue,Medium,Chat,Resolved,Yes,EM00484,17.2,06-10-2022
TK00010387,C0006299,13-11-2018,Slow Data Speed,High,Store,Resolved,Yes,EM00715,5.2,13-11-2018
TK00010388,C0006300,26-08-2021,Network Issue,Medium,Call,Resolved,No,EM00013,33.4,27-08-2021
TK00010389,C0006302,08-10-2025,Call Drop,Low,Chat,Resolved,No,EM00562,5.9,09-10-2025
TK00010390,C0006302,25-11-2022,Billing Dispute,High,App,Pending,No,EM00451,,
TK00010391,C0006303,12-04-2017,Slow Data Speed,Medium,Chat,Reopened,No,EM00494,,
TK00010392,C0006304,15-01-2021,Network Issue,High,Store,Resolved,Yes,EM00364,15.8,16-01-2021
TK00010393,C0006305,15-04-2015,Payment Issue,Medium,Call,Escalated,No,EM00487,,
TK00010394,C0006306,03-07-2015,Recharge Failure,Low,Store,Resolved,Yes,EM00247,7.0,03-07-2015
TK00010395,C0006307,21-01-2022,Slow Data Speed,High,Call,Resolved,Yes,EM00007,11.0,21-01-2022
TK00010396,C0006308,12-05-2020,Payment Issue,Low,Store,Resolved,No,EM00363,8.2,12-05-2020
TK00010397,C0006309,29-10-2017,Roaming,Low,Call,Resolved,Yes,EM00668,32.8,31-10-2017
TK00010398,C0006309,26-02-2022,Network Issue,Medium,App,Pending,No,EM00673,,
TK00010399,C0006309,13-01-2024,SIM/Activation,Medium,Email,Pending,No,EM00633,,
TK00010400,C0006310,26-08-2022,Account Update,Low,Chat,Escalated,No,EM00678,,
TK00010401,C0006311,20-12-2024,Call Drop,Low,App,Pending,No,EM00295,,
TK00010402,C0006311,26-01-2014,Slow Data Speed,High,Email,Reopened,No,EM00085,,
TK00010403,C0006311,10-01-2018,Recharge Failure,Low,Call,Pending,No,EM00037,,
TK00010404,C0006311,20-05-2025,Account Update,Medium,Email,Resolved,Yes,EM00086,12.9,20-05-2025
TK00010405,C0006311,12-02-2020,Recharge Failure,Medium,Chat,Resolved,Yes,EM00225,7.7,12-02-2020
TK00010406,C0006311,02-07-2016,Account Update,Low,App,Pending,No,EM00226,,
TK00010407,C0006311,23-04-2020,Roaming,Medium,Store,Resolved,No,EM00616,55.8,25-04-2020
TK00010408,C0006311,19-08-2021,Account Update,Medium,Store,Resolved,No,EM00794,19.4,20-08-2021
TK00010409,C0006311,19-03-2020,Network Issue,Medium,Chat,Resolved,Yes,EM00319,32.4,20-03-2020
TK00010410,C0006312,11-02-2025,SIM/Activation,Medium,App,Resolved,Yes,EM00172,17.5,12-02-2025
TK00010411,C0006312,10-06-2020,Device Support,Medium,Call,Pending,No,EM00612,,
TK00010412,C0006312,01-05-2019,Account Update,Critical,Chat,Resolved,Yes,EM00104,35.2,02-05-2019
TK00010413,C0006313,27-07-2017,Roaming,Medium,App,Resolved,No,EM00052,27.2,28-07-2017
TK00010414,C0006313,18-12-2016,Billing Dispute,Low,Store,Resolved,No,EM00370,31.2,19-12-2016
TK00010415,C0006314,09-10-2023,Slow Data Speed,High,Chat,Reopened,No,EM00042,,
TK00010416,C0006315,18-06-2023,Fiber Downtime,Low,Store,Resolved,No,EM00146,4.7,18-06-2023
TK00010417,C0006315,22-01-2022,Plan Change,Medium,Store,Pending,No,EM00186,,
TK00010418,C0006316,28-03-2015,Recharge Failure,High,Store,Resolved,Yes,EM00590,5.6,29-03-2015
TK00010419,C0006318,26-01-2022,Network Issue,Medium,App,Pending,No,EM00364,,
TK00010420,C0006319,31-01-2024,Recharge Failure,High,Call,Reopened,No,EM00355,,
TK00010421,C0006319,10-06-2016,Recharge Failure,Low,Store,Resolved,Yes,EM00508,3.3,10-06-2016
TK00010422,C0006320,06-11-2017,Device Support,Medium,Call,Reopened,No,EM00252,,
TK00010423,C0006320,18-12-2025,Roaming,Medium,Email,Resolved,Yes,EM00548,4.0,18-12-2025
TK00010424,C0006320,28-05-2017,Recharge Failure,Medium,Chat,Resolved,Yes,EM00046,11.0,29-05-2017
TK00010425,C0006321,25-05-2019,Account Update,Low,Store,Resolved,Yes,EM00144,28.6,26-05-2019
TK00010426,C0006322,07-07-2017,Device Support,Critical,Store,Resolved,Yes,EM00633,30.1,09-07-2017
TK00010427,C0006322,08-04-2015,Billing Dispute,Critical,Chat,Resolved,Yes,EM00055,22.9,09-04-2015
TK00010428,C0006322,17-02-2014,Call Drop,Low,Chat,Pending,No,EM00485,,
TK00010429,C0006323,13-07-2021,Account Update,Low,Email,Resolved,Yes,EM00365,25.4,14-07-2021
TK00010430,C0006323,02-04-2020,Fiber Downtime,Medium,App,Resolved,Yes,EM00122,16.0,03-04-2020
TK00010431,C0006324,27-12-2016,Slow Data Speed,Low,Chat,Escalated,No,EM00674,,
TK00010432,C0006324,04-03-2025,Fiber Downtime,Low,Store,Pending,No,EM00513,,
TK00010433,C0006324,06-01-2021,Network Issue,Medium,Call,Resolved,Yes,EM00022,6.8,06-01-2021
TK00010434,C0006325,10-06-2015,Plan Change,Medium,Email,Escalated,No,EM00159,,
TK00010435,C0006325,11-07-2015,SIM/Activation,High,Chat,Resolved,Yes,EM00030,12.2,12-07-2015
TK00010436,C0006327,26-09-2019,SIM/Activation,Medium,Chat,Resolved,Yes,EM00057,28.3,27-09-2019
TK00010437,C0006328,05-09-2025,Billing Dispute,High,Chat,Reopened,No,EM00104,,
TK00010438,C0006328,20-09-2020,Slow Data Speed,Medium,Call,Resolved,Yes,EM00377,25.4,21-09-2020
TK00010439,C0006328,07-06-2020,SIM/Activation,Medium,Chat,Pending,No,EM00160,,
TK00010440,C0006328,22-04-2024,Roaming,Medium,Call,Resolved,No,EM00191,8.0,23-04-2024
TK00010441,C0006329,17-03-2023,Call Drop,High,App,Resolved,Yes,EM00717,9.9,17-03-2023
TK00010442,C0006329,10-07-2018,Slow Data Speed,Low,Chat,Resolved,Yes,EM00417,2.2,10-07-2018
TK00010443,C0006329,03-04-2014,Plan Change,Medium,Chat,Resolved,Yes,EM00756,25.0,04-04-2014
TK00010444,C0006329,20-04-2022,Call Drop,Medium,Store,Resolved,No,EM00615,48.1,22-04-2022
TK00010445,C0006329,26-08-2014,Plan Change,High,Store,Resolved,No,EM00265,6.0,26-08-2014
TK00010446,C0006330,14-10-2016,Plan Change,Low,Call,Resolved,Yes,EM00529,12.3,14-10-2016
TK00010447,C0006330,18-12-2020,Call Drop,Medium,Store,Pending,No,EM00745,,
TK00010448,C0006332,16-05-2018,Recharge Failure,High,Call,Escalated,No,EM00237,,
TK00010449,C0006333,13-12-2014,Plan Change,Low,Call,Pending,No,EM00565,,
TK00010450,C0006333,05-08-2018,Fiber Downtime,Medium,Email,Resolved,Yes,EM00224,17.3,06-08-2018
TK00010451,C0006334,23-11-2014,Billing Dispute,Medium,App,Resolved,Yes,EM00551,13.4,24-11-2014
TK00010452,C0006335,12-06-2016,Call Drop,Medium,Chat,Resolved,No,EM00197,15.6,13-06-2016
TK00010453,C0006336,31-10-2021,SIM/Activation,Medium,Call,Resolved,Yes,EM00349,9.1,31-10-2021
TK00010454,C0006337,10-10-2015,Account Update,Medium,App,Resolved,No,EM00590,5.6,11-10-2015
TK00010455,C0006338,29-08-2021,Plan Change,High,Store,Resolved,No,EM00452,10.9,30-08-2021
TK00010456,C0006338,06-10-2023,Payment Issue,Low,Email,Resolved,Yes,EM00596,16.5,07-10-2023
TK00010457,C0006338,19-04-2015,Call Drop,Medium,Email,Resolved,No,EM00611,0.3,19-04-2015
TK00010458,C0006338,16-09-2018,Account Update,Low,Call,Resolved,No,EM00349,5.4,16-09-2018
TK00010459,C0006339,25-06-2016,Slow Data Speed,Medium,Store,Resolved,Yes,EM00727,9.1,26-06-2016
TK00010460,C0006340,25-05-2025,Device Support,Medium,App,Resolved,Yes,EM00055,22.2,26-05-2025
TK00010461,C0006341,01-02-2026,Roaming,Medium,Call,Resolved,No,EM00740,25.8,02-02-2026
TK00010462,C0006341,27-10-2018,Payment Issue,Medium,App,Pending,No,EM00035,,
TK00010463,C0006341,29-08-2018,Slow Data Speed,High,Email,Resolved,No,EM00278,16.7,29-08-2018
TK00010464,C0006341,28-07-2025,Roaming,Low,Email,Resolved,No,EM00117,10.7,29-07-2025
TK00010465,C0006341,18-12-2018,Recharge Failure,Low,Email,Resolved,No,EM00634,8.8,19-12-2018
TK00010466,C0006343,09-02-2024,Payment Issue,Medium,Email,Pending,No,EM00618,,
TK00010467,C0006343,01-01-2021,Network Issue,Medium,App,Reopened,No,EM00501,,
TK00010468,C0006343,25-07-2021,Recharge Failure,Medium,Call,Resolved,Yes,EM00041,11.4,25-07-2021
TK00010469,C0006343,12-11-2025,Slow Data Speed,Medium,Call,Resolved,Yes,EM00699,16.1,13-11-2025
TK00010470,C0006343,04-10-2023,Network Issue,Low,Email,Resolved,Yes,EM00081,4.7,04-10-2023
TK00010471,C0006343,15-03-2022,Slow Data Speed,Low,Chat,Resolved,Yes,EM00090,25.8,16-03-2022
TK00010472,C0006343,26-12-2016,Billing Dispute,Medium,Email,Resolved,No,EM00282,12.0,26-12-2016
TK00010473,C0006344,11-01-2021,Fiber Downtime,Low,Store,Pending,No,EM00250,,
TK00010474,C0006344,12-10-2025,Call Drop,Medium,App,Resolved,Yes,EM00330,3.6,12-10-2025
TK00010475,C0006345,09-04-2020,Slow Data Speed,Medium,Store,Pending,No,EM00506,,
TK00010476,C0006345,17-04-2017,Slow Data Speed,Medium,App,Pending,No,EM00584,,
TK00010477,C0006346,30-04-2023,Account Update,Critical,Email,Pending,No,EM00341,,
TK00010478,C0006346,14-05-2025,Plan Change,Medium,Chat,Resolved,No,EM00046,26.9,15-05-2025
TK00010479,C0006348,03-07-2018,Roaming,Medium,Store,Reopened,No,EM00740,,
TK00010480,C0006348,19-01-2022,Recharge Failure,Medium,Email,Resolved,No,EM00003,16.6,20-01-2022
TK00010481,C0006350,26-11-2016,Network Issue,Critical,App,Pending,No,EM00438,,
TK00010482,C0006350,17-11-2024,Account Update,Low,Call,Pending,No,EM00150,,
TK00010483,C0006351,28-08-2022,Slow Data Speed,Medium,Chat,Resolved,Yes,EM00723,15.8,29-08-2022
TK00010484,C0006352,03-04-2015,Network Issue,Low,Store,Resolved,No,EM00561,24.1,04-04-2015
TK00010485,C0006353,23-09-2020,Call Drop,Critical,Store,Pending,No,EM00652,,
TK00010486,C0006354,10-06-2015,Slow Data Speed,Low,Chat,Escalated,No,EM00658,,
TK00010487,C0006354,17-04-2014,Billing Dispute,Low,Email,Resolved,Yes,EM00594,12.4,18-04-2014
TK00010488,C0006354,23-03-2021,Fiber Downtime,Medium,Email,Resolved,Yes,EM00699,23.3,24-03-2021
TK00010489,C0006355,04-06-2019,Plan Change,High,Chat,Reopened,No,EM00660,,
TK00010490,C0006355,14-10-2015,Account Update,Low,Store,Reopened,No,EM00026,,
TK00010491,C0006355,15-02-2025,SIM/Activation,Medium,Chat,Resolved,Yes,EM00429,12.7,15-02-2025
TK00010492,C0006355,25-07-2022,Fiber Downtime,Medium,Call,Resolved,Yes,EM00321,6.8,25-07-2022
TK00010493,C0006355,27-07-2022,Network Issue,Medium,Chat,Pending,No,EM00060,,
TK00010494,C0006356,26-03-2020,Billing Dispute,Medium,App,Resolved,Yes,EM00667,1.7,26-03-2020
TK00010495,C0006356,05-05-2022,Network Issue,Low,App,Resolved,Yes,EM00614,38.7,07-05-2022
TK00010496,C0006357,12-03-2025,Recharge Failure,High,Store,Pending,No,EM00637,,
TK00010497,C0006359,09-09-2018,Account Update,High,Store,Resolved,Yes,EM00083,5.4,09-09-2018
TK00010498,C0006359,25-11-2017,Billing Dispute,Low,Call,Pending,No,EM00539,,
TK00010499,C0006359,23-08-2016,Roaming,Medium,Chat,Resolved,Yes,EM00427,13.1,23-08-2016
TK00010500,C0006360,25-06-2017,SIM/Activation,Medium,Store,Pending,No,EM00139,,
TK00010501,C0006361,01-09-2021,Call Drop,Medium,Chat,Pending,No,EM00694,,
TK00010502,C0006361,01-10-2018,SIM/Activation,Medium,Email,Pending,No,EM00410,,
TK00010503,C0006361,25-08-2020,Roaming,Low,Chat,Pending,No,EM00062,,
TK00010504,C0006362,22-07-2025,Account Update,High,App,Reopened,No,EM00464,,
TK00010505,C0006363,17-06-2016,Roaming,Medium,Call,Pending,No,EM00380,,
TK00010506,C0006363,25-11-2016,SIM/Activation,Medium,App,Pending,No,EM00207,,
TK00010507,C0006364,11-10-2024,Account Update,Medium,Call,Resolved,Yes,EM00527,9.6,11-10-2024
TK00010508,C0006366,10-03-2019,Call Drop,Low,Chat,Pending,No,EM00089,,
TK00010509,C0006366,23-06-2014,Billing Dispute,Low,Store,Pending,No,EM00065,,
TK00010510,C0006366,21-10-2016,Account Update,High,Email,Escalated,No,EM00079,,
TK00010511,C0006367,25-05-2022,Account Update,Low,Call,Pending,No,EM00792,,
TK00010512,C0006367,01-03-2014,Network Issue,High,Chat,Resolved,Yes,EM00102,7.1,01-03-2014
TK00010513,C0006368,17-11-2015,Roaming,Medium,Store,Resolved,No,EM00088,14.0,18-11-2015
TK00010514,C0006368,14-11-2022,Fiber Downtime,Medium,App,Resolved,No,EM00786,11.7,14-11-2022
TK00010515,C0006369,07-09-2020,Slow Data Speed,Low,App,Resolved,No,EM00141,26.0,08-09-2020
TK00010516,C0006369,01-05-2024,Network Issue,Medium,Call,Pending,No,EM00291,,
TK00010517,C0006370,25-08-2018,Payment Issue,Low,App,Resolved,No,EM00586,21.1,26-08-2018
TK00010518,C0006370,12-06-2016,Account Update,Critical,Call,Resolved,Yes,EM00531,13.7,12-06-2016
TK00010519,C0006370,09-03-2019,Billing Dispute,Critical,Store,Resolved,Yes,EM00200,12.5,10-03-2019
TK00010520,C0006371,06-10-2024,Plan Change,High,Chat,Reopened,No,EM00453,,
TK00010521,C0006371,05-07-2019,Billing Dispute,Low,Call,Pending,No,EM00274,,
TK00010522,C0006371,03-04-2021,Roaming,High,Email,Resolved,Yes,EM00076,18.4,04-04-2021
TK00010523,C0006373,10-12-2014,Device Support,Medium,Chat,Reopened,No,EM00137,,
TK00010524,C0006374,29-09-2023,Network Issue,Low,Call,Pending,No,EM00199,,
TK00010525,C0006374,06-01-2017,Account Update,Low,Store,Resolved,Yes,EM00179,16.1,07-01-2017
TK00010526,C0006375,08-12-2025,Account Update,Medium,Email,Resolved,Yes,EM00114,10.0,08-12-2025
TK00010527,C0006375,19-10-2022,Plan Change,Medium,Call,Pending,No,EM00040,,
TK00010528,C0006376,02-07-2015,Account Update,High,Chat,Pending,No,EM00187,,
TK00010529,C0006376,29-06-2021,Device Support,Medium,Email,Resolved,No,EM00649,13.7,30-06-2021
TK00010530,C0006376,04-09-2015,Call Drop,Low,App,Resolved,Yes,EM00687,30.0,05-09-2015
TK00010531,C0006377,23-07-2023,Plan Change,Medium,Chat,Resolved,No,EM00289,14.1,24-07-2023
TK00010532,C0006377,13-11-2021,Fiber Downtime,Low,Call,Resolved,No,EM00286,5.8,13-11-2021
TK00010533,C0006378,03-11-2024,SIM/Activation,Low,Chat,Escalated,No,EM00756,,
TK00010534,C0006378,26-05-2019,SIM/Activation,Low,Call,Resolved,Yes,EM00392,10.5,26-05-2019
TK00010535,C0006378,10-01-2017,Plan Change,Medium,Call,Resolved,No,EM00766,12.2,11-01-2017
TK00010536,C0006378,08-06-2025,Device Support,Low,Call,Pending,No,EM00464,,
TK00010537,C0006378,17-03-2014,Plan Change,Low,Store,Resolved,Yes,EM00056,6.2,17-03-2014
TK00010538,C0006380,19-01-2016,Fiber Downtime,High,App,Resolved,Yes,EM00573,45.7,21-01-2016
TK00010539,C0006380,21-01-2026,Recharge Failure,Low,Call,Resolved,Yes,EM00023,12.3,22-01-2026
TK00010540,C0006381,07-05-2020,Call Drop,Medium,App,Resolved,Yes,EM00049,16.5,08-05-2020
TK00010541,C0006382,24-03-2022,Slow Data Speed,Medium,Chat,Escalated,No,EM00776,,
TK00010542,C0006382,18-08-2021,Plan Change,Medium,Call,Pending,No,EM00431,,
TK00010543,C0006382,29-01-2020,Slow Data Speed,Medium,Email,Resolved,No,EM00461,11.7,29-01-2020
TK00010544,C0006383,16-11-2025,SIM/Activation,Low,Chat,Resolved,Yes,EM00237,8.8,16-11-2025
TK00010545,C0006385,18-01-2023,Network Issue,High,Chat,Resolved,Yes,EM00406,11.5,18-01-2023
TK00010546,C0006386,23-09-2015,Call Drop,Low,Store,Resolved,Yes,EM00513,17.7,23-09-2015
TK00010547,C0006387,22-08-2024,Recharge Failure,High,Store,Pending,No,EM00012,,
TK00010548,C0006388,12-10-2025,Plan Change,High,App,Resolved,Yes,EM00559,19.1,12-10-2025
TK00010549,C0006390,05-02-2014,Network Issue,Low,Email,Pending,No,EM00395,,
TK00010550,C0006391,09-09-2014,Fiber Downtime,Low,App,Escalated,No,EM00028,,
TK00010551,C0006392,09-03-2015,Payment Issue,High,Store,Escalated,No,EM00161,,
TK00010552,C0006392,19-01-2016,Roaming,High,Email,Resolved,No,EM00392,20.7,20-01-2016
TK00010553,C0006393,12-06-2016,Account Update,Low,App,Reopened,No,EM00419,,
